data;setup;nivel;lado;entrada;hora;saida;motivo;pts
2021-08-25;B;AJUSTE;VENDA;120815;09:09;10:03;ALVO;196.67
2021-08-26;B;AJUSTE;COMPRA;121453;10:59;10:59;STOP;-100.00
2021-08-31;B;AJUSTE;COMPRA;120280;09:01;09:01;STOP;-100.00
2021-09-01;B;AJUSTE;VENDA;119011;09:08;09:09;STOP;-100.00
2021-09-03;B;AJUSTE;VENDA;117112;11:23;11:24;STOP;-100.00
2021-09-06;B;AJUSTE;VENDA;117198;09:00;09:01;STOP;-100.00
2021-09-09;B;AJUSTE;VENDA;113749;09:45;09:46;STOP;-100.00
2021-09-10;B;AJUSTE;VENDA;115891;11:33;11:33;STOP;-100.00
2021-09-14;B;AJUSTE;COMPRA;116871;09:34;09:35;STOP;-100.00
2021-09-15;B;AJUSTE;VENDA;116505;09:26;09:30;STOP+;0.00
2021-09-27;B;AJUSTE;VENDA;113520;09:07;09:07;STOP;-100.00
2021-09-30;B;AJUSTE;VENDA;111240;13:13;13:13;STOP;-100.00
2021-10-05;B;AJUSTE;VENDA;110360;10:37;10:37;STOP;-100.00
2021-10-06;B;AJUSTE;COMPRA;110419;15:48;15:48;STOP;-100.00
2021-10-07;B;AJUSTE;VENDA;110514;17:04;17:06;STOP;-100.00
2021-10-11;B;AJUSTE;VENDA;112962;10:00;10:00;STOP;-100.00
2021-10-14;B;AJUSTE;VENDA;114580;10:18;10:18;STOP;-100.00
2021-10-15;B;AJUSTE;VENDA;114340;10:10;10:22;STOP+;0.00
2021-10-18;B;AJUSTE;COMPRA;115637;13:08;13:08;STOP;-100.00
2021-10-20;B;AJUSTE;VENDA;111762;09:03;09:10;STOP+;0.00
2021-10-22;B;AJUSTE;COMPRA;108661;15:44;15:44;STOP;-100.00
2021-10-27;B;AJUSTE;VENDA;107197;16:18;16:18;STOP;-100.00
2021-10-28;B;AJUSTE;VENDA;107346;09:03;09:03;STOP;-100.00
2021-10-29;B;AJUSTE;COMPRA;106219;09:01;09:01;STOP;-100.00
2021-11-03;B;AJUSTE;COMPRA;106383;11:34;11:35;STOP;-100.00
2021-11-04;B;AJUSTE;VENDA;106612;09:25;09:31;STOP+;0.00
2021-11-05;B;AJUSTE;VENDA;104195;09:00;09:00;STOP;-100.00
2021-11-08;B;AJUSTE;COMPRA;105498;10:58;11:36;ALVO;196.67
2021-11-10;B;AJUSTE;COMPRA;106166;10:13;10:13;STOP;-100.00
2021-11-12;B;AJUSTE;VENDA;108236;09:01;09:02;STOP;-100.00
2021-11-16;B;AJUSTE;VENDA;106841;10:20;10:24;ALVO;196.67
2021-11-17;B;AJUSTE;COMPRA;104930;09:01;09:01;STOP;-100.00
2021-11-18;B;AJUSTE;VENDA;103522;09:35;09:38;STOP+;0.00
2021-11-19;B;AJUSTE;VENDA;102978;09:00;09:00;STOP;-100.00
2021-11-22;B;AJUSTE;VENDA;103558;10:15;10:15;STOP;-100.00
2021-11-23;B;AJUSTE;VENDA;102627;09:00;09:00;STOP;-100.00
2021-11-24;B;AJUSTE;COMPRA;104066;09:02;09:02;STOP;-100.00
2021-11-25;B;AJUSTE;COMPRA;104899;09:04;09:18;ALVO;196.67
2021-11-30;B;AJUSTE;COMPRA;103158;10:57;11:01;STOP+;0.00
2021-12-01;B;AJUSTE;VENDA;102268;15:07;15:07;STOP;-100.00
2021-12-03;B;AJUSTE;COMPRA;104531;09:35;09:35;STOP;-100.00
2021-12-08;B;AJUSTE;VENDA;107843;09:46;09:48;STOP;-100.00
2021-12-13;B;AJUSTE;VENDA;107884;13:31;13:33;STOP;-100.00
2021-12-14;B;AJUSTE;COMPRA;107502;09:00;09:00;STOP;-100.00
2021-12-21;B;AJUSTE;VENDA;106381;11:30;11:30;STOP;-100.00
2021-12-22;B;AJUSTE;COMPRA;106768;09:07;09:07;STOP;-100.00
2021-12-23;B;AJUSTE;VENDA;106541;10:20;11:15;ALVO;196.67
2021-12-27;B;AJUSTE;VENDA;106047;09:00;09:01;STOP;-100.00
2021-12-28;B;AJUSTE;VENDA;106645;10:26;10:57;ALVO;196.67
2021-12-29;B;AJUSTE;VENDA;105960;09:04;09:10;STOP+;0.00
2021-12-30;B;AJUSTE;VENDA;105195;09:00;09:00;STOP;-100.00
2022-01-03;B;AJUSTE;VENDA;105815;11:15;11:16;STOP;-100.00
2022-01-04;B;AJUSTE;VENDA;104889;10:15;10:15;STOP;-100.00
2022-01-05;B;AJUSTE;VENDA;104400;09:19;09:36;ALVO;196.67
2022-01-06;B;AJUSTE;VENDA;101839;09:23;09:35;STOP+;0.00
2022-01-07;B;AJUSTE;VENDA;102349;09:00;09:00;STOP;-100.00
2022-01-10;B;AJUSTE;COMPRA;103333;11:27;11:31;STOP+;0.00
2022-01-11;B;AJUSTE;VENDA;102775;09:37;09:49;STOP+;0.00
2022-01-12;B;AJUSTE;VENDA;104581;09:00;09:00;STOP;-100.00
2022-01-13;B;AJUSTE;COMPRA;106435;11:11;11:13;STOP;-100.00
2022-01-14;B;AJUSTE;COMPRA;106218;09:00;09:00;STOP;-100.00
2022-01-17;B;AJUSTE;COMPRA;107708;09:00;09:08;STOP+;0.00
2022-01-18;B;AJUSTE;COMPRA;107130;11:01;11:01;STOP;-100.00
2022-01-21;B;AJUSTE;COMPRA;109729;10:52;11:06;STOP+;0.00
2022-01-25;B;AJUSTE;COMPRA;108596;10:57;10:57;STOP;-100.00
2022-01-28;B;AJUSTE;COMPRA;113005;10:30;10:30;STOP;-100.00
2022-01-31;B;AJUSTE;VENDA;112298;09:00;09:00;STOP;-100.00
2022-02-01;B;AJUSTE;COMPRA;112681;09:01;09:11;STOP+;0.00
2022-02-02;B;AJUSTE;VENDA;113669;09:26;09:39;STOP+;0.00
2022-02-03;B;AJUSTE;COMPRA;112144;09:22;09:25;STOP;-100.00
2022-02-04;B;AJUSTE;COMPRA;112043;09:05;09:05;STOP;-100.00
2022-02-07;B;AJUSTE;COMPRA;112401;10:21;10:24;STOP+;0.00
2022-02-08;B;AJUSTE;COMPRA;112225;14:32;14:44;STOP+;0.00
2022-02-09;B;AJUSTE;VENDA;112410;09:30;10:16;STOP+;0.00
2022-02-10;B;AJUSTE;COMPRA;112571;09:00;09:00;STOP;-100.00
2022-02-11;B;AJUSTE;COMPRA;113447;09:01;09:01;STOP;-100.00
2022-02-14;B;AJUSTE;COMPRA;113582;09:37;10:12;ALVO;196.67
2022-02-18;B;AJUSTE;VENDA;115015;11:35;11:38;STOP;-100.00
2022-02-21;B;AJUSTE;VENDA;114299;09:21;10:02;STOP+;0.00
2022-02-23;B;AJUSTE;VENDA;114465;09:01;09:01;STOP;-100.00
2022-02-25;B;AJUSTE;COMPRA;112718;11:49;11:49;STOP;-100.00
2022-03-03;B;AJUSTE;VENDA;116352;09:01;09:01;STOP;-100.00
2022-03-08;B;AJUSTE;VENDA;112100;13:29;13:29;STOP;-100.00
2022-03-11;B;AJUSTE;VENDA;114495;11:57;15:52;ALVO;196.67
2022-03-14;B;AJUSTE;VENDA;112588;09:05;09:05;STOP;-100.00
2022-03-15;B;AJUSTE;VENDA;110828;09:01;09:02;ALVO;196.67
2022-03-17;B;AJUSTE;VENDA;111984;09:01;09:07;STOP+;0.00
2022-03-18;B;AJUSTE;COMPRA;113821;10:41;10:41;STOP;-100.00
2022-03-21;B;AJUSTE;COMPRA;115950;09:01;09:01;STOP;-100.00
2022-03-22;B;AJUSTE;VENDA;116983;09:08;09:08;STOP;-100.00
2022-03-23;B;AJUSTE;COMPRA;118053;10:03;10:10;STOP+;0.00
2022-03-24;B;AJUSTE;VENDA;118062;10:29;10:40;STOP+;0.00
2022-03-25;B;AJUSTE;VENDA;119755;09:01;09:01;STOP;-100.00
2022-03-28;B;AJUSTE;VENDA;119776;09:01;09:01;STOP;-100.00
2022-03-30;B;AJUSTE;COMPRA;120568;09:04;09:04;STOP;-100.00
2022-03-31;B;AJUSTE;VENDA;120784;09:00;09:08;STOP+;0.00
2022-04-04;B;AJUSTE;VENDA;121946;09:01;09:01;STOP;-100.00
2022-04-05;B;AJUSTE;COMPRA;121572;10:10;10:16;STOP+;0.00
2022-04-07;B;AJUSTE;VENDA;118420;09:02;09:02;STOP;-100.00
2022-04-08;B;AJUSTE;VENDA;118991;09:00;09:00;STOP;-100.00
2022-04-12;B;AJUSTE;VENDA;116927;14:45;14:45;STOP;-100.00
2022-04-14;B;AJUSTE;COMPRA;118812;09:17;09:20;STOP;-100.00
2022-04-18;B;AJUSTE;COMPRA;117951;09:06;09:09;STOP;-100.00
2022-04-20;B;AJUSTE;VENDA;116989;09:08;10:04;ALVO;196.67
2022-04-25;B;AJUSTE;COMPRA;112641;15:47;15:47;STOP;-100.00
2022-04-28;B;AJUSTE;VENDA;110917;10:34;10:37;STOP+;0.00
2022-04-29;B;AJUSTE;COMPRA;111250;09:01;09:01;STOP;-100.00
2022-05-02;B;AJUSTE;COMPRA;108821;09:00;09:00;STOP;-100.00
2022-05-03;B;AJUSTE;VENDA;107884;09:43;09:45;STOP;-100.00
2022-05-04;B;AJUSTE;VENDA;107736;09:02;09:40;ALVO;196.67
2022-05-06;B;AJUSTE;COMPRA;106602;09:03;09:27;STOP+;0.00
2022-05-10;B;AJUSTE;VENDA;104489;10:42;10:42;STOP;-100.00
2022-05-11;B;AJUSTE;VENDA;104152;09:54;09:57;STOP+;0.00
2022-05-12;B;AJUSTE;COMPRA;105438;11:11;11:11;STOP;-100.00
2022-05-16;B;AJUSTE;COMPRA;108041;09:01;09:01;STOP;-100.00
2022-05-17;B;AJUSTE;VENDA;109270;15:35;15:35;STOP;-100.00
2022-05-18;B;AJUSTE;COMPRA;109836;09:28;09:30;STOP;-100.00
2022-05-19;B;AJUSTE;COMPRA;106987;09:02;09:03;STOP;-100.00
2022-05-24;B;AJUSTE;COMPRA;111365;16:42;16:42;STOP;-100.00
2022-05-25;B;AJUSTE;COMPRA;111252;15:29;15:29;STOP;-100.00
2022-05-26;B;AJUSTE;VENDA;111280;09:30;09:30;STOP;-100.00
2022-05-27;B;AJUSTE;COMPRA;112536;09:33;09:53;STOP+;0.00
2022-05-30;B;AJUSTE;VENDA;112489;11:15;11:28;ALVO;196.67
2022-05-31;B;AJUSTE;COMPRA;111546;09:00;09:00;STOP;-100.00
2022-06-01;B;AJUSTE;VENDA;111553;11:15;11:40;STOP+;0.00
2022-06-02;B;AJUSTE;VENDA;111696;11:26;11:34;STOP+;0.00
2022-06-06;B;AJUSTE;VENDA;111486;11:21;11:34;ALVO;196.67
2022-06-07;B;AJUSTE;COMPRA;110521;09:13;09:17;STOP+;0.00
2022-06-08;B;AJUSTE;COMPRA;110225;10:45;10:45;STOP;-100.00
2022-06-09;B;AJUSTE;VENDA;108487;09:24;09:24;STOP;-100.00
2022-06-10;B;AJUSTE;VENDA;107418;09:27;09:27;STOP;-100.00
2022-06-14;B;AJUSTE;VENDA;102708;09:25;09:25;STOP;-100.00
2022-06-20;B;AJUSTE;COMPRA;101727;09:01;09:01;STOP;-100.00
2022-06-21;B;AJUSTE;VENDA;101679;12:53;13:02;STOP+;0.00
2022-06-22;B;AJUSTE;COMPRA;101360;11:38;11:40;STOP;-100.00
2022-06-23;B;AJUSTE;VENDA;101159;09:36;09:36;STOP;-100.00
2022-06-24;B;AJUSTE;VENDA;99744;10:36;10:36;STOP;-100.00
2022-06-28;B;AJUSTE;VENDA;102517;12:27;12:35;STOP+;0.00
2022-06-29;B;AJUSTE;VENDA;102106;09:00;09:00;STOP;-100.00
2022-07-01;B;AJUSTE;COMPRA;99809;14:38;15:24;ALVO;196.67
2022-07-04;B;AJUSTE;COMPRA;100299;09:00;09:00;STOP;-100.00
2022-07-06;B;AJUSTE;COMPRA;99528;10:10;10:22;ALVO;196.67
2022-07-08;B;AJUSTE;COMPRA;102098;09:01;09:01;STOP;-100.00
2022-07-12;B;AJUSTE;COMPRA;99313;12:22;12:22;STOP;-100.00
2022-07-13;B;AJUSTE;VENDA;99371;09:16;09:25;STOP+;0.00
2022-07-15;B;AJUSTE;VENDA;97030;09:05;09:05;STOP;-100.00
2022-07-18;B;AJUSTE;VENDA;97580;15:53;15:54;STOP;-100.00
2022-07-20;B;AJUSTE;COMPRA;98991;10:38;10:38;STOP;-100.00
2022-07-21;B;AJUSTE;COMPRA;99126;12:33;12:33;STOP;-100.00
2022-07-22;B;AJUSTE;VENDA;99718;11:00;11:00;STOP;-100.00
2022-07-26;B;AJUSTE;COMPRA;101035;09:05;11:01;STOP+;0.00
2022-07-28;B;AJUSTE;VENDA;102112;09:02;09:46;STOP+;0.00
2022-07-29;B;AJUSTE;VENDA;103285;10:12;10:12;STOP;-100.00
2022-08-01;B;AJUSTE;VENDA;103789;09:00;10:02;ALVO;196.67
2022-08-02;B;AJUSTE;COMPRA;102756;10:10;10:50;STOP+;0.00
2022-08-03;B;AJUSTE;VENDA;103812;10:08;10:12;STOP;-100.00
2022-08-04;B;AJUSTE;COMPRA;104294;09:00;09:00;STOP;-100.00
2022-08-05;B;AJUSTE;VENDA;106466;09:31;09:31;STOP;-100.00
2022-08-09;B;AJUSTE;VENDA;108911;09:04;09:22;STOP+;0.00
2022-08-10;B;AJUSTE;COMPRA;109026;09:00;09:00;STOP;-100.00
2022-08-11;B;AJUSTE;VENDA;110602;12:00;12:43;STOP+;0.00
2022-08-15;B;AJUSTE;COMPRA;112585;12:15;12:15;STOP;-100.00
2022-08-16;B;AJUSTE;COMPRA;113086;09:00;09:00;STOP;-100.00
2022-08-18;B;AJUSTE;VENDA;115777;09:00;09:02;STOP;-100.00
2022-08-24;B;AJUSTE;VENDA;114678;09:01;09:01;STOP;-100.00
2022-08-25;B;AJUSTE;VENDA;114719;12:05;12:48;STOP+;0.00
2022-08-26;B;AJUSTE;COMPRA;115198;09:01;09:01;STOP;-100.00
2022-08-29;B;AJUSTE;COMPRA;113995;10:36;10:38;STOP;-100.00
2022-08-30;B;AJUSTE;VENDA;113949;10:32;10:32;STOP;-100.00
2022-08-31;B;AJUSTE;COMPRA;111928;09:00;09:03;ALVO;196.67
2022-09-01;B;AJUSTE;VENDA;111179;09:00;09:01;STOP;-100.00
2022-09-02;B;AJUSTE;COMPRA;111912;09:30;09:30;STOP;-100.00
2022-09-05;B;AJUSTE;COMPRA;112246;09:00;09:42;ALVO;196.67
2022-09-08;B;AJUSTE;VENDA;110970;10:22;10:22;STOP;-100.00
2022-09-13;B;AJUSTE;VENDA;114659;09:30;09:30;STOP;-100.00
2022-09-14;B;AJUSTE;COMPRA;111825;09:00;09:00;STOP;-100.00
2022-09-15;B;AJUSTE;COMPRA;111636;09:30;09:30;STOP;-100.00
2022-09-19;B;AJUSTE;COMPRA;110134;10:50;10:50;STOP;-100.00
2022-09-20;B;AJUSTE;VENDA;112896;09:01;09:01;STOP;-100.00
2022-09-21;B;AJUSTE;VENDA;113475;09:00;09:00;STOP;-100.00
2022-09-22;B;AJUSTE;VENDA;112726;12:26;12:28;STOP;-100.00
2022-09-27;B;AJUSTE;VENDA;109613;11:09;11:09;STOP;-100.00
2022-09-28;B;AJUSTE;COMPRA;108927;09:44;09:59;STOP+;0.00
2022-09-30;B;AJUSTE;VENDA;108104;09:07;09:30;ALVO;196.67
2022-10-04;B;AJUSTE;VENDA;116728;13:50;14:07;STOP+;0.00
2022-10-05;B;AJUSTE;COMPRA;116648;09:28;09:28;STOP;-100.00
2022-10-06;B;AJUSTE;COMPRA;117577;09:06;09:06;STOP;-100.00
2022-10-07;B;AJUSTE;COMPRA;117851;09:12;09:30;STOP+;0.00
2022-10-10;B;AJUSTE;VENDA;116671;10:11;10:12;STOP;-100.00
2022-10-13;B;AJUSTE;VENDA;114829;10:24;10:24;STOP;-100.00
2022-10-14;B;AJUSTE;VENDA;116473;09:00;09:00;STOP;-100.00
2022-10-19;B;AJUSTE;COMPRA;117870;10:00;10:02;STOP+;0.00
2022-10-21;B;AJUSTE;COMPRA;119172;10:09;10:09;STOP;-100.00
2022-10-25;B;AJUSTE;VENDA;117914;09:00;09:00;STOP;-100.00
2022-10-26;B;AJUSTE;VENDA;116288;09:05;09:05;STOP;-100.00
2022-10-27;B;AJUSTE;VENDA;114355;09:06;09:07;STOP;-100.00
2022-10-28;B;AJUSTE;COMPRA;116250;10:23;10:23;STOP;-100.00
2022-10-31;B;AJUSTE;COMPRA;116332;10:49;10:49;STOP;-100.00
2022-11-01;B;AJUSTE;VENDA;117683;10:59;10:59;STOP;-100.00
2022-11-03;B;AJUSTE;COMPRA;118498;13:53;13:53;STOP;-100.00
2022-11-07;B;AJUSTE;VENDA;119522;09:03;09:03;STOP;-100.00
2022-11-08;B;AJUSTE;VENDA;116569;09:01;09:01;STOP;-100.00
2022-11-09;B;AJUSTE;COMPRA;117359;12:10;12:10;STOP;-100.00
2022-11-11;B;AJUSTE;VENDA;110819;09:21;09:21;STOP;-100.00
2022-11-14;B;AJUSTE;COMPRA;113349;09:00;09:00;STOP;-100.00
2022-11-16;B;AJUSTE;COMPRA;114125;10:03;10:03;STOP;-100.00
2022-11-18;B;AJUSTE;VENDA;110418;11:42;11:42;STOP;-100.00
2022-11-21;B;AJUSTE;VENDA;109545;12:11;12:11;STOP;-100.00
2022-11-22;B;AJUSTE;COMPRA;110690;09:00;09:00;STOP;-100.00
2022-11-23;B;AJUSTE;VENDA;109452;09:08;09:08;STOP;-100.00
2022-11-25;B;AJUSTE;COMPRA;112609;09:01;09:01;STOP;-100.00
2022-11-28;B;AJUSTE;COMPRA;109531;09:15;09:15;STOP;-100.00
2022-11-30;B;AJUSTE;VENDA;111529;09:59;10:00;STOP;-100.00
2022-12-02;B;AJUSTE;VENDA;111380;10:25;10:25;STOP;-100.00
2022-12-05;B;AJUSTE;VENDA;112293;09:05;09:05;STOP;-100.00
2022-12-06;B;AJUSTE;VENDA;109630;15:10;15:16;STOP+;0.00
2022-12-08;B;AJUSTE;COMPRA;109458;09:00;09:00;STOP;-100.00
2022-12-09;B;AJUSTE;VENDA;107309;10:32;10:32;STOP;-100.00
2022-12-12;B;AJUSTE;VENDA;107510;09:01;09:01;STOP;-100.00
2022-12-13;B;AJUSTE;COMPRA;105249;09:03;09:16;STOP+;0.00
2022-12-15;B;AJUSTE;COMPRA;105785;10:36;10:36;STOP;-100.00
2022-12-16;B;AJUSTE;COMPRA;105710;10:05;10:22;STOP+;0.00
2022-12-19;B;AJUSTE;VENDA;104543;09:02;09:02;STOP;-100.00
2022-12-20;B;AJUSTE;VENDA;106677;09:00;09:00;STOP;-100.00
2022-12-21;B;AJUSTE;VENDA;108925;09:34;09:35;STOP;-100.00
2022-12-22;B;AJUSTE;COMPRA;109251;09:01;09:01;STOP;-100.00
2022-12-26;B;AJUSTE;COMPRA;111412;09:01;09:01;STOP;-100.00
2022-12-27;B;AJUSTE;VENDA;110498;10:27;10:27;STOP;-100.00
2022-12-29;B;AJUSTE;COMPRA;112102;09:00;09:00;STOP;-100.00
2023-01-03;B;AJUSTE;VENDA;107691;09:01;09:01;STOP;-100.00
2023-01-04;B;AJUSTE;VENDA;105296;11:15;11:15;STOP;-100.00
2023-01-05;B;AJUSTE;VENDA;106766;10:38;10:39;STOP;-100.00
2023-01-06;B;AJUSTE;VENDA;109005;09:00;09:02;STOP+;0.00
2023-01-09;B;AJUSTE;COMPRA;110374;10:36;10:36;STOP;-100.00
2023-01-10;B;AJUSTE;COMPRA;110160;10:47;10:48;STOP;-100.00
2023-01-11;B;AJUSTE;COMPRA;112064;09:01;09:01;STOP;-100.00
2023-01-12;B;AJUSTE;COMPRA;113894;13:31;13:31;STOP;-100.00
2023-01-17;B;AJUSTE;COMPRA;110046;09:00;09:01;STOP;-100.00
2023-01-19;B;AJUSTE;COMPRA;113136;10:40;10:40;STOP;-100.00
2023-01-20;B;AJUSTE;VENDA;113755;09:01;09:01;STOP;-100.00
2023-01-23;B;AJUSTE;VENDA;112881;09:09;09:11;STOP;-100.00
2023-01-25;B;AJUSTE;COMPRA;113899;09:10;09:10;STOP;-100.00
2023-01-26;B;AJUSTE;COMPRA;115089;09:01;09:05;STOP+;0.00
2023-01-27;B;AJUSTE;COMPRA;114879;09:00;09:24;STOP+;0.00
2023-01-30;B;AJUSTE;COMPRA;112971;09:16;09:18;STOP+;0.00
2023-01-31;B;AJUSTE;COMPRA;112837;09:23;10:04;STOP+;0.00
2023-02-02;B;AJUSTE;COMPRA;112503;10:26;10:28;STOP;-100.00
2023-02-03;B;AJUSTE;COMPRA;110431;11:03;11:03;STOP;-100.00
2023-02-06;B;AJUSTE;COMPRA;108857;16:08;16:11;STOP;-100.00
2023-02-07;B;AJUSTE;VENDA;109046;10:00;10:00;STOP;-100.00
2023-02-09;B;AJUSTE;VENDA;110158;09:28;09:31;STOP;-100.00
2023-02-10;B;AJUSTE;COMPRA;108251;10:15;10:28;STOP+;0.00
2023-02-13;B;AJUSTE;COMPRA;108266;11:33;11:35;STOP+;0.00
2023-02-14;B;AJUSTE;VENDA;109011;10:15;10:15;STOP;-100.00
2023-02-16;B;AJUSTE;VENDA;111510;09:03;09:03;STOP;-100.00
2023-02-23;B;AJUSTE;VENDA;108772;09:58;10:01;STOP+;0.00
2023-02-27;B;AJUSTE;VENDA;107355;10:15;10:36;STOP+;0.00
2023-02-28;B;AJUSTE;COMPRA;107131;09:01;09:01;STOP;-100.00
2023-03-01;B;AJUSTE;VENDA;106156;10:13;10:13;STOP;-100.00
2023-03-02;B;AJUSTE;VENDA;105786;09:02;09:02;STOP;-100.00
2023-03-03;B;AJUSTE;VENDA;104578;09:10;09:12;STOP;-100.00
2023-03-06;B;AJUSTE;COMPRA;105012;09:00;09:00;STOP;-100.00
2023-03-07;B;AJUSTE;COMPRA;106074;09:00;09:01;STOP;-100.00
2023-03-09;B;AJUSTE;COMPRA;107808;09:00;09:00;STOP;-100.00
2023-03-10;B;AJUSTE;COMPRA;106118;09:01;09:01;STOP;-100.00
2023-03-13;B;AJUSTE;COMPRA;104580;09:00;09:00;STOP;-100.00
2023-03-14;B;AJUSTE;VENDA;104092;09:30;09:30;STOP;-100.00
2023-03-15;B;AJUSTE;COMPRA;103851;15:28;15:28;STOP;-100.00
2023-03-16;B;AJUSTE;VENDA;103562;09:00;09:00;STOP;-100.00
2023-03-17;B;AJUSTE;VENDA;104248;09:00;09:23;ALVO;196.67
2023-03-20;B;AJUSTE;COMPRA;102986;09:08;09:15;STOP+;0.00
2023-03-21;B;AJUSTE;VENDA;101666;11:22;11:22;STOP;-100.00
2023-03-22;B;AJUSTE;COMPRA;101770;09:01;09:01;STOP;-100.00
2023-03-23;B;AJUSTE;COMPRA;100833;09:00;09:01;STOP;-100.00
2023-03-24;B;AJUSTE;COMPRA;98371;09:56;10:05;ALVO;196.67
2023-03-28;B;AJUSTE;COMPRA;100149;09:00;09:02;STOP+;0.00
2023-03-29;B;AJUSTE;VENDA;101670;10:17;10:17;STOP;-100.00
2023-03-31;B;AJUSTE;COMPRA;104141;09:01;09:01;STOP;-100.00
2023-04-03;B;AJUSTE;VENDA;102128;10:09;10:09;STOP;-100.00
2023-04-04;B;AJUSTE;VENDA;101805;09:07;09:14;STOP;-100.00
2023-04-05;B;AJUSTE;COMPRA;102211;09:01;09:01;STOP;-100.00
2023-04-06;B;AJUSTE;COMPRA;101064;09:00;09:01;STOP;-100.00
2023-04-10;B;AJUSTE;VENDA;100980;09:13;09:33;STOP+;0.00
2023-04-13;B;AJUSTE;VENDA;108936;09:00;09:00;STOP;-100.00
2023-04-14;B;AJUSTE;COMPRA;108550;09:04;09:30;STOP+;0.00
2023-04-17;B;AJUSTE;VENDA;108403;09:06;09:06;STOP;-100.00
2023-04-18;B;AJUSTE;VENDA;108023;10:09;10:09;STOP;-100.00
2023-04-20;B;AJUSTE;COMPRA;105604;09:01;09:01;STOP;-100.00
2023-04-24;B;AJUSTE;COMPRA;106065;11:00;11:00;STOP;-100.00
2023-04-26;B;AJUSTE;VENDA;104846;09:15;09:23;STOP+;0.00
2023-04-27;B;AJUSTE;VENDA;103965;09:19;09:22;STOP+;0.00
2023-04-28;B;AJUSTE;COMPRA;104525;09:31;09:31;STOP;-100.00
2023-05-03;B;AJUSTE;COMPRA;103223;09:00;09:01;STOP;-100.00
2023-05-04;B;AJUSTE;COMPRA;103164;09:00;09:00;STOP;-100.00
2023-05-08;B;AJUSTE;VENDA;106606;09:00;09:00;STOP;-100.00
2023-05-09;B;AJUSTE;COMPRA;107384;10:34;10:34;STOP;-100.00
2023-05-10;B;AJUSTE;COMPRA;108500;09:30;09:30;STOP;-100.00
2023-05-11;B;AJUSTE;COMPRA;108704;14:14;14:14;STOP;-100.00
2023-05-12;B;AJUSTE;COMPRA;109485;10:52;10:52;STOP;-100.00
2023-05-15;B;AJUSTE;VENDA;109639;10:11;10:11;STOP;-100.00
2023-05-16;B;AJUSTE;COMPRA;110178;10:00;10:28;ALVO;196.67
2023-05-18;B;AJUSTE;COMPRA;110513;09:00;09:00;STOP;-100.00
2023-05-19;B;AJUSTE;COMPRA;111112;09:00;09:00;STOP;-100.00
2023-05-22;B;AJUSTE;COMPRA;111582;09:03;09:03;STOP;-100.00
2023-05-23;B;AJUSTE;COMPRA;110977;09:09;09:09;STOP;-100.00
2023-05-24;B;AJUSTE;COMPRA;110746;09:00;09:02;STOP+;0.00
2023-05-26;B;AJUSTE;VENDA;110824;12:21;12:21;STOP;-100.00
2023-05-29;B;AJUSTE;VENDA;111642;09:00;09:00;STOP;-100.00
2023-05-30;B;AJUSTE;VENDA;110960;10:20;10:20;STOP;-100.00
2023-05-31;B;AJUSTE;COMPRA;109550;14:39;14:39;STOP;-100.00
2023-06-01;B;AJUSTE;VENDA;109048;10:19;10:19;STOP;-100.00
2023-06-05;B;AJUSTE;COMPRA;113097;09:10;09:15;STOP+;0.00
2023-06-06;B;AJUSTE;COMPRA;113166;09:03;10:08;ALVO;196.67
2023-06-07;B;AJUSTE;VENDA;115029;14:14;14:28;STOP+;0.00
2023-06-12;B;AJUSTE;VENDA;117260;09:00;09:00;STOP;-100.00
2023-06-13;B;AJUSTE;VENDA;117532;09:23;09:28;STOP+;0.00
2023-06-15;B;AJUSTE;COMPRA;121543;10:22;10:22;STOP;-100.00
2023-06-16;B;AJUSTE;VENDA;121813;09:00;09:01;STOP;-100.00
2023-06-19;B;AJUSTE;COMPRA;121161;09:08;09:56;STOP+;0.00
2023-06-21;B;AJUSTE;VENDA;121883;09:15;09:15;STOP;-100.00
2023-06-23;B;AJUSTE;COMPRA;121128;09:27;09:45;STOP+;0.00
2023-06-27;B;AJUSTE;VENDA;120345;10:33;10:33;STOP;-100.00
2023-06-28;B;AJUSTE;VENDA;119603;09:01;09:01;STOP;-100.00
2023-06-29;B;AJUSTE;VENDA;118696;09:03;09:03;STOP;-100.00
2023-06-30;B;AJUSTE;VENDA;120535;14:23;15:21;STOP+;0.00
2023-07-04;B;AJUSTE;COMPRA;121560;09:00;09:00;STOP;-100.00
2023-07-05;B;AJUSTE;COMPRA;120733;10:34;10:34;STOP;-100.00
2023-07-11;B;AJUSTE;VENDA;119352;09:14;09:28;ALVO;196.67
2023-07-12;B;AJUSTE;VENDA;118882;16:57;17:05;STOP+;0.00
2023-07-14;B;AJUSTE;VENDA;120577;09:18;09:19;STOP;-100.00
2023-07-17;B;AJUSTE;COMPRA;118932;10:55;10:55;STOP;-100.00
2023-07-18;B;AJUSTE;COMPRA;119520;09:00;09:00;STOP;-100.00
2023-07-19;B;AJUSTE;VENDA;119028;09:01;09:01;STOP;-100.00
2023-07-20;B;AJUSTE;VENDA;118686;09:02;09:03;STOP;-100.00
2023-07-21;B;AJUSTE;COMPRA;119109;09:00;09:00;STOP;-100.00
2023-07-24;B;AJUSTE;COMPRA;121324;09:01;09:01;STOP;-100.00
