data;setup;nivel;lado;entrada;hora;saida;motivo;pts
2023-03-31;CD;B102;COMPRA;102000;14:43;14:45;STOP+;45.00
2023-04-03;CD;B101;COMPRA;101000;10:57;10:59;STOP+;45.00
2023-04-04;CD;R2;VENDA;103038;11:12;11:13;STOP;-100.00
2023-04-05;CD;S3;COMPRA;100777;11:09;11:10;STOP;-100.00
2023-04-05;CD;S4;COMPRA;100452;11:15;11:18;STOP+;45.00
2023-04-10;CD;B102;VENDA;102000;10:37;10:38;STOP;-100.00
2023-04-11;CD;R1;VENDA;103072;09:08;09:10;STOP+;45.00
2023-04-11;CD;R2;VENDA;103425;09:28;09:31;STOP+;45.00
2023-04-11;CD;B104;VENDA;104000;10:08;10:10;STOP+;45.00
2023-04-11;CD;R4;VENDA;104350;10:15;10:16;STOP;-100.00
2023-04-11;CD;B105;VENDA;105000;10:17;10:17;STOP;-100.00
2023-04-18;CD;R2;VENDA;109000;09:07;09:08;STOP;-100.00
2023-04-20;CD;R2;VENDA;106290;09:26;09:28;STOP+;45.00
2023-04-25;CD;S1;COMPRA;104854;10:02;10:05;STOP+;45.00
2023-04-25;CD;S2;COMPRA;104532;10:39;10:41;STOP+;45.00
2023-04-26;CD;R1;VENDA;105715;09:00;09:00;STOP;-100.00
2023-04-28;CD;R3;VENDA;105443;11:22;11:24;STOP+;45.00
2023-05-02;CD;B105;COMPRA;105000;09:19;09:27;STOP+;45.00
2023-05-02;CD;B104;COMPRA;104000;10:56;10:58;STOP;-100.00
2023-05-02;CD;S3;COMPRA;103657;11:00;11:01;STOP;-100.00
2023-05-04;CD;R4;VENDA;104093;09:54;09:56;STOP;-100.00
2023-05-05;CD;R3;VENDA;106535;15:16;15:22;STOP+;45.00
2023-05-09;CD;R4;VENDA;108110;11:00;11:01;STOP;-100.00
2023-05-11;CD;S2;COMPRA;107807;09:52;10:00;STOP;-100.00
2023-05-11;CD;S3;COMPRA;107493;10:04;10:06;STOP+;45.00
2023-05-11;CD;R3;VENDA;109774;15:38;15:39;STOP;-100.00
2023-05-12;CD;S1;COMPRA;108662;09:03;09:05;STOP+;45.00
2023-05-16;CD;R4;VENDA;111057;10:31;10:31;STOP;-100.00
2023-05-17;CD;B110;VENDA;110000;10:01;10:01;STOP;-100.00
2023-05-17;CD;R2;VENDA;110320;10:07;10:09;STOP+;45.00
2023-05-18;CD;S2;COMPRA;109855;09:30;09:32;STOP+;45.00
2023-05-19;CD;R1;VENDA;111762;09:39;09:44;STOP+;45.00
2023-05-22;CD;R3;VENDA;112547;10:15;10:37;ALVO;351.70
2023-05-23;CD;R2;VENDA;111582;11:18;11:20;STOP+;45.00
2023-05-24;CD;S1;COMPRA;110093;09:59;10:00;STOP;-100.00
2023-05-24;CD;S2;COMPRA;109740;10:02;10:03;STOP;-100.00
2023-05-25;CD;R1;VENDA;110848;09:01;09:02;STOP;-100.00
2023-05-25;CD;R2;VENDA;111190;09:07;09:08;STOP;-100.00
2023-05-25;CD;R3;VENDA;111743;10:10;10:11;STOP;-100.00
2023-05-26;CD;R2;VENDA;112012;09:47;09:50;STOP;-100.00
2023-05-29;CD;S2;COMPRA;110833;10:29;10:31;STOP+;45.00
2023-05-30;CD;R2;VENDA;111672;09:46;09:48;STOP+;45.00
2023-05-30;CD;B110;COMPRA;110000;10:59;11:01;STOP+;45.00
2023-05-30;CD;S4;COMPRA;109618;11:48;11:50;STOP+;45.00
2023-06-01;CD;R2;VENDA;109913;09:01;09:03;STOP+;45.00
2023-06-01;CD;B111;VENDA;111000;14:22;14:24;STOP+;45.00
2023-06-02;CD;B112;VENDA;112000;09:01;09:01;STOP;-100.00
2023-06-02;CD;R1;VENDA;113059;10:02;10:04;STOP;-100.00
2023-06-06;CD;R4;VENDA;114495;12:36;12:39;STOP;-100.00
2023-06-06;CD;B115;VENDA;115000;13:17;13:53;STOP+;45.00
2023-06-07;CD;B116;VENDA;116000;09:00;09:00;STOP;-100.00
2023-06-09;CD;R1;VENDA;116899;09:14;09:16;STOP+;45.00
2023-06-09;CD;R3;VENDA;117770;11:28;11:30;STOP+;45.00
2023-06-16;CD;B121;COMPRA;121000;10:10;10:10;STOP;-100.00
2023-06-19;CD;R4;VENDA;122120;12:19;12:21;STOP+;45.00
2023-06-20;CD;S2;COMPRA;121507;10:31;10:33;STOP+;45.00
2023-06-22;CD;S4;COMPRA;120812;10:49;11:05;STOP+;45.00
2023-06-26;CD;S2;COMPRA;120405;10:25;10:27;STOP+;45.00
2023-06-27;CD;B121;VENDA;121000;09:10;09:11;STOP;-100.00
2023-06-27;CD;R2;VENDA;121337;09:31;09:33;STOP+;45.00
2023-06-27;CD;S2;COMPRA;119682;10:50;10:52;STOP+;45.00
2023-06-27;CD;S4;COMPRA;118728;12:01;12:15;STOP+;45.00
2023-06-28;CD;B119;COMPRA;119000;09:27;09:29;STOP+;45.00
2023-06-30;CD;S3;COMPRA;119555;17:46;17:46;STOP;-100.00
2023-07-03;CD;B121;VENDA;121000;10:22;10:24;STOP+;45.00
2023-07-03;CD;R4;VENDA;121418;10:46;11:00;STOP+;45.00
2023-07-04;CD;S2;COMPRA;120793;10:25;10:43;STOP+;45.00
2023-07-05;CD;S2;COMPRA;119770;09:33;09:35;STOP+;45.00
2023-07-05;CD;R4;VENDA;121380;11:29;11:31;STOP;-100.00
2023-07-06;CD;S1;COMPRA;120368;09:16;09:20;STOP;-100.00
2023-07-06;CD;S4;COMPRA;118953;11:50;11:52;STOP+;45.00
2023-07-11;CD;S3;COMPRA;118382;10:16;10:18;STOP+;45.00
2023-07-11;CD;B118;COMPRA;118000;10:19;10:19;STOP;-100.00
2023-07-12;CD;B120;VENDA;120000;09:30;09:30;STOP;-100.00
2023-07-13;CD;R4;VENDA;120678;10:42;10:44;STOP+;45.00
2023-07-13;CD;B121;VENDA;121000;10:57;10:59;STOP+;45.00
2023-07-14;CD;S2;COMPRA;119873;10:25;10:27;STOP+;45.00
2023-07-18;CD;S2;COMPRA;118832;10:20;10:22;STOP+;45.00
2023-07-19;CD;S2;COMPRA;118300;09:36;09:39;STOP+;45.00
2023-07-20;CD;R1;VENDA;119473;09:36;09:38;STOP+;45.00
2023-07-21;CD;B120;VENDA;120000;10:21;10:23;STOP+;45.00
2023-07-21;CD;R4;VENDA;120400;10:29;10:31;STOP+;45.00
2023-07-21;CD;B121;VENDA;121000;11:04;11:04;STOP;-100.00
2023-07-24;CD;B122;VENDA;122000;11:48;11:49;STOP;-100.00
2023-07-24;CD;R1;VENDA;122330;11:53;11:53;STOP;-100.00
2023-07-25;CD;B124;VENDA;124000;09:33;09:35;STOP+;45.00
2023-07-27;CD;S4;COMPRA;122325;10:32;10:32;STOP;-100.00
2023-07-27;CD;B122;COMPRA;122000;10:52;10:54;STOP+;45.00
2023-07-28;CD;R1;VENDA;121616;09:30;09:31;STOP;-100.00
2023-07-31;CD;B122;VENDA;122000;10:16;10:17;STOP;-100.00
2023-07-31;CD;R4;VENDA;122507;10:34;10:36;STOP+;45.00
2023-08-01;CD;B122;COMPRA;122000;09:07;09:07;STOP;-100.00
2023-08-01;CD;S2;COMPRA;121595;09:19;09:24;STOP;-100.00
2023-08-02;CD;B121;COMPRA;121000;09:00;09:07;STOP+;45.00
2023-08-03;CD;R1;VENDA;122748;09:01;09:01;STOP;-100.00
2023-08-03;CD;S4;COMPRA;120713;17:40;17:44;STOP;-100.00
2023-08-04;CD;B120;COMPRA;120000;09:17;09:19;STOP+;45.00
2023-08-08;CD;S2;COMPRA;117932;09:18;09:20;STOP+;45.00
2023-08-09;CD;S2;COMPRA;118772;10:04;10:04;STOP;-100.00
2023-08-15;CD;B116;COMPRA;116000;09:01;09:01;STOP;-100.00
2023-08-17;CD;B117;COMPRA;117000;16:45;16:47;STOP+;45.00
2023-08-22;CD;R2;VENDA;117392;09:40;09:43;STOP+;45.00
2023-08-23;CD;R1;VENDA;119537;12:06;12:09;STOP+;45.00
2023-08-23;CD;B120;VENDA;120000;16:06;16:08;STOP+;45.00
2023-08-24;CD;B119;COMPRA;119000;12:18;12:21;STOP;-100.00
2023-08-25;CD;B118;COMPRA;118000;11:02;11:08;STOP+;45.00
2023-08-25;CD;S4;COMPRA;117318;12:50;12:52;STOP+;45.00
2023-08-31;CD;S1;COMPRA;118709;10:09;10:10;STOP;-100.00
2023-08-31;CD;S2;COMPRA;118343;10:37;10:39;STOP+;45.00
2023-08-31;CD;S4;COMPRA;117387;17:07;17:54;FECHAMENTO;147.78
2023-09-01;CD;R2;VENDA;119252;10:31;10:34;STOP+;45.00
2023-09-04;CD;B120;VENDA;120000;10:52;10:55;STOP+;45.00
2023-09-05;CD;S2;COMPRA;118458;09:25;09:32;STOP;-100.00
2023-09-06;CD;R1;VENDA;119393;10:56;10:58;STOP+;45.00
2023-09-06;CD;B118;COMPRA;118000;11:56;11:58;STOP+;45.00
2023-09-06;CD;S4;COMPRA;117677;13:40;13:43;STOP+;45.00
2023-09-11;CD;R4;VENDA;118418;15:53;15:56;STOP+;45.00
2023-09-13;CD;R4;VENDA;120252;11:39;11:41;STOP;-100.00
2023-09-20;CD;R2;VENDA;119477;10:33;10:35;STOP+;45.00
2023-09-20;CD;B120;VENDA;120000;11:23;11:29;STOP;-100.00
2023-09-21;CD;S1;COMPRA;118103;09:13;09:15;STOP;-100.00
2023-09-21;CD;S2;COMPRA;117733;10:12;10:14;STOP+;45.00
2023-09-26;CD;S4;COMPRA;115830;10:04;10:27;STOP+;45.00
2023-09-27;CD;B114;COMPRA;114000;15:20;15:22;STOP+;45.00
2023-09-28;CD;B116;VENDA;116000;12:43;12:49;STOP+;45.00
2023-09-28;CD;R3;VENDA;116615;16:29;17:54;FECHAMENTO;45.10
2023-10-02;CD;S4;COMPRA;115783;11:38;11:40;STOP+;45.00
2023-10-03;CD;S2;COMPRA;113740;15:18;15:27;STOP+;45.00
2023-10-06;CD;S2;COMPRA;112913;09:31;09:31;STOP;-100.00
2023-10-06;CD;S3;COMPRA;112365;09:54;09:56;STOP+;45.00
2023-10-09;CD;R2;VENDA;115545;17:28;17:35;STOP;-100.00
2023-10-17;CD;B116;COMPRA;116000;09:33;09:38;STOP+;45.00
2023-10-17;CD;S2;COMPRA;115622;10:29;10:32;STOP+;45.00
2023-10-19;CD;R3;VENDA;116594;12:48;13:01;STOP+;45.00
2023-10-20;CD;S1;COMPRA;114932;09:26;09:31;STOP+;45.00
2023-10-27;CD;S2;COMPRA;115628;13:54;13:55;STOP;-100.00
2023-10-27;CD;S3;COMPRA;114988;14:21;14:23;STOP+;45.00
2023-10-27;CD;S4;COMPRA;114592;15:20;15:22;STOP+;45.00
2023-10-30;CD;B114;COMPRA;114000;12:40;12:40;STOP;-100.00
2023-11-01;CD;R2;VENDA;115470;10:36;10:38;STOP;-100.00
2023-11-01;CD;R3;VENDA;116051;11:14;11:20;STOP+;45.00
2023-11-03;CD;B118;VENDA;118000;09:01;09:02;STOP;-100.00
2023-11-03;CD;B119;VENDA;119000;10:00;10:37;STOP+;45.00
2023-11-09;CD;R2;VENDA;121300;11:43;11:51;STOP+;45.00
2023-11-10;CD;R1;VENDA;121103;10:19;10:28;STOP+;45.00
2023-11-10;CD;R2;VENDA;121448;11:45;11:47;STOP+;45.00
2023-11-10;CD;R3;VENDA;122007;14:40;14:43;STOP+;45.00
2023-11-13;CD;S2;COMPRA;120935;11:54;11:56;STOP+;45.00
2023-11-14;CD;R4;VENDA;122605;10:30;10:30;STOP;-100.00
2023-11-14;CD;B123;VENDA;123000;10:30;10:31;STOP;-100.00
2023-11-14;CD;B124;VENDA;124000;10:33;10:33;STOP;-100.00
2023-11-20;CD;R4;VENDA;127102;15:33;15:35;STOP+;45.00
2023-11-22;CD;R2;VENDA;127212;10:19;10:21;STOP+;45.00
2023-11-22;CD;R3;VENDA;127577;10:57;10:59;STOP+;45.00
2023-11-24;CD;S4;COMPRA;126547;10:14;10:21;STOP;-100.00
2023-11-28;CD;B127;VENDA;127000;12:05;12:05;STOP;-100.00
2023-11-30;CD;R2;VENDA;127550;10:19;10:21;STOP+;45.00
2023-12-06;CD;S3;COMPRA;126503;13:09;13:11;STOP+;45.00
2023-12-06;CD;B126;COMPRA;126000;17:22;17:24;STOP;-100.00
2023-12-07;CD;R2;VENDA;126650;10:39;10:42;STOP+;45.00
2023-12-14;CD;B133;VENDA;133000;09:50;09:53;STOP+;45.00
2023-12-15;CD;R2;VENDA;133583;10:27;10:29;STOP+;45.00
2023-12-15;CD;S3;COMPRA;132353;11:52;11:54;STOP+;45.00
2023-12-21;CD;R2;VENDA;134040;11:35;11:36;STOP;-100.00
2023-12-26;CD;R2;VENDA;135292;10:56;11:00;STOP+;45.00
2024-01-02;CD;B135;COMPRA;135000;09:02;09:03;STOP;-100.00
2024-01-02;CD;S4;COMPRA;134653;10:30;10:32;STOP+;45.00
2024-01-04;CD;S3;COMPRA;133528;10:45;10:48;STOP+;45.00
2024-01-04;CD;B133;COMPRA;133000;11:09;11:09;STOP;-100.00
2024-01-05;CD;R3;VENDA;133639;12:06;12:08;STOP+;45.00
2024-01-05;CD;B134;VENDA;134000;12:34;12:36;STOP+;45.00
2024-01-09;CD;S2;COMPRA;132908;10:04;10:06;STOP+;45.00
2024-01-16;CD;S2;COMPRA;131367;10:20;10:22;STOP+;45.00
2024-01-16;CD;S4;COMPRA;130788;11:51;11:53;STOP+;45.00
2024-01-18;CD;R2;VENDA;130188;09:29;09:31;STOP+;45.00
2024-01-18;CD;S3;COMPRA;128554;12:21;12:23;STOP+;45.00
2024-01-23;CD;R1;VENDA;128163;09:57;10:01;STOP+;45.00
2024-01-24;CD;B130;VENDA;130000;09:01;09:01;STOP;-100.00
2024-01-26;CD;R2;VENDA;129520;09:00;09:00;STOP;-100.00
2024-01-29;CD;S4;COMPRA;128353;15:12;15:14;STOP+;45.00
2024-01-30;CD;B128;COMPRA;128000;11:38;11:38;STOP;-100.00
2024-01-30;CD;S4;COMPRA;127560;12:15;12:19;STOP+;45.00
2024-01-31;CD;R3;VENDA;128636;10:29;10:31;STOP+;45.00
2024-01-31;CD;B129;VENDA;129000;11:14;11:16;STOP+;45.00
2024-02-02;CD;S4;COMPRA;127992;10:34;10:35;STOP;-100.00
2024-02-06;CD;R1;VENDA;128542;10:09;10:13;STOP;-100.00
2024-02-06;CD;R3;VENDA;129427;10:25;10:25;STOP;-100.00
2024-02-06;CD;B130;VENDA;130000;12:04;12:06;STOP+;45.00
2024-02-06;CD;B131;VENDA;131000;18:15;18:17;STOP+;45.00
2024-02-07;CD;S1;COMPRA;129983;10:49;10:53;STOP+;45.00
2024-02-08;CD;S4;COMPRA;128702;12:10;12:37;STOP+;45.00
2024-02-08;CD;B128;COMPRA;128000;14:53;14:57;STOP+;45.00
2024-02-16;CD;R1;VENDA;130562;10:03;10:08;STOP;-100.00
2024-02-20;CD;R4;VENDA;131682;11:51;11:53;STOP+;45.00
2024-02-20;CD;B132;VENDA;132000;18:10;18:24;STOP+;45.00
2024-02-22;CD;B133;VENDA;133000;09:01;09:05;STOP+;45.00
2024-02-27;CD;R1;VENDA;132128;09:02;09:04;STOP;-100.00
2024-02-27;CD;R3;VENDA;132578;10:13;10:15;STOP;-100.00
2024-02-27;CD;B133;VENDA;133000;11:30;11:32;STOP+;45.00
2024-02-28;CD;S1;COMPRA;132489;11:34;11:36;STOP;-100.00
2024-02-28;CD;B132;COMPRA;132000;14:30;14:36;STOP;-100.00
2024-02-28;CD;S4;COMPRA;131570;16:00;16:06;STOP+;45.00
2024-02-29;CD;B131;COMPRA;131000;10:23;10:29;STOP+;45.00
2024-03-04;CD;B130;COMPRA;130000;11:34;11:43;STOP;-100.00
2024-03-05;CD;R4;VENDA;130507;12:03;12:05;STOP+;45.00
2024-03-07;CD;S4;COMPRA;129643;11:39;11:41;STOP+;45.00
2024-03-12;CD;R1;VENDA;128144;09:01;09:02;STOP;-100.00
2024-03-12;CD;R3;VENDA;128587;09:29;09:29;STOP;-100.00
2024-03-15;CD;B128;COMPRA;128000;11:30;11:32;STOP+;45.00
2024-03-15;CD;S4;COMPRA;127670;13:23;13:26;STOP+;45.00
2024-03-20;CD;R2;VENDA;129247;15:00;15:00;STOP;-100.00
2024-03-20;CD;R3;VENDA;129733;15:42;15:45;STOP+;45.00
2024-03-20;CD;R4;VENDA;130033;16:05;16:06;STOP;-100.00
2024-03-21;CD;S2;COMPRA;129418;11:00;11:02;STOP;-100.00
2024-03-21;CD;S3;COMPRA;128855;18:12;18:14;STOP+;45.00
2024-03-22;CD;S1;COMPRA;128154;11:16;11:21;STOP;-100.00
2024-03-22;CD;S2;COMPRA;127733;14:45;14:53;STOP+;45.00
2024-03-27;CD;B127;COMPRA;127000;11:02;11:03;STOP;-100.00
2024-03-28;CD;B129;VENDA;129000;12:52;12:55;STOP+;45.00
2024-04-01;CD;S4;COMPRA;127907;12:06;12:18;STOP;-100.00
2024-04-03;CD;S4;COMPRA;126602;11:30;11:33;STOP+;45.00
2024-04-04;CD;R1;VENDA;128504;10:06;10:09;STOP+;45.00
2024-04-04;CD;B129;VENDA;129000;10:20;10:22;STOP+;45.00
2024-04-04;CD;R3;VENDA;129418;10:40;10:41;STOP;-100.00
2024-04-08;CD;R2;VENDA;128052;10:34;10:35;STOP;-100.00
2024-04-08;CD;R3;VENDA;128485;10:41;10:44;STOP+;45.00
2024-04-08;CD;B129;VENDA;129000;12:28;12:30;STOP+;45.00
2024-04-09;CD;R1;VENDA;130280;11:16;11:18;STOP+;45.00
2024-04-10;CD;B131;VENDA;131000;09:03;09:05;STOP+;45.00
2024-04-10;CD;R2;VENDA;131332;09:29;09:31;ALVO;394.89
2024-04-12;CD;S4;COMPRA;126383;14:20;14:23;STOP;-100.00
2024-04-12;CD;B126;COMPRA;126000;15:31;15:35;STOP+;45.00
2024-04-16;CD;S1;COMPRA;124497;09:07;09:09;STOP+;45.00
2024-04-16;CD;B124;COMPRA;124000;10:42;10:43;STOP;-100.00
2024-04-18;CD;B125;COMPRA;125000;14:24;14:26;STOP+;45.00
2024-04-19;CD;R3;VENDA;126830;10:56;11:00;STOP+;45.00
2024-04-23;CD;S2;COMPRA;126425;09:13;09:15;STOP+;45.00
2024-04-23;CD;S4;COMPRA;125825;10:35;10:37;STOP+;45.00
2024-04-25;CD;B127;VENDA;127000;09:30;09:30;STOP;-100.00
2024-04-26;CD;B127;VENDA;127000;09:01;09:01;STOP;-100.00
2024-04-26;CD;B128;VENDA;128000;12:58;13:04;STOP+;45.00
2024-04-29;CD;R1;VENDA;128762;18:15;18:19;STOP+;45.00
2024-04-30;CD;S2;COMPRA;127940;10:30;10:32;STOP+;45.00
2024-04-30;CD;S4;COMPRA;127560;11:44;11:47;STOP+;45.00
2024-05-02;CD;R1;VENDA;128533;09:03;09:05;STOP+;45.00
2024-05-03;CD;R4;VENDA;129480;09:31;09:32;STOP;-100.00
2024-05-03;CD;B130;VENDA;130000;09:35;09:37;STOP+;45.00
2024-05-07;CD;R4;VENDA;130467;10:05;10:08;STOP+;45.00
2024-05-08;CD;S1;COMPRA;129489;09:26;09:31;STOP+;45.00
2024-05-08;CD;B131;VENDA;131000;18:24;18:24;STOP;-100.00
2024-05-08;CD;R4;VENDA;131320;18:24;18:24;STOP;-100.00
2024-05-09;CD;S1;COMPRA;128991;10:08;10:12;STOP;-100.00
2024-05-09;CD;S2;COMPRA;128615;10:23;10:27;STOP+;45.00
2024-05-15;CD;B128;COMPRA;128000;09:00;09:01;STOP;-100.00
2024-05-15;CD;S2;COMPRA;127668;09:01;09:12;STOP+;45.00
2024-05-16;CD;R1;VENDA;129848;09:28;09:30;STOP+;45.00
2024-05-22;CD;S2;COMPRA;127390;09:28;09:30;STOP+;45.00
2024-05-22;CD;S4;COMPRA;126780;11:30;11:32;STOP+;45.00
2024-05-22;CD;B126;COMPRA;126000;18:02;18:04;STOP;-100.00
2024-05-23;CD;B125;COMPRA;125000;15:01;15:05;STOP+;45.00
2024-05-28;CD;R2;VENDA;125743;09:12;09:14;STOP;-100.00
2024-05-28;CD;R4;VENDA;126072;09:48;09:53;STOP;-100.00
2024-05-28;CD;B124;COMPRA;124000;15:38;15:40;STOP+;45.00
2024-05-31;CD;S4;COMPRA;122340;13:21;13:27;STOP;-100.00
2024-06-03;CD;B122;COMPRA;122000;10:47;10:51;STOP;-100.00
2024-06-07;CD;B122;COMPRA;122000;09:34;09:34;STOP;-100.00
2024-06-11;CD;R4;VENDA;121540;10:12;10:15;STOP+;45.00
2024-06-17;CD;S2;COMPRA;120822;10:15;10:17;STOP+;45.00
2024-06-18;CD;R3;VENDA;121623;10:46;10:46;STOP;-100.00
2024-06-21;CD;B123;VENDA;123000;10:55;10:57;STOP+;45.00
2024-06-24;CD;R1;VENDA;123716;10:14;10:16;STOP+;45.00
2024-06-24;CD;R2;VENDA;124103;10:34;10:36;STOP;-100.00
2024-06-26;CD;B123;COMPRA;123000;10:37;10:39;STOP+;45.00
2024-06-27;CD;R2;VENDA;125057;09:30;09:36;STOP+;45.00
2024-06-28;CD;B125;COMPRA;125000;10:53;10:57;STOP+;45.00
2024-07-03;CD;B127;VENDA;127000;09:37;09:40;STOP;-100.00
2024-07-03;CD;R2;VENDA;127505;10:27;10:29;STOP+;45.00
2024-07-11;CD;R4;VENDA;129123;09:30;09:32;STOP+;45.00
2024-07-18;CD;S4;COMPRA;129422;11:08;11:11;STOP;-100.00
2024-07-18;CD;B129;COMPRA;129000;13:20;13:23;STOP;-100.00
2024-07-23;CD;S4;COMPRA;127818;10:32;10:35;STOP;-100.00
2024-07-23;CD;B127;COMPRA;127000;17:55;17:55;STOP;-100.00
2024-07-25;CD;S2;COMPRA;126445;09:02;09:04;STOP+;45.00
2024-07-26;CD;R1;VENDA;127328;12:04;12:09;STOP+;45.00
2024-07-26;CD;R3;VENDA;127696;13:51;13:59;STOP;-100.00
2024-07-26;CD;B128;VENDA;128000;15:10;15:10;STOP;-100.00
2024-07-29;CD;S2;COMPRA;127475;10:54;10:56;STOP+;45.00
2024-07-30;CD;S2;COMPRA;126945;10:00;10:05;STOP+;45.00
2024-08-01;CD;B129;VENDA;129000;10:22;10:24;STOP+;45.00
2024-08-07;CD;R1;VENDA;127473;09:18;09:21;STOP+;45.00
2024-08-08;CD;R3;VENDA;128562;11:14;11:20;STOP+;45.00
2024-08-08;CD;B129;VENDA;129000;17:30;18:06;STOP;-100.00
2024-08-09;CD;R1;VENDA;129584;09:57;10:00;STOP+;45.00
2024-08-09;CD;R3;VENDA;130795;14:19;14:22;STOP+;45.00
2024-08-13;CD;B132;VENDA;132000;09:15;09:21;STOP;-100.00
2024-08-13;CD;R4;VENDA;132477;14:26;14:28;STOP+;45.00
2024-08-15;CD;R2;VENDA;136177;10:43;10:49;STOP+;45.00
2024-08-15;CD;R3;VENDA;136650;13:08;13:13;STOP;-100.00
2024-08-16;CD;R2;VENDA;137028;09:54;09:58;STOP+;45.00
2024-08-19;CD;R2;VENDA;136753;09:10;09:13;STOP+;45.00
2024-08-19;CD;R4;VENDA;137152;10:51;10:57;STOP;-100.00
2024-08-19;CD;B138;VENDA;138000;14:08;14:14;STOP;-100.00
2024-08-21;CD;B139;VENDA;139000;10:28;10:30;STOP+;45.00
2024-08-22;CD;S4;COMPRA;137962;10:22;10:26;STOP+;45.00
2024-08-22;CD;B137;COMPRA;137000;13:16;13:18;STOP+;45.00
2024-08-28;CD;S2;COMPRA;137908;10:00;10:03;STOP+;45.00
2024-08-28;CD;S4;COMPRA;137557;10:36;10:38;STOP+;45.00
2024-08-29;CD;S3;COMPRA;138304;10:23;10:25;STOP+;45.00
2024-08-29;CD;B138;COMPRA;138000;11:30;11:30;STOP;-100.00
2024-08-30;CD;S1;COMPRA;136980;09:53;09:56;STOP;-100.00
2024-09-02;CD;B137;COMPRA;137000;09:56;09:58;STOP+;45.00
2024-09-02;CD;S1;COMPRA;136538;10:43;10:43;STOP;-100.00
2024-09-04;CD;B137;VENDA;137000;10:25;10:27;STOP+;45.00
2024-09-04;CD;B138;VENDA;138000;11:40;11:43;STOP+;45.00
2024-09-12;CD;S3;COMPRA;135301;10:24;10:26;STOP;-100.00
2024-09-12;CD;B135;COMPRA;135000;11:27;11:30;STOP;-100.00
2024-09-13;CD;B136;VENDA;136000;10:07;10:08;STOP;-100.00
2024-09-13;CD;R4;VENDA;136653;10:31;10:38;STOP+;45.00
2024-09-13;CD;B137;VENDA;137000;11:44;11:46;STOP+;45.00
2024-09-16;CD;R1;VENDA;136839;10:36;10:38;STOP+;45.00
2024-09-17;CD;S4;COMPRA;135440;10:24;10:26;STOP;-100.00
2024-09-18;CD;S2;COMPRA;135358;09:46;09:49;STOP;-100.00
2024-09-19;CD;B136;VENDA;136000;09:04;09:05;STOP;-100.00
2024-09-19;CD;S3;COMPRA;133895;17:10;17:13;STOP+;45.00
2024-09-23;CD;B131;COMPRA;131000;09:02;09:04;STOP+;45.00
2024-09-24;CD;R4;VENDA;133530;10:36;10:37;STOP;-100.00
2024-09-26;CD;B134;VENDA;134000;09:23;09:31;STOP+;45.00
2024-09-30;CD;B134;VENDA;134000;09:08;09:09;STOP;-100.00
2024-10-02;CD;R1;VENDA;134283;09:08;09:11;STOP+;45.00
2024-10-02;CD;R2;VENDA;134632;09:51;09:56;STOP;-100.00
2024-10-02;CD;R3;VENDA;135195;10:19;10:23;STOP+;45.00
2024-10-03;CD;S1;COMPRA;133221;09:05;09:06;STOP;-100.00
2024-10-03;CD;S2;COMPRA;132817;09:20;09:23;STOP+;45.00
2024-10-03;CD;S3;COMPRA;132163;10:29;10:31;STOP+;45.00
2024-10-03;CD;S4;COMPRA;131758;11:22;11:24;STOP+;45.00
2024-10-07;CD;B133;VENDA;133000;09:29;09:32;STOP+;45.00
2024-10-08;CD;S1;COMPRA;130863;09:06;09:11;STOP+;45.00
2024-10-09;CD;S4;COMPRA;130787;09:46;09:49;STOP+;45.00
2024-10-14;CD;B131;VENDA;131000;14:32;14:34;STOP;-100.00
2024-10-17;CD;B133;COMPRA;133000;09:03;09:04;STOP;-100.00
2024-10-17;CD;S2;COMPRA;132558;09:25;09:27;STOP+;45.00
2024-10-22;CD;S2;COMPRA;131383;09:06;09:08;STOP+;45.00
2024-10-23;CD;B131;COMPRA;131000;09:04;09:05;STOP;-100.00
2024-10-28;CD;B133;VENDA;133000;12:08;12:15;STOP;-100.00
2024-10-29;CD;S2;COMPRA;132335;18:19;18:21;STOP+;45.00
2024-11-01;CD;S2;COMPRA;130632;10:28;10:31;STOP+;45.00
2024-11-01;CD;S3;COMPRA;130117;14:10;14:13;STOP+;45.00
2024-11-01;CD;S4;COMPRA;129798;15:12;15:16;STOP+;45.00
2024-11-01;CD;B129;COMPRA;129000;18:15;18:18;STOP+;45.00
2024-11-04;CD;R1;VENDA;130580;09:06;09:13;STOP+;45.00
2024-11-04;CD;B131;VENDA;131000;10:16;10:18;STOP+;45.00
2024-11-04;CD;R3;VENDA;131518;11:35;11:39;STOP+;45.00
2024-11-04;CD;B132;VENDA;132000;12:42;12:48;STOP;-100.00
2024-11-05;CD;S1;COMPRA;131442;11:25;11:27;STOP;-100.00
2024-11-06;CD;S1;COMPRA;130352;09:04;09:05;STOP;-100.00
2024-11-06;CD;B130;COMPRA;130000;09:06;09:08;STOP+;45.00
2024-11-08;CD;B130;COMPRA;130000;09:00;09:02;STOP+;45.00
2024-11-08;CD;S1;COMPRA;129319;09:21;09:23;STOP+;45.00
2024-11-08;CD;S2;COMPRA;128837;10:07;10:10;STOP+;45.00
2024-11-21;CD;S2;COMPRA;128348;09:40;09:45;STOP+;45.00
2024-11-21;CD;S4;COMPRA;127797;10:45;10:47;STOP;-100.00
2024-11-22;CD;R2;VENDA;128483;09:41;09:45;STOP;-100.00
