dt;lado;barra_pivo;barra_entrada;preco;pos_op;y;bricks
2026-07-30 11:27:40.070;1;13889;13890;175900,0;0,3994708994708995;1,0;3,0
2026-07-30 11:46:00.603;1;13907;13908;176100,0;0,4223300970873786;0,0;3,0
2026-07-30 11:57:08.643;1;13914;13915;176000,0;0,44660194174757284;0,0;2,0
2026-07-30 12:06:15.175;1;13919;13920;175850,0;0,3737864077669903;0,0;2,0
2026-07-30 14:36:31.451;1;13968;13969;176850,0;0,43309859154929575;0,0;1,0
2026-07-30 16:43:28.775;1;13999;14000;177800,0;0,46;1,0;7,0
2026-07-30 17:33:12.489;1;14017;14018;178050,0;0,4828009828009828;0,0;4,0
2026-07-31 12:34:38.559;1;14067;14068;177550,0;0,2869822485207101;1,0;8,0
2026-07-31 12:35:24.131;1;14086;14087;177950,0;0,4289340101522843;1,0;3,0
2026-07-31 12:36:06.812;1;14104;14105;178350,0;0,3945578231292517;0,0;1,0
2026-07-31 12:40:41.156;1;14123;14124;178500,0;0,37202380952380953;1,0;3,0
2026-07-31 12:51:25.334;1;14150;14151;178750,0;0,36397984886649876;1,0;3,0
2026-07-31 12:59:33.713;1;14169;14170;178650,0;0,31336405529953915;0,0;2,0
2026-07-31 13:38:51.078;1;14225;14226;179000,0;0,4055299539170507;0,0;5,0
2026-07-31 13:54:19.400;1;14236;14237;178700,0;0,33640552995391704;0,0;2,0
2026-07-31 14:01:55.254;1;14241;14242;178550,0;0,2672811059907834;1,0;4,0
2026-07-31 14:23:35.512;1;14257;14258;178900,0;0,35944700460829493;1,0;3,0
2026-07-31 14:55:30.200;1;14274;14275;179000,0;0,4379157427937916;0,0;4,0
2026-07-31 15:08:50.275;1;14279;14280;179100,0;0,4157427937915743;0,0;3,0
2026-07-31 16:05:49.697;1;14306;14307;179300,0;0,46215139442231074;0,0;2,0
2026-08-03 09:03:04.414;-1;14374;14375;179550,0;0,5;1,0;2,0
2026-08-03 09:10:05.482;-1;14446;14447;178650,0;0,3739495798319328;1,0;2,0
2026-08-03 10:00:07.308;1;14514;14515;179650,0;0,41254752851711024;0,0;1,0
2026-08-03 10:23:13.205;-1;14568;14569;178400,0;0,41335740072202165;1,0;3,0
2026-08-03 10:26:04.918;-1;14577;14578;178350,0;0,3945578231292517;1,0;3,0
2026-08-03 10:37:05.372;-1;14617;14618;177950,0;0,42452830188679247;1,0;3,0
2026-08-03 10:41:50.581;-1;14628;14629;177800,0;0,40314769975786924;0,0;3,0
2026-08-03 10:46:36.609;-1;14636;14637;177900,0;0,35472154963680386;1,0;3,0
2026-08-03 10:51:28.539;-1;14646;14647;177700,0;0,4379474940334129;1,0;5,0
2026-08-03 11:03:55.648;-1;14671;14672;177550,0;0,4276315789473684;0,0;5,0
2026-08-03 11:16:48.628;-1;14679;14680;177550,0;0,4175704989154013;0,0;1,0
2026-08-04 09:02:49.562;-1;14810;14811;179200,0;0,5;1,0;2,0
2026-08-04 09:03:16.370;1;14855;14856;179400,0;0,43846153846153846;0,0;3,0
2026-08-04 09:07:35.317;1;14898;14899;180250,0;0,3902439024390244;0,0;7,0
2026-08-04 09:10:07.969;1;14908;14909;180250,0;0,3902439024390244;0,0;1,0
2026-08-04 09:12:57.371;1;14913;14914;180200,0;0,3597560975609756;1,0;3,0
2026-08-04 09:22:01.270;1;14933;14934;180450,0;0,4354005167958656;1,0;2,0
2026-08-04 09:26:25.731;1;14946;14947;180350,0;0,3062015503875969;1,0;3,0
2026-08-04 09:57:27.756;1;14978;14979;180850,0;0,36736842105263157;0,0;1,0
2026-08-04 10:00:42.467;1;14989;14990;180700,0;0,3042105263157895;1,0;3,0
2026-08-04 10:02:14.864;1;15040;15041;181450,0;0,3338557993730408;0,0;1,0
2026-08-04 10:03:15.157;1;15047;15048;181150,0;0,28683385579937304;0,0;2,0
2026-08-04 10:13:05.710;1;15081;15082;181200,0;0,2554858934169279;0,0;5,0
2026-08-04 10:54:07.486;-1;15217;15218;179150,0;0,3557993730407524;0,0;1,0
2026-08-04 10:59:57.518;-1;15232;15233;178900,0;0,4341692789968652;0,0;5,0
2026-08-04 11:05:41.818;-1;15244;15245;179100,0;0,3714733542319749;1,0;3,0
2026-08-04 11:08:04.182;-1;15252;15253;179000,0;0,40282131661442006;0,0;1,0
2026-08-04 11:17:13.721;-1;15263;15264;178950,0;0,41849529780564265;0,0;1,0
2026-08-04 11:26:20.988;-1;15270;15271;179050,0;0,4341692789968652;0,0;2,0
2026-08-04 11:42:57.265;-1;15276;15277;179250,0;0,3714733542319749;0,0;2,0
2026-08-04 12:33:56.673;-1;15304;15305;179000,0;0,40282131661442006;0,0;3,0
2026-08-04 12:58:40.374;-1;15313;15314;179100,0;0,41849529780564265;1,0;2,0
2026-08-04 13:41:41.833;-1;15338;15339;178650,0;0,43370165745856354;0,0;2,0
2026-08-04 13:56:00.664;-1;15346;15347;178800,0;0,35082872928176795;0,0;1,0
2026-08-04 14:51:37.497;-1;15358;15359;178800,0;0,35082872928176795;1,0;3,0
2026-08-04 15:13:07.454;-1;15381;15382;178250,0;0,450261780104712;1,0;3,0
2026-08-04 15:33:39.263;-1;15397;15398;178250,0;0,42838874680306904;0,0;3,0
2026-08-04 15:58:51.621;-1;15405;15406;178350,0;0,40281329923273657;0,0;1,0
2026-08-04 17:04:15.805;-1;15423;15424;178350,0;0,40281329923273657;1,0;3,0
2026-08-05 09:03:05.025;-1;15433;15434;178950,0;0,5;1,0;2,0
2026-08-05 09:03:41.287;1;15462;15463;179250,0;0,41954022988505746;1,0;5,0
2026-08-05 09:04:58.072;1;15478;15479;179200,0;0,3866995073891626;1,0;2,0
2026-08-05 09:22:12.215;1;15537;15538;179300,0;0,3374384236453202;1,0;3,0
2026-08-05 09:27:01.638;1;15549;15550;179400,0;0,3482142857142857;1,0;5,0
2026-08-05 09:32:50.485;1;15563;15564;179400,0;0,26;1,0;3,0
2026-08-05 09:44:10.075;1;15571;15572;179500,0;0,34;1,0;3,0
2026-08-05 10:18:00.821;1;15636;15637;179650,0;0,3480565371024735;1,0;3,0
2026-08-05 10:28:24.990;1;15656;15657;179700,0;0,3069164265129683;1,0;4,0
2026-08-05 10:38:45.770;1;15702;15703;179850,0;0,3069164265129683;0,0;11,0
2026-08-05 11:16:18.653;1;15796;15797;180100,0;0,27586206896551724;1,0;2,0
2026-08-05 14:09:29.880;-1;15925;15926;178650,0;0,3706896551724138;0,0;1,0
2026-08-05 14:47:55.299;-1;15941;15942;178650,0;0,3669527896995708;0,0;1,0
2026-08-05 15:30:48.465;-1;15951;15952;178650,0;0,3669527896995708;1,0;5,0
2026-08-05 17:17:44.285;-1;15977;15978;178150,0;0,4368029739776952;0,0;5,0
2026-08-06 09:05:19.336;-1;16057;16058;177450,0;0,3538812785388128;1,0;5,0
2026-08-06 09:10:00.179;-1;16094;16095;177000,0;0,39067524115755625;1,0;3,0
2026-08-06 09:12:38.940;-1;16102;16103;177050,0;0,428125;0,0;2,0
2026-08-06 09:22:01.551;-1;16120;16121;176850,0;0,44662921348314605;1,0;2,0
2026-08-06 10:05:21.461;-1;16196;16197;176850,0;0,37532467532467534;0,0;2,0
2026-08-06 11:17:19.317;-1;16426;16427;176700,0;0,37532467532467534;0,0;1,0
2026-08-06 12:52:53.943;-1;16508;16509;176700,0;0,37532467532467534;1,0;3,0
2026-08-06 13:38:31.510;-1;16522;16523;176300,0;0,44772727272727275;1,0;5,0
2026-08-06 15:00:17.448;-1;16535;16536;176350,0;0,37904967602591794;0,0;7,0
2026-08-06 15:32:20.559;-1;16544;16545;176450,0;0,4006479481641469;1,0;4,0
2026-08-07 09:03:08.135;-1;16576;16577;176400,0;0,5;1,0;2,0
2026-08-07 09:03:20.338;1;16605;16606;176700,0;0,32051282051282054;0,0;5,0
2026-08-07 09:30:04.361;-1;16710;16711;175450,0;0,4016393442622951;0,0;8,0
2026-08-07 09:30:05.636;-1;16720;16721;175450,0;0,4016393442622951;0,0;6,0
2026-08-07 10:40:11.255;-1;16891;16892;175250,0;0,41044776119402987;0,0;1,0
2026-08-07 10:41:50.813;-1;16896;16897;175300,0;0,3805970149253731;1,0;7,0
2026-08-07 11:11:15.380;-1;16939;16940;174150,0;0,4528130671506352;0,0;5,0
2026-08-07 11:19:10.459;-1;16946;16947;174100,0;0,45878136200716846;1,0;5,0
2026-08-07 12:16:33.664;-1;16996;16997;172900,0;0,4520884520884521;0,0;3,0
2026-08-07 12:31:22.796;-1;17007;17008;173300,0;0,3906633906633907;1,0;6,0
2026-08-07 13:05:42.821;-1;17022;17023;173000,0;0,4275184275184275;0,0;1,0
2026-08-07 13:42:37.312;-1;17040;17041;172850,0;0,4588235294117647;1,0;10,0
2026-08-07 15:02:16.123;-1;17056;17057;172700,0;0,4588235294117647;0,0;3,0
2026-08-07 16:15:23.649;-1;17080;17081;172650,0;0,43956043956043955;1,0;4,0
2026-08-07 16:35:36.478;-1;17092;17093;172700,0;0,3956043956043956;1,0;5,0
2026-08-10 09:02:55.320;-1;17107;17108;173000,0;0,5;1,0;2,0
2026-08-10 09:03:28.271;1;17141;17142;173350,0;0,25;0,0;6,0
2026-08-10 10:07:01.403;-1;17231;17232;172800,0;0,39285714285714285;0,0;2,0
2026-08-10 10:33:26.795;-1;17281;17282;172550,0;0,3661417322834646;0,0;1,0
2026-08-10 10:54:46.573;-1;17321;17322;172350,0;0,42526690391459077;1,0;3,0
2026-08-10 11:02:06.048;-1;17339;17340;172000,0;0,4448818897637795;1,0;2,0
2026-08-10 11:09:33.230;-1;17351;17352;172000,0;0,3866995073891626;0,0;2,0
2026-08-11 09:03:03.109;-1;17537;17538;172250,0;0,5;1,0;3,0
2026-08-11 09:07:08.204;1;17613;17614;172250,0;0,345;0,0;2,0
2026-08-11 10:58:11.142;-1;17763;17764;171350,0;0,39473684210526316;1,0;3,0
2026-08-11 11:01:20.505;-1;17772;17773;171300,0;0,37832699619771865;1,0;3,0
2026-08-11 11:11:53.221;-1;17781;17782;171150,0;0,44565217391304346;1,0;3,0
2026-08-11 11:27:24.145;-1;17797;17798;170650,0;0,45;0,0;1,0
2026-08-11 12:02:51.374;-1;17814;17815;170200,0;0,4376299376299376;1,0;3,0
2026-08-11 12:24:15.778;-1;17837;17838;169550,0;0,45874587458745875;1,0;3,0
2026-08-11 12:48:01.615;-1;17857;17858;168950,0;0,46291208791208793;1,0;3,0
2026-08-11 13:17:58.403;-1;17870;17871;169000,0;0,4201065246338216;1,0;3,0
2026-08-11 14:54:55.351;-1;17909;17910;168050,0;0,4638949671772429;1,0;5,0
2026-08-11 15:33:16.208;-1;17934;17935;167950,0;0,4423076923076923;1,0;2,0
2026-08-11 16:10:02.158;-1;17952;17953;168100,0;0,3815789473684211;1,0;3,0
2026-08-11 16:35:58.425;-1;17964;17965;167800,0;0,4423076923076923;0,0;5,0
2026-08-11 16:50:37.418;-1;17971;17972;167900,0;0,4524291497975709;0,0;2,0
2026-08-11 17:07:08.759;-1;17977;17978;168100,0;0,41194331983805665;1,0;2,0
2026-08-12 09:00:46.665;-1;17987;17988;172250,0;0,5;1,0;2,0
2026-08-12 09:00:46.689;1;18073;18074;171850,0;0,4217171717171717;1,0;1,0
2026-08-12 09:00:46.769;1;18090;18091;171900,0;0,43434343434343436;0,0;2,0
2026-08-12 09:00:47.127;1;18096;18097;171800,0;0,4090909090909091;1,0;2,0
2026-08-12 09:00:47.142;1;18102;18103;171850,0;0,4090909090909091;0,0;5,0
2026-08-12 09:00:48.940;1;18111;18112;171800,0;0,3712121212121212;0,0;1,0
2026-08-12 09:00:58.318;1;18128;18129;172000,0;0,4595959595959596;0,0;4,0
2026-08-12 09:01:01.345;1;18138;18139;171850,0;0,3838383838383838;0,0;3,0
2026-08-12 09:01:08.463;1;18144;18145;171850,0;0,3838383838383838;0,0;1,0
2026-08-12 09:01:25.651;1;18152;18153;171350,0;0,29545454545454547;1,0;2,0
2026-08-12 09:01:25.709;1;18158;18159;171450,0;0,29545454545454547;0,0;1,0
2026-08-12 09:01:31.848;1;18166;18167;171450,0;0,2828282828282828;1,0;7,0
2026-08-12 09:01:53.657;1;18179;18180;171600,0;0,3207070707070707;0,0;1,0
2026-08-12 09:02:00.114;1;18184;18185;171550,0;0,30808080808080807;0,0;1,0
2026-08-12 09:02:05.768;1;18192;18193;171350,0;0,25757575757575757;1,0;3,0
2026-08-12 09:02:25.136;1;18214;18215;171850,0;0,3838383838383838;0,0;5,0
2026-08-12 09:02:27.156;1;18221;18222;171900,0;0,39646464646464646;0,0;1,0
2026-08-12 09:02:31.598;1;18229;18230;171650,0;0,3712121212121212;0,0;2,0
2026-08-12 09:02:43.335;1;18236;18237;171550,0;0,30808080808080807;1,0;3,0
2026-08-12 09:03:19.151;1;18245;18246;171700,0;0,34595959595959597;0,0;1,0
2026-08-12 09:03:25.911;1;18251;18252;171600,0;0,3207070707070707;0,0;1,0
2026-08-12 09:03:40.079;1;18256;18257;171400,0;0,30808080808080807;1,0;2,0
2026-08-12 09:04:54.252;1;18265;18266;171500,0;0,29545454545454547;0,0;1,0
2026-08-12 09:06:05.971;1;18276;18277;171350,0;0,25757575757575757;1,0;3,0
2026-08-12 09:11:37.502;1;18295;18296;171400,0;0,2702020202020202;1,0;5,0
2026-08-12 09:17:08.250;1;18311;18312;171450,0;0,3207070707070707;0,0;4,0
2026-08-12 09:24:07.694;1;18317;18318;171350,0;0,29545454545454547;1,0;2,0
2026-08-12 09:28:22.174;1;18327;18328;171450,0;0,3207070707070707;1,0;2,0
2026-08-12 09:30:29.629;1;18356;18357;171300,0;0,2828282828282828;1,0;4,0
2026-08-12 09:48:07.580;1;18376;18377;171550,0;0,30808080808080807;1,0;3,0
2026-08-12 09:55:56.498;1;18390;18391;171850,0;0,3838383838383838;0,0;1,0
2026-08-12 10:00:38.522;1;18398;18399;171750,0;0,35858585858585856;1,0;3,0
2026-08-12 10:08:15.647;1;18418;18419;171450,0;0,2828282828282828;0,0;3,0
2026-08-12 10:33:35.110;1;18511;18512;171400,0;0,2702020202020202;1,0;3,0
2026-08-12 10:34:25.419;1;18523;18524;171700,0;0,34595959595959597;0,0;5,0
2026-08-12 10:35:03.656;1;18530;18531;171750,0;0,35858585858585856;0,0;5,0
2026-08-12 10:35:44.813;1;18540;18541;171500,0;0,3333333333333333;0,0;4,0
2026-08-12 10:37:00.895;1;18548;18549;171300,0;0,2828282828282828;0,0;2,0
2026-08-12 11:08:17.134;1;18650;18651;171450,0;0,2828282828282828;0,0;1,0
2026-08-12 11:23:21.769;1;18691;18692;171600,0;0,3207070707070707;1,0;3,0
2026-08-12 11:28:49.421;1;18702;18703;171600,0;0,30808080808080807;0,0;1,0
2026-08-12 11:31:15.490;1;18717;18718;171600,0;0,3207070707070707;1,0;3,0
2026-08-12 11:36:06.661;1;18729;18730;171350,0;0,29545454545454547;0,0;6,0
2026-08-12 11:46:13.429;1;18738;18739;171350,0;0,25757575757575757;0,0;3,0
2026-08-12 13:53:01.894;1;18815;18816;171400,0;0,2702020202020202;1,0;3,0
2026-08-12 14:10:06.080;1;18824;18825;171450,0;0,2828282828282828;1,0;3,0
2026-08-12 14:14:28.875;1;18833;18834;171450,0;0,3207070707070707;0,0;2,0
2026-08-12 14:33:26.665;1;18842;18843;171200,0;0,25757575757575757;1,0;2,0
2026-08-13 09:06:05.091;-1;18964;18965;169700,0;0,3907563025210084;0,0;5,0
2026-08-13 09:09:28.261;-1;18971;18972;169800,0;0,3844621513944223;1,0;2,0
2026-08-13 09:21:48.498;-1;18999;19000;169450,0;0,4097222222222222;0,0;1,0
2026-08-13 10:12:20.100;1;19076;19077;170750,0;0,38666666666666666;1,0;3,0
2026-08-13 10:18:30.391;1;19087;19088;170700,0;0,3126984126984127;1,0;3,0
2026-08-13 10:25:11.084;1;19107;19108;171100,0;0,435933147632312;0,0;1,0
2026-08-13 10:29:24.217;1;19114;19115;171150,0;0,44794520547945205;0,0;1,0
2026-08-13 10:33:32.307;1;19136;19137;171400,0;0,45089285714285715;0,0;2,0
2026-08-13 10:35:06.820;1;19141;19142;171400,0;0,38392857142857145;1,0;3,0
2026-08-13 10:43:14.263;1;19161;19162;171650,0;0,45390781563126253;0,0;2,0
2026-08-13 10:47:41.153;1;19166;19167;171500,0;0,3937875751503006;0,0;2,0
2026-08-13 13:09:27.398;-1;19283;19284;169650,0;0,36773547094188375;0,0;3,0
2026-08-14 09:01:35.703;-1;19456;19457;170200,0;0,4041095890410959;0,0;1,0
2026-08-14 09:01:53.578;-1;19468;19469;170100,0;0,4045643153526971;0,0;1,0
2026-08-14 09:02:47.047;-1;19476;19477;170250,0;0,4045643153526971;1,0;2,0
2026-08-14 09:11:12.817;-1;19499;19500;170100,0;0,4253731343283582;1,0;2,0
2026-08-14 09:19:01.850;-1;19509;19510;170200,0;0,35074626865671643;0,0;2,0
2026-08-14 09:30:45.354;-1;19530;19531;169800,0;0,4174917491749175;1,0;5,0
2026-08-14 10:32:14.050;-1;19654;19655;169200,0;0,40249433106575966;1,0;3,0
2026-08-14 10:35:03.202;-1;19667;19668;169000,0;0,475;0,0;2,0
2026-08-14 10:38:27.150;-1;19679;19680;169200,0;0,39166666666666666;1,0;4,0
2026-08-14 10:43:57.727;-1;19695;19696;169050,0;0,3770491803278688;0,0;3,0
2026-08-14 10:45:36.449;-1;19701;19702;169200,0;0,3770491803278688;0,0;2,0
2026-08-14 11:10:13.455;-1;19747;19748;168900,0;0,43846153846153846;0,0;2,0
2026-08-14 11:11:58.407;-1;19752;19753;168900,0;0,38076923076923075;1,0;3,0
2026-08-14 11:22:07.118;-1;19773;19774;168550,0;0,40102389078498296;0,0;1,0
2026-08-14 11:27:40.920;-1;19781;19782;168800,0;0,36689419795221845;0,0;2,0
2026-08-14 11:45:32.236;-1;19799;19800;168650,0;0,36689419795221845;0,0;3,0
2026-08-14 12:05:45.064;-1;19817;19818;168650,0;0,36689419795221845;0,0;3,0
2026-08-14 12:10:10.799;-1;19823;19824;168650,0;0,36689419795221845;0,0;1,0
2026-08-14 13:43:00.422;-1;19854;19855;168600,0;0,3839590443686007;1,0;3,0
2026-08-14 15:17:37.600;-1;19884;19885;168450,0;0,38514548238897395;0,0;4,0
