dt;o;h;l;c;agb;ags;dur;qt;trd;dirn;is_rev;seq_before;wick;wick_net;trav;brk;newday;sujo;ok;dur_eff;agtot;unk_share;avg_trd;hora;elig;cost_nz;dur_nz;trd_nz;size_nz;pace_nz;delta_cl;delta_raw;unk_nz;wick_net_n;seq_len;rev_dens;eff_ratio;pace_reg;pos_rng;day_pos;hora_dec;cost_seq;dur_seq;delta_seq;wick_seq;ref_ok;y
2026-06-29 10:15:03.561;176200,0;176250,0;176140,0;176250,0;21060,0;18843,0;0,97;56862,0;16670,0;1;1;9;12,0;2,0;22,0;0;0;0;1;0,97;39903,0;0,2982483908409834;3,411037792441512;10,25;1;0,175149466321144;-0,08920187793427238;0,06431712436453021;0,04217746943874299;-0,36617726652962584;0,055559732350951054;0,03898913158172417;-0,04581649515692958;0,2;9,0;0,275;0,125;0,2497653173040067;-0,17716535433070865;0,10550458715596331;10,25;0,012007645353995436;-0,20000000000000007;0,3112813676515829;0,9333333333333333;1,0;0,0
2026-06-29 10:22:19.505;176000,0;176050,0;175925,0;176050,0;18474,0;13695,0;0,75;45850,0;14239,0;1;1;5;15,0;5,0;25,0;0;0;0;1;0,75;32169,0;0,29838604143947656;3,2200294964534026;10,366666666666667;1;0,10898282345204031;-0,04;0,09578182867586936;0,013873547749162645;-0,29735063118920474;0,14855917187354284;0,10423118865866958;-0,04065127411480679;0,5;5,0;0,35;0,125;0,15987400158929327;-0,363013698630137;-0,0779816513761468;10,366666666666667;0,17459692989166462;-0,6788321167883212;0,2867082876614402;0,7;1,0;0,0
2026-06-29 10:25:46.151;175900,0;175950,0;175805,0;175950,0;26864,0;21884,0;1,23;71625,0;22558,0;1;1;4;19,0;9,0;29,0;0;0;0;1;1,23;48748,0;0,3193996509598604;3,1751485060732336;10,416666666666666;1;0,23250848617135964;0,18869292099540944;0,29753670496541607;0,00566413895286372;-0,4409452381004545;0,10215803725281038;0,06952879581151833;-0,002500660075681245;0,9;4,0;0,325;0,25;0,10900897821328734;-0,3795180722891566;-0,16972477064220184;10,416666666666666;-0,19069479829585498;-0,8666666666666667;0,22720022822464567;0,775;1,0;1,0
2026-06-29 10:27:28.102;176000,0;176100,0;175950,0;175950,0;14170,0;17671,0;0,87;45337,0;13425,0;-1;1;3;20,0;10,0;30,0;0;0;0;1;0,87;31841,0;0,29768180514811304;3,3770577281191807;10,45;1;-0,031361184080324685;0,0014388489208632786;0,020526454820324603;0,035917010932495406;-0,2695587701097852;0,10995257686630446;0,07722169530405629;-0,03533579070698429;1,0;3,0;0,275;0,125;0,17287024414472119;0,3342857142857143;0,16972477064220184;10,45;-0,35567224624244564;-0,5569620253164557;0,21737062937062937;0,8333333333333334;1,0;0,0
2026-06-29 10:30:38.311;175450,0;175500,0;175395,0;175500,0;9256,0;4635,0;0,12;19692,0;6043,0;1;1;12;11,0;1,0;21,0;0;0;0;1;0,12;13891,0;0,2945866341661588;3,258646367698163;10,5;1;-0,2576924673217993;-0,7672162948593599;-0,3631120350536053;0,009370500848122812;0,5153834144158436;0,3326614354618098;0,2346638228722324;-0,031542098218100424;0,1;12,0;0,3;0,5;0,1565575464648552;-0,4;-0,4182879377431907;10,5;-0,09206493054364637;-0,6218905472636815;0,3400847856806406;0,525;1,0;0,0
2026-06-29 10:31:29.744;175600,0;175675,0;175550,0;175550,0;11871,0;12855,0;0,3;34251,0;10246,0;-1;1;4;15,0;5,0;25,0;0;0;0;1;0,3;24726,0;0,2780940702461242;3,3428655084911183;10,516666666666667;1;-0,10200583870768515;-0,49874686716791977;-0,1347032879332659;0,013494710435704728;0,11693392257630571;0,03979616597913128;0,028729088201804327;-0,039449573449034395;0,5;4,0;0,3;0,3;0,18602459596928564;0,3235294117647059;0,37258687258687256;10,516666666666667;-0,5823871262964024;-0,8999999999999999;0,28160639777468705;0,425;1,0;1,0
2026-06-29 10:33:28.398;175300,0;175350,0;175230,0;175350,0;14725,0;8836,0;0,43;34163,0;9835,0;1;1;7;14,0;4,0;24,0;0;0;0;1;0,43;23561,0;0,31033574334806663;3,4736146415861717;10,55;1;-0,08861458926705111;-0,35362645621946653;-0,1589020828611868;0,030937383208175948;-0,07309289615141988;0,24994694622469335;0,1723794748704739;0,01670955616977757;0,4;7,0;0,25;0,4;0,2668868159729231;-0,3850574712643678;-0,41724137931034483;10,55;0,025624244572043195;-0,5434782608695652;0,215263917462462;0,6714285714285715;1,0;0,0
2026-06-29 10:35:53.315;175100,0;175150,0;175010,0;175150,0;28300,0;21318,0;0,95;71362,0;20932,0;1;1;5;18,0;8,0;28,0;0;0;0;1;0,95;49618,0;0,30469998038171575;3,4092298872539653;10,583333333333334;1;0,26071520227649136;0,14734299516908198;0,2909333395006052;0,017562008721830634;-0,40605245485256913;0,14071506308194606;0,09783918612146521;0,004737715679357949;0,8;5,0;0,25;0,45;0,3084882302016719;-0,40476190476190477;-0,4161676646706587;10,583333333333334;0,15565840140329723;0,18055555555555555;0,1666058824791367;0,9;1,0;0,0
2026-06-29 10:39:29.287;175200,0;175255,0;175150,0;175150,0;1727,0;3707,0;0,07;7256,0;2313,0;-1;1;4;11,0;1,0;21,0;0;0;0;1;0,07;5434,0;0,25110253583241454;3,137051448335495;10,65;1;-0,6234429447815152;-0,8227848101265821;-0,6682705753275344;-0,028785859360901726;0,6247693172216904;0,3643724696356275;0,272877618522602;-0,08439064429383261;0,1;4,0;0,25;0,375;0,28582626745801404;0,34684684684684686;0,4;10,65;-0,18960157648241013;-0,7482517482517483;0,26500795602488064;0,725;1,0;0,0
2026-06-29 10:44:12.778;175700,0;175760,0;175650,0;175650,0;7014,0;10955,0;0,57;23978,0;7437,0;-1;1;12;12,0;2,0;22,0;0;0;0;1;0,57;17969,0;0,25060472099424475;3,2241495226569854;10,733333333333333;1;-0,14432331993678754;-0,09343936381709747;-0,20880874491342855;-0,01512933196138441;-0,33191064736604164;0,2193221659524737;0,1643589957461006;-0,07723393363249449;0,2;12,0;0,25;0,125;0,19887305670648914;-0,37012987012987014;0,10588235294117647;10,733333333333333;-0,02349527011228528;0,0044642857142855935;0,167511294801184;0,8416666666666666;1,0;0,0
2026-06-29 10:46:40.538;175800,0;175890,0;175750,0;175750,0;20441,0;24124,0;1,27;58157,0;18056,0;-1;1;4;18,0;8,0;28,0;0;0;0;1;1,27;44565,0;0,2337121928572657;3,220923792645104;10,766666666666667;1;0,2006729239118332;0,34676564156945916;0,26333539154756136;-0,014872756688655748;-0,5577229969811373;0,08264332996746325;0,06332857609574084;-0,10383722586045001;0,8;4,0;0,25;0,125;0,12500000000000003;-0,3850574712643678;0,047058823529411764;10,766666666666667;0,22630531062534384;0,15675675675675682;0,1189411779521213;0,925;1,0;0,0
2026-06-29 10:51:12.754;175900,0;175965,0;175850,0;175850,0;4708,0;9982,0;0,3;20538,0;5701,0;-1;1;4;13,0;3,0;23,0;0;0;0;1;0,3;14690,0;0,28474048105949945;3,60252587265392;10,85;1;-0,1695363357973079;-0,31389365351629506;-0,25955269241759094;0,042189582911839905;-0,01772663507153181;0,35901974132062625;0,2567922874671341;0,01683317381686927;0,3;4,0;0,3;0,325;0,07233401306517846;-0,39690721649484534;-0,011764705882352941;10,85;0,4158170575426236;0,0;0,29829318484444983;0,675;1,0;1,0
2026-06-29 10:52:04.859;175800,0;175850,0;175710,0;175850,0;23605,0;22842,0;2,17;66053,0;19967,0;1;1;3;18,0;8,0;28,0;0;0;0;1;2,17;46447,0;0,2968222488002059;3,3081083788250614;10,866666666666667;1;0,3158143569477124;0,5979381443298968;0,36393133551467627;-0,0021143017618608225;-0,7267603664936255;0,016427325769156242;0,011551329992581716;0,03876950064504076;0,8;3,0;0,3;0,3;0,058167264742175005;0,383248730964467;0,011764705882352941;10,866666666666667;-0,025299393724241555;0,17808219178082194;0,3191966994296809;0,7333333333333333;1,0;0,0
2026-06-29 10:56:38.676;175450,0;175500,0;175385,0;175500,0;11064,0;7735,0;0,2;23888,0;7387,0;1;1;9;13,0;3,0;23,0;0;0;0;1;0,2;18799,0;0,21303583389149364;3,23378908894003;10,933333333333334;1;-0,12401112276106457;-0,5243757431629013;-0,16072316191612343;-0,010958931335604388;0,20216227134098927;0,17708388744082132;0,13935867381111855;-0,11955987209946516;0,3;9,0;0,25;0,125;0,005412282644217478;-0,028409090909090908;-0,19411764705882353;10,933333333333334;0,04516253712623768;-0,6689655172413793;0,35256976147838004;0,4333333333333333;1,0;1,0
2026-06-29 10:57:51.527;175750,0;175830,0;175700,0;175700,0;18692,0;21850,0;1,32;53424,0;15759,0;-1;1;7;16,0;6,0;26,0;0;0;0;1;1,32;40542,0;0,24112758310871518;3,390062821245003;10,95;1;0,21136415148556126;0,3435114503816795;0,21025479553575024;0,012824919320366328;-0,576495297085111;0,07789452913028465;0,0591120095837077;-0,05057512397600865;0,6;7,0;0,25;0,15;0,0027553237606075683;-0,04310344827586207;0,07647058823529412;10,95;0,14491556393375807;0,30357142857142855;0,32101705515864426;0,6;1,0;0,0
2026-06-29 11:01:44.688;175600,0;175650,0;175535,0;175650,0;9710,0;6871,0;0,25;21009,0;5989,0;1;1;4;13,0;3,0;23,0;0;0;0;1;0,25;16581,0;0,2107668142224761;3,507931207213224;11,016666666666667;1;-0,1717219650015271;-0,4897959183673469;-0,265655701774553;0,03864167609379843;0,20992434214415634;0,17122007116579216;0,1351325622352325;-0,10953139360609587;0,3;4,0;0,325;0,125;-0,029692211973576407;-0,04310344827586207;-0,10588235294117647;11,016666666666667;-0,0015119256283297883;-0,5652173913043478;0,3642946562262206;0,65;1,0;0,0
2026-06-29 11:05:14.917;175550,0;175600,0;175455,0;175600,0;24272,0;21793,0;1,22;66055,0;20730,0;1;1;3;19,0;9,0;29,0;0;0;0;1;1,22;46065,0;0,30262659904624933;3,186444766039556;11,083333333333334;1;0,33217644188946294;0,28929986789960366;0,3882796516241801;-0,00536015830260402;-0,46256448591388305;0,05381526104417671;0,0375293316175914;0,07652755745936028;0,9;3,0;0,3;0,125;0,0052941878319756035;-0,12931034482758622;-0,13529411764705881;11,083333333333334;0,10658089088001564;-0,911111111111111;0,22766241188797867;1,1333333333333333;1,0;0,0
2026-06-29 11:07:40.281;175350,0;175400,0;175285,0;175400,0;9185,0;4281,0;0,37;18869,0;5843,0;1;1;5;13,0;3,0;23,0;0;0;0;1;0,37;13466,0;0,28634267846732736;3,2293342461064523;11,116666666666667;1;-0,18627928207492292;-0,31954022988505754;-0,25178474245286037;0,004903209618922665;0,06833094484349131;0,36417644437843455;0,25989718586040594;0,03974799013874474;0,3;5,0;0,3;0,25;-0,01018775906556732;-0,34;-0,2529411764705882;11,116666666666667;0,3356318955313418;0,13761467889908252;0,32345154193235637;0,8;1,0;1,0
2026-06-29 11:10:05.021;175650,0;175710,0;175600,0;175600,0;3785,0;5606,0;0,3;13818,0;4644,0;-1;1;7;12,0;2,0;22,0;0;0;0;1;0,3;9391,0;0,32037921551599363;2,9754521963824287;11,166666666666666;1;-0,31649192280048877;-0,4137762579384465;-0,3598897312198484;-0,036949323403294904;0,163543170222195;0,1939090618677457;0,13178462874511507;0,09733991940192853;0,2;7,0;0,275;0,025;0,0399070776542263;-0,029411764705882353;0,13529411764705881;11,166666666666666;0,22751229874132903;0,417391304347826;0,29452168247623045;0,7142857142857143;1,0;1,0
2026-06-29 11:11:03.821;175500,0;175550,0;175440,0;175550,0;3641,0;2447,0;0,18;9528,0;3396,0;1;1;4;12,0;2,0;22,0;0;0;0;1;0,18;6088,0;0,3610411418975651;2,8056537102473498;11,183333333333334;1;-0,46523865027978384;-0,595505617977528;-0,4824097817845127;-0,06431255774188029;0,38356301317282976;0,19612352168199737;0,1253148614609572;0,1496837040299163;0,2;4,0;0,3;0,0;0,028425569100238263;-0,0546218487394958;-0,16470588235294117;11,183333333333334;0,06149876598608931;-0,07526881720430102;0,39982316534040674;0,55;1,0;0,0
2026-06-29 11:13:17.729;175450,0;175500,0;175365,0;175500,0;7562,0;5838,0;0,27;18719,0;6104,0;1;1;3;17,0;7,0;27,0;0;0;0;1;0,27;13400,0;0,28414979432662;3,0666775884665793;11,216666666666667;1;-0,20827335709035708;-0,40528634361233484;-0,17322181399522543;-0,01443174727823893;0,23647807763215598;0,12865671641791046;0,09209893690902292;0,014596773144162507;0,7;3,0;0,325;0,125;-0,006464495541413433;-0,13865546218487396;-0,19411764705882353;11,216666666666667;0,5114980118201851;0,5172413793103449;0,15606591945724174;1,0666666666666667;1,0;1,0
2026-06-29 11:14:36.722;175550,0;175610,0;175500,0;175500,0;3759,0;5818,0;0,38;13733,0;4723,0;-1;1;3;12,0;2,0;22,0;0;0;0;1;0,38;9577,0;0,30262870458020824;2,9076857929282234;11,233333333333333;1;-0,23641772775371322;-0,21850899742930593;-0,27055098652457626;-0,03989637680025854;-0,06179267403952339;0,21499425707424036;0,14993082356367873;0,04349485177360666;0,2;3,0;0,35;0,075;-0,015147267395327386;0,13865546218487396;0,19411764705882353;11,233333333333333;0,2269204639550995;-0,08000000000000002;0,25464110475997775;0,8333333333333334;1,0;0,0
2026-06-29 11:16:32.082;175800,0;175880,0;175750,0;175750,0;12581,0;12371,0;0,32;30834,0;8768,0;-1;1;7;16,0;6,0;26,0;0;0;0;1;0,32;24952,0;0,19076344295258482;3,5166514598540144;11,266666666666667;1;0,09268539359348334;-0,2751981879954699;0,04602922272560521;0,058199663006359474;0,09029255482083527;-0,008416159025328631;-0,006810663553220471;-0,18878855800813218;0,6;7,0;0,275;0,125;0,029344243978238677;-0,3230088495575221;0,047058823529411764;11,266666666666667;0,14333005551782602;-0,38129496402877694;0,20879025144562174;0,9714285714285713;1,0;0,0
2026-06-29 11:17:02.091;175700,0;175750,0;175620,0;175750,0;11612,0;12960,0;0,43;30868,0;8543,0;1;1;3;16,0;6,0;26,0;0;0;0;1;0,43;24572,0;0,20396527147855384;3,6132506145382184;11,283333333333333;1;0,08590800802528294;-0,1348088531187122;0,023561197409646142;0,07237443244944329;-0,05881237182463605;-0,05485918932117858;-0,043669819878191005;-0,14805106104813842;0,6;3,0;0,275;0,0;0,07054688486381261;0,2815126050420168;-0,047058823529411764;11,283333333333333;-0,3243707585258998;-0,6;0,14104274198225367;0,6;1,0;0,0
2026-06-29 11:17:41.701;175800,0;175860,0;175750,0;175750,0;5538,0;9871,0;0,28;18641,0;5075,0;-1;1;3;12,0;2,0;22,0;0;0;0;1;0,28;15409,0;0,1733812563703664;3,673103448275862;11,283333333333333;1;-0,05227566579454073;-0,2602377807133421;-0,19785039712332556;0,07812146552879858;0,05485354472278258;0,2811992991109092;0,23244461134059333;-0,21828774705650775;0,2;3,0;0,275;0,15;0,07994048044565526;-0,2815126050420168;0,047058823529411764;11,283333333333333;-0,15525573431513354;-0,4098360655737705;0,1705211068471016;0,8;1,0;0,0
2026-06-29 11:18:25.916;175700,0;175750,0;175640,0;175750,0;5329,0;4236,0;0,33;12869,0;4350,0;1;1;3;12,0;2,0;22,0;0;0;0;1;0,33;9565,0;0,2567410055171342;2,958390804597701;11,3;1;-0,21979915166926517;-0,14507772020725387;-0,2537217411443791;-0,03309179885552957;-0,04570742936332522;0,11427077888133821;0,08493278421011734;-0,01529835571680456;0,2;3,0;0,25;0,1;0,11244955303244822;0,2815126050420168;-0,047058823529411764;11,3;0,0727732349403904;0,21126760563380279;0,33292263949768985;1,1333333333333333;1,0;1,0
2026-06-29 11:21:05.998;176000,0;176085,0;175950,0;175950,0;17935,0;21995,0;1,17;53623,0;17024,0;-1;1;7;17,0;7,0;27,0;0;0;0;1;1,17;39930,0;0,2553568431456651;3,14984727443609;11,35;1;0,3802001646132566;0,4457831325301204;0,40810587262200165;0,00043329042226512675;-0,5074986943650851;0,1016779363886802;0,07571377953490106;-0,022109448942585118;0,7;7,0;0,25;0,25;0,06318061364259814;-0,354014598540146;-0,07058823529411765;11,35;0,4089653478323417;0,223744292237443;0,27686545031141185;0,8714285714285713;1,0;0,0
2026-06-29 11:28:07.923;176200,0;176285,0;176150,0;176150,0;14792,0;20562,0;0,95;46238,0;13514,0;-1;1;6;17,0;7,0;27,0;0;0;0;1;0,95;35354,0;0,23539080410052338;3,4214888264022494;11,466666666666667;1;0,28611824122512736;0,3153340256143995;0,2661263877828266;0,04247563105825993;-0,4180884095298333;0,16320642642982405;0,12478913447813486;-0,06637984757020683;0,7;6,0;0,25;0,35;-0,03681423321334525;-0,3870056497175141;-0,18823529411764706;11,466666666666667;0,11836078396651055;0,13948919449901775;0,1400499349439111;1,1166666666666667;1,0;1,0
2026-06-29 11:29:31.618;176050,0;176100,0;175955,0;176100,0;23041,0;17109,0;1,43;56529,0;18140,0;1;1;4;19,0;9,0;29,0;0;0;0;1;1,43;40150,0;0,2897450865927223;3,116262403528115;11,483333333333333;1;0,31990003964358155;0,46030125095736535;0,37569889333593715;-0,007656806934545474;-0,5291811333770152;0,14774595267745952;0,10493728882520476;0,043714128279368734;0,9;4,0;0,25;0,275;-0,024314738802022683;0,29891304347826086;0,1588235294117647;11,483333333333333;-0,06578796683314501;-0,4160583941605839;0,2677004197453776;0,6;1,0;0,0
2026-06-29 11:40:05.481;175800,0;175850,0;175735,0;175850,0;12552,0;6202,0;0,45;25965,0;8274,0;1;1;7;13,0;3,0;23,0;0;0;0;1;0,45;18754,0;0,2777200077026767;3,138143582306019;11,666666666666666;1;0,03552227147890338;-0,1620111731843575;-0,027497810871008856;0,002759367020521959;-0,08884367810285586;0,33859443318758664;0,24455998459464665;0,0037101825740219127;0,3;7,0;0,25;0,0;-0,13863580804189618;-0,15413533834586465;0,011764705882352941;11,666666666666666;0,19081327510855714;-0,236180904522613;0,29426463480251336;0,7142857142857143;1,0;0,0
2026-06-29 11:44:38.533;175900,0;175960,0;175850,0;175850,0;4860,0;6203,0;0,77;17871,0;5512,0;-1;1;3;12,0;2,0;22,0;0;0;0;1;0,77;11063,0;0,38095238095238093;3,242198838896952;11,733333333333333;1;-0,10059071310945057;0,13611213574326825;-0,19126116014114783;0,019454161683150156;-0,3721731344599619;0,12139564313477356;0,07514968384533602;0,16254976010584404;0,2;3,0;0,25;0,1;-0,1849482537514978;0,1744186046511628;-0,011764705882352941;11,733333333333333;0,4099036067127909;0,7256097560975608;0,18393163717099742;1,0666666666666667;1,0;1,0
2026-06-29 11:46:33.340;175800,0;175850,0;175705,0;175850,0;45047,0;42132,0;6,2;130237,0;40043,0;1;1;3;19,0;9,0;29,0;0;0;0;1;6,2;87179,0;0,3306126523184656;3,2524286392128463;11,766666666666667;1;0,6311642799635164;0,8197828001174053;0,6589247004454609;0,01781812378123058;-0,8504457309627927;0,033436951559435185;0,022382272318926266;0,08602507340530012;0,9;3,0;0,25;0,0;-0,19967874557797113;-0,1744186046511628;0,011764705882352941;11,766666666666667;-0,03184272063281279;-0,8333333333333331;0,36681833050822255;0,6333333333333333;1,0;0,0
2026-06-29 12:02:23.960;175600,0;175650,0;175540,0;175650,0;20541,0;12904,0;2,6;54579,0;15749,0;1;1;4;12,0;2,0;22,0;0;0;0;1;2,6;33445,0;0,38721852727239414;3,4655533684678392;12,033333333333333;1;0,29439157808450483;0,38150903294367694;0,1718529101001533;0,038874804799853564;-0,6718824044003219;0,22834504410225745;0,13992561241503143;0,15154136381052793;0,2;4,0;0,325;0,225;-0,29724688006837774;-0,36394557823129253;-0,10588235294117647;12,033333333333333;0,17807638866739778;-0,6738197424892703;0,30948266741897945;0,575;1,0;0,0
2026-06-29 12:15:47.450;175700,0;175765,0;175650,0;175650,0;6545,0;11074,0;1,23;27761,0;8210,0;-1;1;3;13,0;3,0;23,0;0;0;0;1;1,23;17619,0;0,3653326609272;3,3813641900121802;12,25;1;-0,1308722003052767;-0,09392265193370163;-0,20266684147783415;0,014310047638054227;-0,27755841867785713;0,25705204608661103;0,1631425380930082;0,10382045971149788;0,3;3,0;0,35;0,2;-0,3271359802216022;0,34105960264900664;0,10588235294117647;12,25;-0,025589335067468733;-0,44206008583690976;0,25975978833964636;0,7;1,0;1,0
2026-06-29 12:21:49.146;175550,0;175600,0;175475,0;175600,0;14430,0;9339,0;1,7;39973,0;10905,0;1;1;4;15,0;5,0;25,0;0;0;0;1;1,7;23769,0;0,4053736271983589;3,665566254011921;12,35;1;0,008632467659363404;0,05246865810246106;-0,062369012177165395;0,05563565546844601;-0,3412198340797115;0,21418654550044175;0,12736096865384133;0,14075420434824445;0,5;4,0;0,35;0,3;-0,3433609506708658;-0,35074626865671643;-0,13529411764705881;12,35;0,3015569616864273;0,37437603993344426;0,24538024383929782;0,8;1,0;0,0
2026-06-29 12:37:19.375;175400,0;175450,0;175330,0;175450,0;18788,0;11829,0;1,38;46654,0;12419,0;1;1;5;14,0;4,0;24,0;0;0;0;1;1,38;30617,0;0,34374330175333306;3,756663177389484;12,616666666666667;1;0,07840372880972359;-0,12283489591609728;-0,02314898570788074;0,06848157594022869;-0,16084988801184055;0,22729202730509193;0,1491619153770309;0,02676816469631059;0,4;5,0;0,325;0,375;-0,3743210084048327;-0,3773006134969325;-0,2235294117647059;12,616666666666667;-0,5127064927348975;-0,9920424403183024;0,20867355014105227;0,8800000000000001;1,0;0,0
2026-06-29 13:21:48.454;175600,0;175680,0;175550,0;175550,0;11840,0;20704,0;3,12;42624,0;12829,0;-1;1;6;16,0;6,0;26,0;0;0;0;1;3,12;32544,0;0,23648648648648649;3,3224725231896484;13,35;1;-0,09059872653721206;0,03336921420882658;-0,07415459503735602;-0,01179077074419578;-0,41500854862269987;0,2723697148475909;0,20795795795795796;-0,17438465849852267;0,6;6,0;0,4;0,125;-0,422554387326021;0,08571428571428572;0,16470588235294117;13,35;0,2645402951543467;0,5572733661278989;0,20714733061516635;0,7833333333333333;1,0;0,0
2026-06-29 13:51:04.252;176150,0;176240,0;176100,0;176100,0;20116,0;26710,0;3,67;59349,0;17307,0;-1;1;12;18,0;8,0;28,0;0;0;0;1;3,67;46826,0;0,21100608266356635;3,4291905009533714;13,85;1;0,008109638082660475;0,07451324842629183;0,049610421508917306;-0,0021243892642175037;-0,3378181921053219;0,14081920300687653;0,11110549461659;-0,2166435461593208;0,8;12,0;0,3;0,275;-0,4112054250106966;-0,39361702127659576;-0,1588235294117647;13,85;0,06793941704354875;0,17940837495197864;0,13850428366753867;0,5166666666666667;1,0;1,0
2026-06-29 13:57:59.794;176050,0;176100,0;175960,0;176100,0;24247,0;19322,0;4,05;56288,0;17202,0;1;1;3;18,0;8,0;28,0;0;0;0;1;4,05;43569,0;0,22596290505969302;3,2721776537611906;13,95;1;-0,028866240020720597;0,10625512155148868;0,03541053467921054;-0,03025983249779562;-0,36907864799349643;0,11303908742454498;0,08749644684479818;-0,176817454779857;0,8;3,0;0,275;0,175;-0,40352479476728853;0,35714285714285715;0,1588235294117647;13,95;-0,0044205402807347685;-0,20327868852459013;0,16738582119108666;1,0333333333333334;1,0;0,0
2026-06-29 14:45:10.331;176000,0;176050,0;175910,0;176050,0;36037,0;28072,0;9,0;81213,0;23810,0;1;1;3;18,0;8,0;28,0;0;0;0;1;9,0;64109,0;0,21060667627104035;3,4108777824443512;14,75;1;0,09700086795910427;0,3489714093004084;0,13191894965908127;-0,011078512171499315;-0,5722819656396992;0,12424152615077447;0,09807543127331832;-0,194372192190315;0,8;3,0;0,3;0,2;-0,43282231782491437;0,30612244897959184;0,12941176470588237;14,75;-0,27114701785910184;-0,2580317889753128;0,1240101386986571;1,2333333333333334;1,0;1,0
2026-06-29 15:44:35.419;176350,0;176410,0;176300,0;176300,0;10078,0;16518,0;3,05;35040,0;10614,0;-1;1;8;12,0;2,0;22,0;0;0;0;1;3,05;26596,0;0,24098173515981736;3,3013001695873374;15,733333333333333;1;-0,18336936624117287;-0,19028340080971665;-0,2435456570155902;-0,028532477420544867;-0,22319239820532136;0,24214167543991577;0,18378995433789955;-0,1192403829994483;0,2;8,0;0,275;0,5;-0,4475208049868684;-0,41228070175438597;-0,27647058823529413;15,733333333333333;0,11166847396784882;0,14978938500421227;0,09353255415362538;1,025;1,0;1,0
2026-06-29 16:44:36.707;175850,0;175900,0;175775,0;175900,0;28976,0;20546,0;3,9;64632,0;17913,0;1;1;11;15,0;5,0;25,0;0;0;0;1;3,9;49522,0;0,23378512192102982;3,6081058449170995;16,733333333333334;1;0,05751636314412935;-0,07390917186108648;0,015025930957497553;0,016328341224609192;-0,2715757403343199;0,1702273736925003;0,13043074637950242;-0,12260966286376518;0,5;11,0;0,175;0,1;-0,4179277801271863;-0,08285714285714285;0,041176470588235294;16,733333333333334;-0,15451184788408145;-0,42113169754631946;0,09779813597518981;0,8090909090909092;1,0;1,0
2026-06-29 17:24:55.047;176000,0;176095,0;175950,0;175950,0;23994,0;32147,0;13,12;83371,0;23027,0;-1;1;4;19,0;9,0;29,0;0;0;0;1;13,12;56141,0;0,3266123712082139;3,620575845746298;17,4;1;0,09917632352682758;0,47905980497153483;0,13142698507653364;0,016153548411823995;-0,6611787091556529;0,14522363335173938;0,09779179810725552;0,049119759750950835;0,9;4,0;0,15;0,15;-0,42369066580682024;0,15714285714285714;-0,07058823529411765;17,4;-0,14586134777941726;-0,010677924012912744;0,09716137787468955;1,35;1,0;1,0
2026-06-29 18:07:31.991;175900,0;175950,0;175835,0;175950,0;10877,0;6519,0;4,8;19239,0;7639,0;1;1;3;13,0;3,0;23,0;0;0;0;1;4,8;17396,0;0,09579499974011123;2,5185233669328446;18,116666666666667;1;-0,48730855565415887;-0,03875037548813462;-0,40777092309511215;-0,16621359485455428;-0,3570765701385901;0,25051736031271554;0,22651904984666563;-0,5062781365687262;0,3;3,0;0,175;0,025;-0,43279611401040985;-0,22440944881889763;0,07058823529411765;18,116666666666667;-0,25934920287257524;-0,4457300275482094;0,05989286197760545;1,2;1,0;0,0
2026-06-30 09:03:14.130;175600,0;175650,0;175515,0;175650,0;2488,0;2738,0;0,02;5516,0;2567,0;1;1;6;17,0;7,0;27,0;0;0;0;1;0,02;5226,0;0,052574329224075414;2,148811842617842;9,05;1;-0,8334231486973565;-0,9927318978831654;-0,7411548205755196;-0,28267997761769975;0,9466503140096876;-0,04783773440489859;-0,045322697606961566;-0,699163103218312;0,7;6,0;0,225;0,275;-0,40153682702090787;-0,38372093023255816;-0,15822784810126583;9,05;-0,7561793621512506;-0,33333333333333337;0,271342146538203;0,45;1,0;0,0
2026-06-30 09:03:47.386;175950,0;176010,0;175900,0;175900,0;3004,0;2753,0;0,02;6268,0;2613,0;-1;1;8;12,0;2,0;22,0;0;0;0;1;0,02;5757,0;0,08152520740268028;2,3987753539992345;9,05;1;-0,7555290421003634;-0,992275009656238;-0,7197306711501179;-0,2075088919530709;0,7583692951005586;-0,04359909675178044;-0,040044671346522016;-0,5114491465698762;0,2;8,0;0,25;0,175;-0,20041512548269544;0,06983240223463687;-0,2777777777777778;9,05;0,2460009686109455;0,18518518518518517;0,2940369840085503;0,7375;1,0;0,0
2026-06-30 09:03:53.644;175850,0;175900,0;175760,0;175900,0;4352,0;5212,0;0,08;10310,0;4685,0;1;1;3;18,0;8,0;28,0;0;0;0;1;0,08;9564,0;0,07235693501454898;2,200640341515475;9,05;1;-0,6840957312515066;-0,9690522243713733;-0,5367818450122478;-0,2395497922004538;0,2606032945745085;-0,08992053534086157;-0,08341416100872939;-0,5353749891889534;0,8;3,0;0,25;0,175;-0,16063290960253673;0,009933774834437087;0,2777777777777778;9,05;-0,4223795583997096;-0,33333333333333337;0,21326841144248326;0,8666666666666666;1,0;0,0
