close_time,pattern,side,close,R,br0,br1,br2,wick0,openpos0,run_prev,aggdn0,aggdn1,daggdn,diverg0,aggt0,aggt_rel0,aggt_ratio01,agg_per_R,dur0,dur_rel0,dur_rel50,dur_ratio01,intens0,intens_rel,regime_dur,regime_aggt,hour,dow
2025-12-03 02:50:52,P2,1,4207.5,3.27,0.70948,0.850153,0.46789,0.29052,0.29052,2,0.030576,0.001698,0.028878,0.030576,7.014814,0.756978,0.377589,340.061162,4.969237,0.545005,0.577145,0.272141,2.172561,1.369444,5.57303,7.293018,2,3
2025-12-03 03:01:12,P1,-1,4213.95,3.27,0.256881,0.474006,0.969419,0.743119,0.256881,4,0.03386,-0.095975,0.129835,0.03386,6.095825,0.260129,1.371517,135.474006,3.729469,0.139775,0.172993,1.539105,2.476205,1.866013,5.676322,7.440734,3,3
2025-12-03 03:09:33,P2,-1,4217.87,3.27,0.896024,0.853211,0.993884,0.103976,0.896024,2,-0.00141,-0.0736,0.07219,-0.00141,6.565265,0.600339,0.5672,216.819572,4.236972,0.451805,0.345719,0.521021,2.43328,1.415071,5.023522,7.074963,3,3
2025-12-03 04:41:05,P2,-1,4225.6,3.27,0.963303,0.941896,0.250765,0.036697,0.963303,4,0.121827,0.002998,0.11883,0.121827,5.978886,0.222599,0.168737,120.489297,4.234657,0.301771,0.324363,0.187442,1.915581,0.801649,5.422577,7.4793,4,3
2025-12-03 06:13:46,P1,1,4220.36,3.27,0.412844,0.605505,0.87156,0.587156,0.587156,2,0.004318,0.011567,-0.00725,0.004318,8.01036,1.523785,0.870735,920.795107,6.390829,1.786341,2.259778,0.858823,1.801301,0.843836,5.811977,7.589336,6,3
2025-12-03 06:48:51,P1,-1,4222.01,3.27,0.443425,0.948012,0.412844,0.556575,0.443425,2,-0.007312,-0.006641,-0.00067,-0.007312,8.850231,3.352559,3.308824,2133.027523,7.336472,4.153898,5.075266,2.689786,1.713093,0.785951,5.914477,7.640844,6,3
2025-12-03 07:45:19,P2,1,4209.08,3.27,0.847095,1.0,0.425076,0.152905,0.152905,9,0.003202,-0.008333,0.011535,0.003202,6.84375,0.453753,1.301389,286.544343,4.627313,0.267422,0.411824,1.498749,2.327797,1.646548,5.939048,7.63337,7,3
2025-12-03 08:36:22,P1,1,4208.02,3.27,0.262997,0.434251,0.391437,0.737003,0.737003,2,0.008516,0.031889,-0.023373,0.008516,7.405496,1.294488,0.672118,502.752294,5.360935,1.482836,0.831784,0.538673,2.16991,0.877083,4.969244,7.147559,8,3
2025-12-03 09:45:11,P2,-1,4204.13,3.27,0.82263,1.0,0.975535,0.17737,0.82263,2,0.006429,-0.010272,0.016701,0.006429,7.755339,1.285045,1.409668,713.455657,5.957378,1.598255,1.470723,1.74831,1.953083,0.895594,5.490012,7.504667,9,3
2025-12-03 10:50:17,P1,-1,4206.95,3.27,0.16208,0.159021,0.703364,0.83792,0.16208,2,0.001901,-0.001736,0.003637,0.001901,8.057377,1.207114,0.684896,965.137615,6.088843,1.129405,1.316965,0.568494,2.10098,1.138096,5.967446,7.869211,10,3
2025-12-03 11:11:58,P1,1,4200.27,3.27,0.223242,1.0,0.474006,0.776758,0.776758,6,0.03159,-0.009862,0.041452,0.03159,7.515889,0.841816,3.621302,561.46789,5.29617,0.577324,0.784819,3.544202,2.326894,1.502121,5.843402,7.687997,11,3
2025-12-03 13:40:41,P2,-1,4203.76,3.27,0.987768,0.782875,0.93578,0.012232,0.987768,4,0.000326,-0.036129,0.036455,0.000326,8.030084,1.274803,1.98129,939.143731,6.309655,1.483388,1.605811,2.145515,1.886355,0.826722,5.916205,7.787382,13,3
2025-12-03 14:02:32,P1,-1,4207.32,3.27,0.489297,0.966361,0.611621,0.510703,0.489297,2,0.004947,-0.02521,0.030157,0.004947,7.255591,0.587381,0.625829,432.721713,5.170268,0.469647,0.504444,0.548137,2.206897,1.19495,5.923022,7.787382,14,3
2025-12-03 14:48:04,P2,-1,4211.13,3.27,0.801223,0.960245,0.672783,0.198777,0.801223,3,0.024064,-0.0,0.024064,0.024064,7.716461,0.90887,0.748999,686.238532,5.8228,0.834641,0.917288,0.82793,2.036063,0.982817,6.003065,7.811973,14,3
2025-12-03 15:16:05,P1,-1,4217.67,3.27,0.051988,1.0,0.311927,0.948012,0.051988,2,-0.029963,-0.164021,0.134059,-0.029963,6.282267,0.224511,2.825397,163.302752,3.827946,0.120709,0.12965,2.769989,2.555296,1.735248,5.923005,7.774646,15,3
2025-12-03 15:45:59,P1,-1,4222.44,3.27,0.122324,0.862385,0.547401,0.877676,0.122324,2,-0.045226,-0.055556,0.010329,-0.045226,7.691657,1.085544,1.147275,669.41896,5.500102,1.041506,0.848127,1.086606,2.300756,1.057582,5.459605,7.609614,15,3
2025-12-03 15:55:14,P1,-1,4235.09,3.27,0.04893,1.0,0.972477,0.95107,0.04893,4,0.073171,-0.043547,0.116718,0.073171,5.327876,0.137584,0.162312,62.691131,2.840131,0.084183,0.061481,0.136434,2.61876,1.417005,5.259909,7.307202,15,3
2025-12-03 16:02:46,P1,-1,4237.56,3.27,0.143731,0.272171,0.626911,0.856269,0.143731,2,-0.044144,-0.038213,-0.00593,-0.044144,7.438384,1.180271,0.843176,519.571865,5.110662,0.978268,0.628541,0.735701,2.425751,1.130947,5.132502,7.272746,16,3
2025-12-03 16:08:22,P1,1,4223.51,3.27,0.079511,0.678899,0.379205,0.920489,0.920489,8,-0.020408,-0.036212,0.015804,-0.020408,5.283204,0.197183,0.545961,59.938838,2.798622,0.169695,0.069594,0.509397,2.618061,1.121693,4.520489,6.902743,16,3
2025-12-03 16:20:32,P2,1,4224.54,3.27,0.844037,0.828746,0.963303,0.155963,0.155963,3,0.074935,-0.004566,0.079502,0.074935,5.961005,0.910588,0.196347,118.348624,3.665381,0.982972,0.253325,0.196818,2.412803,0.8723,3.682119,6.054439,16,3
2025-12-03 16:36:09,P2,-1,4238.22,3.27,0.981651,0.834862,0.978593,0.018349,0.981651,6,0.01634,0.032258,-0.015918,0.01634,6.418365,1.01157,1.233871,187.155963,3.94098,1.012224,0.752662,1.223343,2.574614,1.110453,3.929067,6.40688,16,3
2025-12-03 16:40:03,P1,-1,4233.67,3.27,0.443425,0.981651,0.669725,0.556575,0.443425,2,0.00625,-0.063492,0.069742,0.00625,6.463029,1.030596,1.015873,195.718654,4.007133,1.062044,1.011399,1.054452,2.553676,1.042023,3.948066,6.43294,16,3
2025-12-03 16:43:14,P2,1,4230.54,3.27,0.905199,0.892966,0.464832,0.094801,0.094801,3,0.075472,-0.062147,0.137619,0.075472,5.361292,0.370954,0.399247,64.831804,2.956055,0.373233,0.372014,0.391997,2.536414,0.990635,3.908457,6.350013,16,3
2025-12-03 16:49:18,P2,1,4222.72,3.27,0.755352,0.752294,0.889908,0.244648,0.244648,2,0.142857,0.059524,0.083333,0.142857,4.844187,0.262227,0.375,38.53211,2.385639,0.233623,0.216187,0.337703,2.622575,1.075485,3.766546,6.176906,16,3
2025-12-03 17:02:02,P2,1,4210.32,3.27,0.966361,0.865443,0.721713,0.033639,0.033639,2,0.028037,0.070064,-0.042026,0.028037,4.682131,0.35906,0.681529,32.721713,2.275419,0.337743,0.226932,0.704705,2.584283,1.076321,3.290415,5.700444,17,3
2025-12-03 17:06:00,P2,-1,4214.71,3.27,0.862385,0.902141,0.626911,0.137615,0.862385,4,0.106599,-0.034667,0.141266,0.106599,5.288267,0.59697,0.262667,60.244648,2.942542,0.617893,0.579017,0.241458,2.482101,0.983071,3.403628,5.802118,17,3
2025-12-03 17:20:13,P1,-1,4221.29,3.27,0.422018,0.877676,0.639144,0.577982,0.422018,4,0.003903,0.021598,-0.017695,0.003903,7.156177,2.544191,1.383369,391.743119,4.840408,2.627721,3.181452,1.269916,2.416401,0.98685,3.887074,6.223568,17,3
2025-12-03 17:23:30,P2,1,4221.12,3.27,0.828746,0.880734,0.422018,0.171254,0.171254,2,0.097257,0.019787,0.07747,0.097257,5.996452,0.796425,0.305175,122.629969,3.875836,0.982462,1.082898,0.315114,2.25041,0.839522,3.893166,6.223568,17,3
2025-12-03 18:00:37,P2,1,4217.69,3.27,0.920489,0.902141,0.541284,0.079511,0.079511,3,0.049708,0.034483,0.015225,0.049708,6.529419,0.641651,1.814324,209.174312,4.165486,0.520206,1.229469,1.87645,2.46679,1.167589,4.811542,6.972606,18,3
2025-12-03 18:06:54,P1,-1,4218.84,3.27,0.370031,0.804281,0.455657,0.629969,0.370031,2,0.030744,-0.087774,0.118519,0.030744,7.120444,1.232918,1.937304,377.981651,5.064189,1.385151,2.365955,2.262456,2.181546,0.855595,4.740811,6.911249,18,3
2025-12-03 18:22:08,P1,1,4215.72,3.27,0.357798,0.957187,0.923547,0.642202,0.642202,2,0.0,-0.037211,0.037211,0.0,6.192362,0.629677,0.163594,149.235474,3.966606,0.553203,0.69843,0.140957,2.343721,1.035173,4.550138,6.654153,18,3
2025-12-03 18:54:47,P1,1,4209.15,3.27,0.259939,0.978593,0.727829,0.740061,0.740061,8,0.080645,-0.073684,0.154329,0.080645,5.921578,0.35752,1.305263,113.761468,3.587677,0.288252,0.33252,1.305915,2.449557,1.21457,4.811713,6.948417,18,3
2025-12-03 18:57:22,P2,1,4199.81,3.27,0.987768,0.840979,0.831804,0.012232,0.012232,3,0.153846,-0.013917,0.167763,0.153846,5.056246,0.339499,0.310139,47.706422,2.583469,0.298552,0.117467,0.297384,2.620455,1.241026,3.73786,6.132313,18,3
2025-12-03 19:16:30,P2,-1,4209.4,3.27,0.987768,0.920489,0.938838,0.012232,0.987768,3,0.050093,0.029927,0.020166,0.050093,6.291569,1.192478,0.304348,164.831804,4.095843,1.541291,0.746161,0.266725,2.31468,0.833714,3.672191,6.115892,19,3
2025-12-03 19:41:49,P2,-1,4212.15,3.27,0.70948,1.0,0.960245,0.29052,0.70948,2,0.068845,-0.040169,0.109014,0.068845,7.447168,1.428333,3.623679,524.159021,5.408718,1.711406,2.123396,3.893208,2.164327,0.859585,4.874583,7.09091,19,3
2025-12-03 19:54:59,P2,1,4211.57,3.27,0.853211,0.788991,0.788991,0.146789,0.146789,2,0.002441,-0.022422,0.024863,0.002441,7.114769,0.915115,1.377803,375.840979,5.186475,1.063517,1.594236,1.724697,2.068232,0.845489,5.125249,7.203406,19,3
2025-12-03 20:12:17,P2,1,4205.78,3.27,0.88685,0.779817,0.620795,0.11315,0.11315,4,0.046192,0.018935,0.027257,0.046192,6.687109,0.510516,0.473964,244.954128,4.665503,0.500421,0.826417,0.507958,2.153237,0.972534,5.353094,7.358831,20,3
2025-12-03 20:37:44,P2,-1,4203.26,3.27,0.844037,0.767584,0.519878,0.155963,0.844037,3,0.029268,-0.015467,0.044735,0.029268,7.403061,1.093698,0.874667,501.529052,5.503867,1.20846,1.806675,1.116726,2.041704,0.847169,5.315369,7.313554,20,3
2025-12-03 20:57:15,P2,1,4198.3,3.27,0.703364,1.0,1.0,0.296636,0.296636,3,-0.000741,-0.001464,0.000723,-0.000741,7.20786,0.899633,1.97511,412.538226,5.062171,0.853602,1.127202,2.315807,2.261349,1.086303,5.219534,7.313554,20,3
2025-12-03 22:24:06,P1,-1,4209.53,3.27,0.363914,0.825688,0.654434,0.636086,0.363914,4,-0.005811,-0.000175,-0.005636,-0.005811,8.644707,3.169969,0.496763,1736.697248,6.856669,4.418754,4.739539,0.52027,1.943472,0.858081,5.374403,7.491367,22,3
2025-12-03 23:23:56,P2,-1,4206.81,3.27,0.761468,0.746177,0.602446,0.238532,0.761468,2,0.01207,0.013609,-0.001539,0.01207,8.38754,1.95983,2.39031,1342.813456,7.017976,2.836596,5.341346,2.91773,1.596609,0.570547,5.977014,7.714901,23,3
2025-12-04 02:15:30,P1,-1,4207.19,3.27,0.195719,0.599388,0.584098,0.804281,0.195719,2,-0.0364,-0.02552,-0.010881,-0.0364,7.590347,0.710872,0.520389,604.892966,6.075118,0.732002,1.857576,0.476254,1.715354,0.957278,6.386474,7.931464,2,4
2025-12-04 03:00:03,P2,1,4212.48,3.27,0.764526,0.767584,0.504587,0.235474,0.235474,2,-0.009977,-0.045012,0.035035,-0.009977,7.173192,0.732228,0.792579,398.470948,5.461919,0.574715,0.866799,0.674458,1.88028,1.196491,6.013993,7.48465,3,4
2025-12-04 03:06:57,P1,1,4208.91,3.27,0.088685,0.666667,0.513761,0.911315,0.911315,2,0.029703,-0.128834,0.158537,0.029703,7.660114,1.341556,3.253067,648.623853,5.315543,0.578588,0.748267,3.321495,2.440203,2.199742,5.860635,7.366445,3,4
2025-12-04 03:21:10,P2,-1,4211.37,3.27,0.908257,0.792049,0.868502,0.091743,0.908257,3,0.023774,-0.028992,0.052766,0.023774,8.108924,1.621371,1.529222,1016.207951,5.901075,1.129014,1.228895,1.640712,2.314351,1.636788,5.780083,7.625839,3,4
2025-12-04 03:50:00,P1,-1,4213.57,3.27,0.452599,0.223242,0.969419,0.547401,0.452599,2,0.024678,0.009507,0.015171,0.024678,7.531016,0.970328,0.553773,570.030581,5.58085,1.07947,0.818799,0.487117,2.086004,0.834017,5.504679,7.561122,3,4
2025-12-04 04:08:13,P1,1,4202.03,3.27,0.055046,0.504587,0.844037,0.944954,0.944954,6,-0.005931,-0.002882,-0.003049,-0.005931,7.430707,1.011094,1.214697,515.59633,5.232108,0.918177,0.576813,1.2133,2.308111,1.001944,5.317036,7.41968,4,4
2025-12-04 04:21:49,P2,-1,4202.58,3.27,0.831804,1.0,0.055046,0.168196,0.831804,2,0.059058,-0.007266,0.066324,0.059058,7.826842,1.276617,1.138056,766.360856,6.181281,2.3508,1.416725,1.44691,1.823353,0.578992,5.329314,7.582738,4,4
2025-12-04 05:03:27,P1,1,4190.57,3.27,0.024465,0.654434,0.828746,0.975535,0.975535,5,0.19457,-0.029412,0.223982,0.19457,6.09357,0.287386,1.625,135.168196,3.67181,0.194336,0.147559,1.630142,2.528409,1.560621,5.289277,7.338888,5,4
2025-12-04 06:51:31,P2,-1,4195.88,3.27,0.853211,0.825688,0.574924,0.146789,0.853211,2,0.009785,0.024995,-0.01521,0.009785,8.831712,5.216762,1.30643,2093.883792,7.293475,6.780103,6.598832,1.665128,1.733223,0.773562,5.383405,7.180451,6,4
2025-12-04 07:23:48,P1,1,4192.71,3.27,0.324159,0.923547,0.929664,0.675841,0.675841,2,0.010424,0.014002,-0.003578,0.010424,7.272398,0.916853,0.839557,440.061162,5.584822,0.988412,1.119567,0.977089,1.85988,0.966581,5.596435,7.359149,7,4
2025-12-04 07:31:37,P2,-1,4195.86,3.27,0.87156,0.932722,0.902141,0.12844,0.87156,3,0.066202,0.023148,0.043054,0.066202,6.35437,0.344848,0.664352,175.535168,4.167688,0.223404,0.268195,0.589661,2.305579,1.60949,5.654359,7.417881,7,4
2025-12-04 07:41:18,P1,1,4185.26,3.27,0.379205,0.856269,0.737003,0.620795,0.620795,6,0.067797,0.025835,0.041962,0.067797,5.872118,0.221112,0.223062,108.256881,3.510948,0.132932,0.152723,0.203666,2.476456,1.780815,5.502625,7.379008,7,4
2025-12-04 07:44:34,P2,1,4184.04,3.27,0.932722,0.853211,0.452599,0.067278,0.067278,2,0.148265,-0.077381,0.225646,0.148265,5.762051,0.274221,0.943452,96.941896,3.432728,0.196782,0.151932,0.924893,2.449316,1.285356,5.032103,7.053586,7,4
2025-12-04 07:53:33,P1,1,4178.15,3.27,0.253823,0.590214,0.996942,0.746177,0.746177,3,0.013384,0.0,0.013384,0.013384,6.261492,0.500239,0.543659,159.938838,3.800823,0.400029,0.221795,0.457999,2.56168,1.228254,4.703539,6.953207,7,4
2025-12-04 08:17:08,P2,1,4181.84,3.27,0.88685,0.776758,0.321101,0.11315,0.11315,3,0.021127,-0.045161,0.066288,0.021127,6.34388,0.543281,0.333138,173.700306,3.97357,0.491487,0.341672,0.29364,2.475416,1.095214,4.674281,6.953207,8,4
2025-12-04 08:25:31,P1,-1,4182.35,3.27,0.183486,0.33945,0.88685,0.816514,0.183486,2,0.009314,-0.053421,0.062735,0.009314,8.173011,3.226776,3.320525,1083.486239,5.969796,3.5325,2.350392,3.465555,2.310028,0.939244,4.71424,7.002156,8,4
2025-12-04 09:02:25,P2,-1,4187.36,3.27,0.862385,0.954128,0.752294,0.137615,0.862385,3,0.039494,0.011619,0.027876,0.039494,7.144407,1.010778,0.163439,387.155963,5.190053,1.103054,0.906629,0.143514,2.091038,0.805046,5.092544,7.133695,9,4
2025-12-04 09:18:50,P1,-1,4191.8,3.27,0.018349,0.611621,0.764526,0.981651,0.018349,2,-0.025016,-0.019504,-0.005512,-0.025016,7.352441,1.081888,0.410912,476.75841,5.464747,1.212251,1.072936,0.453343,2.031819,0.779496,5.273166,7.273786,9,4
2025-12-04 09:49:18,P1,1,4189.97,3.27,0.443425,0.788991,0.214067,0.556575,0.556575,3,0.029192,0.0017,0.027492,0.029192,7.295735,0.844852,0.20864,450.458716,5.205752,0.778832,0.853818,0.147665,2.210892,0.99162,5.454498,7.464223,9,4
2025-12-04 10:16:00,P2,1,4193.17,3.27,0.920489,0.75841,0.697248,0.079511,0.079511,2,-0.020214,-0.042969,0.022755,-0.020214,7.428333,0.746892,0.821289,514.373089,5.268647,0.737162,0.959195,0.868193,2.272963,1.115422,5.57224,7.720018,10,4
2025-12-04 11:01:36,P1,1,4186.83,3.27,0.223242,1.0,0.675841,0.776758,0.776758,2,-0.033001,-0.064348,0.031347,-0.033001,7.173192,0.631758,2.266087,398.470948,4.775175,0.451092,0.65332,2.017215,2.492084,1.521557,5.566618,7.632159,11,4
2025-12-04 11:16:00,P2,-1,4188.27,3.27,0.83792,0.847095,0.431193,0.16208,0.83792,3,0.000242,-0.067857,0.068099,0.000242,8.326517,2.002909,3.688393,1263.302752,6.353817,2.201828,3.188929,3.925806,2.104238,0.923879,5.566618,7.632159,11,4
2025-12-04 13:13:10,P1,-1,4203.34,3.27,0.388379,0.862385,0.553517,0.611621,0.388379,3,-0.011936,-0.063927,0.051991,-0.011936,7.564238,1.026638,4.399543,589.296636,5.472548,0.79774,0.837463,4.200319,2.211406,1.153278,5.697671,7.537963,13,4
2025-12-04 13:33:04,P2,1,4200.44,3.27,0.782875,0.883792,0.785933,0.217125,0.217125,3,0.019786,-0.027221,0.047006,0.019786,7.794411,1.006639,1.737822,741.896024,6.107419,1.195427,1.508143,2.197975,1.858332,0.853127,5.929351,7.787797,13,4
2025-12-04 14:06:50,P2,1,4196.54,3.27,0.911315,0.978593,0.229358,0.088685,0.088685,4,-0.01005,-0.070064,0.060013,-0.01005,6.680855,0.364469,2.535032,243.425076,4.510563,0.240435,0.289968,2.754079,2.287177,1.478288,5.927486,7.689371,14,4
2025-12-04 14:16:32,P1,-1,4198.6,3.27,0.370031,1.0,0.911315,0.629969,0.370031,2,0.007928,0.014,-0.006072,0.007928,7.477038,0.888777,0.883,540.061162,5.524911,0.788708,0.83337,0.752693,2.087886,1.174428,5.761427,7.594884,14,4
2025-12-04 15:07:32,P2,1,4189.35,3.27,0.960245,0.926606,0.859327,0.039755,0.039755,2,0.013746,-0.008584,0.022329,0.013746,6.368187,0.288119,1.248927,177.981651,4.010963,0.168708,0.180773,1.141798,2.462832,1.562109,5.775377,7.611348,15,4
2025-12-04 15:16:24,P2,1,4188.66,3.27,0.844037,0.819572,0.235474,0.155963,0.155963,2,0.053864,0.024499,0.029365,0.053864,7.443664,0.908028,1.268003,522.324159,5.284229,0.707667,0.654392,1.546859,2.272674,1.166461,5.628527,7.54009,15,4
2025-12-04 15:30:00,P1,-1,4193.64,3.27,0.107034,0.620795,0.941896,0.892966,0.107034,3,-0.032617,-0.028376,-0.004241,-0.032617,7.137278,0.720137,0.429744,384.40367,4.981241,0.665732,0.486772,0.398382,2.271057,1.064159,5.385811,7.465369,15,4
2025-12-04 15:30:31,P1,1,4190.38,3.27,0.003058,1.0,0.107034,0.996942,0.996942,2,0.127907,-0.086957,0.214863,0.127907,5.843544,0.212215,7.478261,105.198777,3.367158,0.153757,0.11499,9.673808,2.586821,1.432633,5.209918,7.391415,15,4
2025-12-04 15:32:36,P2,-1,4190.38,3.27,1.0,1.0,0.003058,0.0,1.0,2,-0.030303,-0.062344,0.032041,-0.030303,6.716595,0.633641,2.057357,252.293578,4.466655,0.587938,0.353501,2.235629,2.359511,1.102133,4.993045,7.172425,15,4
2025-12-04 16:34:30,P1,-1,4209.96,3.27,0.492355,1.0,0.406728,0.507645,0.492355,2,-0.013752,-0.053708,0.039956,-0.013752,6.926577,0.742795,2.603581,311.314985,4.540066,0.648787,0.648787,2.696326,2.483407,1.260896,4.968962,7.22366,16,4
2025-12-04 16:39:21,P2,1,4205.42,3.27,0.984709,0.911315,0.813456,0.015291,0.015291,4,0.10664,-0.008679,0.115319,0.10664,6.2106,0.430489,0.479267,151.987768,3.762432,0.360879,0.325119,0.477208,2.550883,1.301819,4.766689,7.052288,16,4
2025-12-04 16:56:55,P1,-1,4204.94,3.27,0.452599,0.657492,1.0,0.547401,0.452599,3,-0.012132,-0.071429,0.059297,-0.012132,6.359574,0.908661,0.343452,176.452599,3.964046,0.885374,0.655657,0.336198,2.498729,1.003051,4.083612,6.455199,16,4
2025-12-04 17:00:30,P1,1,4203.06,3.27,0.373089,0.948012,0.452599,0.626911,0.626911,2,0.08294,-0.026455,0.109395,0.08294,7.302496,2.335433,1.96164,453.51682,5.003738,2.535474,1.954573,2.210076,2.399927,0.901663,4.083612,6.455199,17,4
2025-12-04 17:02:45,P2,1,4199.2,3.27,0.892966,0.831804,0.24159,0.107034,0.107034,3,0.017964,-0.051724,0.069688,0.017964,5.814131,0.561817,2.87931,102.140673,3.457042,0.563709,0.405831,3.316386,2.474127,0.983592,4.01641,6.389401,17,4
2025-12-04 17:05:07,P1,1,4195.43,3.27,0.033639,0.969419,0.715596,0.966361,0.966361,2,0.020134,-0.137255,0.157389,0.020134,6.104793,0.811989,8.764706,136.697248,3.60155,0.718873,0.491342,8.692101,2.605413,1.148038,3.923922,6.312642,17,4
2025-12-04 17:22:23,P1,-1,4202.98,3.27,0.394495,0.235474,0.807339,0.605505,0.394495,5,0.006942,-0.028571,0.035514,0.006942,8.014997,6.836158,2.469388,925.076453,5.755017,7.833534,5.293783,2.627602,2.361812,0.873653,3.718013,6.094698,17,4
2025-12-04 17:27:13,P1,1,4204.05,3.27,0.449541,0.122324,0.394495,0.550459,0.550459,2,0.01712,-0.030097,0.047216,0.01712,6.901737,1.871819,0.563884,303.669725,4.57337,2.047083,1.592895,0.49291,2.429903,0.953569,3.867705,6.275703,17,4
2025-12-04 17:33:31,P1,-1,4205.06,3.27,0.443425,0.752294,0.449541,0.556575,0.443425,2,-0.004021,-0.003074,-0.000947,-0.004021,7.462789,2.810331,0.891906,532.415902,5.164374,3.064946,2.889841,0.852054,2.398794,0.925304,4.05608,6.430526,17,4
2025-12-04 17:49:48,P1,1,4205.92,3.27,0.281346,0.608563,0.376147,0.718654,0.718654,2,0.035789,-0.002893,0.038682,0.035789,7.550135,2.12766,0.458052,581.039755,5.205165,2.145296,2.854526,0.407441,2.441043,1.006105,4.448154,6.795706,17,4
2025-12-04 18:04:04,P2,-1,4209.32,3.27,0.923547,0.957187,0.58104,0.076453,0.923547,4,0.087379,0.015337,0.072041,0.087379,6.246107,0.338259,0.394939,157.492355,4.008442,0.326299,0.851596,0.343395,2.353875,0.961247,5.116073,7.328766,18,4
2025-12-04 18:12:07,P1,-1,4211.96,3.27,0.088685,0.724771,0.868502,0.911315,0.088685,2,-0.034521,0.052161,-0.086682,-0.034521,7.509883,1.042262,1.359911,558.103976,5.151046,0.993297,2.475667,1.094834,2.453971,1.081997,5.157733,7.468513,18,4
2025-12-04 18:20:46,P2,-1,4216.03,3.27,0.966361,1.0,0.926606,0.033639,0.966361,3,0.018868,-0.001447,0.020315,0.018868,7.149132,0.961451,1.84081,388.990826,4.957206,0.898828,2.097853,2.086908,2.30346,0.941412,5.063158,7.188413,18,4
2025-12-04 19:04:39,P2,-1,4213.54,3.27,0.87156,0.923547,0.795107,0.12844,0.87156,3,-0.006323,-0.017312,0.010989,-0.006323,8.321908,3.036928,2.093686,1257.492355,6.245711,3.12905,4.705674,1.708424,2.195849,0.923036,5.109101,7.211557,19,4
2025-12-04 21:13:44,P2,1,4202.61,3.27,0.743119,1.0,0.969419,0.256881,0.256881,7,-0.02396,-0.012183,-0.011777,-0.02396,6.677083,0.34697,0.402538,242.507645,4.612394,0.298098,0.519553,0.408835,2.191862,1.105122,5.815735,7.734778,21,4
2025-12-04 21:20:42,P2,-1,4202.6,3.27,0.88685,0.883792,0.743119,0.11315,0.88685,2,0.063749,0.01648,0.047269,0.063749,6.958448,0.49032,0.692815,321.406728,5.107599,0.560238,0.855838,0.648258,2.001194,0.919773,5.684328,7.670662,21,4
2025-12-04 21:46:02,P2,-1,4206.99,3.27,0.975535,0.926606,0.960245,0.024465,0.975535,3,0.048944,-0.030037,0.07898,0.048944,7.571474,0.992585,0.710989,593.577982,5.834153,1.166413,1.418829,0.828683,1.901486,0.861933,5.680707,7.578912,21,4
2025-12-05 02:04:00,P1,1,4206.91,3.27,0.41896,0.330275,0.571865,0.58104,0.58104,3,-0.031354,-0.024363,-0.006992,-0.031354,8.699015,2.218686,3.397167,1833.639144,7.303468,3.119559,4.43729,2.399827,1.617253,0.672868,6.167202,7.902303,2,5
2025-12-05 03:02:48,P1,1,4203.69,3.27,0.30581,0.712538,0.685015,0.69419,0.69419,3,0.052799,0.018892,0.033907,0.052799,8.388223,1.219539,0.709511,1343.730887,6.414914,0.946333,1.606854,0.441785,2.104695,1.28253,6.469986,8.1898,3,5
2025-12-05 03:13:12,P1,1,4197.97,3.27,0.495413,0.501529,0.972477,0.504587,0.504587,3,0.0,-0.005141,0.005141,0.0,6.827629,0.255898,0.592545,281.957187,4.728193,0.173926,0.296876,0.631182,2.221967,1.464258,6.469986,8.1898,3,5
2025-12-05 03:50:17,P2,-1,4200.57,3.27,0.923547,0.941896,0.920489,0.076453,0.923547,2,0.00831,-0.012585,0.020895,0.00831,6.583409,0.407679,0.698935,220.795107,4.359257,0.270294,0.205316,0.530337,2.337223,1.30794,5.658128,7.479864,3,5
2025-12-05 04:38:36,P2,1,4199.94,3.27,0.975535,0.847095,0.269113,0.024465,0.024465,4,0.013709,-0.017456,0.031165,0.013709,8.593969,2.893594,3.365337,1650.764526,6.789553,3.063543,2.52783,3.308775,1.957577,0.831459,5.6723,7.53182,4,5
2025-12-05 04:56:51,P2,-1,4205.12,3.27,0.825688,0.874618,0.960245,0.174312,0.825688,4,-0.004395,-0.021257,0.016862,-0.004395,7.825645,1.341731,1.156654,765.443425,6.00501,1.345707,1.056189,1.324406,1.972493,0.886226,5.708942,7.53182,4,5
2025-12-05 05:34:50,P2,1,4205.04,3.27,0.706422,0.877676,0.764526,0.293578,0.293578,2,0.005831,-0.003166,0.008997,0.005831,8.928905,3.709019,2.654238,2307.64526,7.294385,4.771672,4.418253,3.365226,1.813163,0.781869,5.734247,7.618497,5,5
2025-12-05 07:20:51,P1,-1,4215.15,3.27,0.409786,0.58104,0.137615,0.590214,0.409786,7,-0.031682,-0.008302,-0.02338,-0.031682,8.845777,2.730096,1.226638,2123.547401,7.342707,3.317207,3.058979,1.142346,1.704336,0.78277,6.145082,7.841689,7,5
2025-12-05 07:32:26,P2,-1,4218.03,3.27,0.755352,0.87156,0.764526,0.244648,0.755352,2,0.04864,-0.044616,0.093256,0.04864,7.101676,0.518598,0.721594,370.948012,4.969098,0.339594,0.286996,0.522735,2.250094,1.430786,6.044503,7.757906,7,5
2025-12-05 08:14:28,P2,-1,4225.28,3.27,0.874618,0.969419,1.0,0.125382,0.874618,4,0.112925,0.02317,0.089756,0.112925,6.60123,0.274972,0.340593,224.770642,4.462373,0.185438,0.223778,0.351916,2.259378,1.41509,6.137967,7.891331,8,5
