Data;Abertura;Maxima;Minima;Fechamento;BarDurationF;Quantity;Trades;Simbolo;dir;wick_upper;wick_lower;wick_total;body;streak_id;streak_len;streak_pos;is_virada;prev_streak_len;sucesso;len_nova;vol;negocios;duracao;wick_up;wick_dn;wick_tot;vol_rel;neg_rel;vol_ant;neg_ant;wick_ant;bricks_ant;tipo
2026-06-23 09:03:04.752;172200;172250;172200;172250;0,0;56447;130;WIN$N;1;0;0;0;50;1;2;1;True;;True;2;56447;130;0,0;0;0;0;;;;;;0;Compra (baixa→alta)
2026-06-23 09:03:04.792;172250;172320;172200;172200;0,0;1014;133;WIN$N;-1;70;0;70;50;2;2;1;True;2,0;True;2;1014;133;0,0;70;0;70;0,052444658989035234;1,3479729729729728;543,0;33,0;5,0;2;Venda (alta→baixa)
2026-06-23 09:03:04.933;172200;172250;172100;172250;0,0;999;145;WIN$N;1;0;100;100;50;3;1;1;True;2,0;False;1;999;145;0,0;0;100;100;0,08315437247165759;1,2586805555555556;1066,0;135,0;45,0;2;Compra (baixa→alta)
2026-06-23 09:03:05.039;172200;172255;172150;172150;0,0;284;62;WIN$N;-1;55;0;55;50;4;1;1;True;1,0;False;1;284;62;0,0;55;0;55;0,02823389061024307;0,5830721003134797;999,0;145,0;100,0;1;Venda (alta→baixa)
2026-06-23 09:03:05.092;172200;172250;172115;172250;0,0;333;65;WIN$N;1;0;85;85;50;5;2;1;True;1,0;True;2;333;65;0,0;0;85;85;0,03841083610717464;0,647226173541963;284,0;62,0;55,0;1;Compra (baixa→alta)
2026-06-23 09:03:05.126;172250;172305;172200;172200;0,01;2988;698;WIN$N;-1;55;0;55;50;6;1;1;True;2,0;False;1;2988;698;0,01;55;0;55;0,42022032971325884;4,442715700141442;321,0;13,0;0,0;2;Venda (alta→baixa)
2026-06-23 09:03:05.916;172250;172300;172160;172300;0,02;3509;595;WIN$N;1;0;90;90;50;7;4;1;True;1,0;True;4;3509;595;0,02;0;90;90;0,5198210476416213;2,961672473867596;2988,0;698,0;55,0;1;Compra (baixa→alta)
2026-06-23 09:03:10.842;172400;172500;172350;172350;0,03;6434;1426;WIN$N;-1;100;0;100;50;8;2;1;True;4,0;True;2;6434;1426;0,03;100;0;100;2,494378537644413;2,6734158230221223;1995,0;352,0;15,0;4;Venda (alta→baixa)
2026-06-23 09:03:13.112;172350;172400;172275;172400;0,0;834;71;WIN$N;1;0;75;75;50;9;6;1;True;2,0;True;6;834;71;0,0;0;75;75;0,3080104886065665;0,12946754194018964;1732,0;286,0;35,0;2;Compra (baixa→alta)
2026-06-23 09:03:21.145;172600;172685;172550;172550;0,04;7129;1359;WIN$N;-1;85;0;85;50;10;2;1;True;6,0;True;2;7129;1359;0,04;85;0;85;1,8998001332445036;1,7576306259699948;3271,0;792,0;20,0;6;Venda (alta→baixa)
2026-06-23 09:03:23.634;172550;172600;172470;172600;0,0;2590;394;WIN$N;1;0;80;80;50;11;1;1;True;2,0;False;1;2590;394;0,0;0;80;80;0,7990621047110726;0,6163954943679599;727,0;44,0;5,0;2;Compra (baixa→alta)
2026-06-23 09:03:24.032;172550;172640;172500;172500;0,0;1505;285;WIN$N;-1;90;0;90;50;12;3;1;True;1,0;True;3;1505;285;0,0;90;0;90;0,46759460635058725;0,4459396025661086;2590,0;394,0;80,0;1;Venda (alta→baixa)
2026-06-23 09:03:24.672;172450;172500;172375;172500;0,06;10398;1781;WIN$N;1;0;75;75;50;13;2;1;True;3,0;True;2;10398;1781;0,06;0;75;75;3,0281320985497113;2,8721174004192873;2239,0;425,0;80,0;3;Compra (baixa→alta)
2026-06-23 09:03:28.475;172500;172555;172450;172450;0,06;5501;1278;WIN$N;-1;55;0;55;50;14;3;1;True;2,0;True;3;5501;1278;0,06;55;0;55;1,602061915717739;1,9817025895487672;480,0;70,0;0,0;2;Venda (alta→baixa)
2026-06-23 09:03:33.491;172400;172450;172320;172450;0,0;2236;374;WIN$N;1;0;80;80;50;15;1;1;True;3,0;False;1;2236;374;0,0;0;80;80;0,7961545308883746;0,7373817034700315;720,0;53,0;0,0;3;Compra (baixa→alta)
2026-06-23 09:03:33.980;172400;172455;172350;172350;0,03;3416;723;WIN$N;-1;55;0;55;50;16;11;1;True;1,0;True;11;3416;723;0,03;55;0;55;1,1815571927639998;1,3386409924088132;2236,0;374,0;80,0;1;Venda (alta→baixa)
2026-06-23 09:04:00.134;171900;171950;171815;171950;0,0;2143;324;WIN$N;1;0;85;85;50;17;2;1;True;11,0;True;2;2143;324;0,0;0;85;85;0,6155746416568523;0,5709251101321586;1835,0;274,0;40,0;11;Compra (baixa→alta)
2026-06-23 09:04:00.278;171950;172040;171900;171900;0,0;295;56;WIN$N;-1;90;0;90;50;18;2;1;True;2,0;True;2;295;56;0,0;90;0;90;0,10425133406368167;0,11725293132328307;177,0;18,0;0,0;2;Venda (alta→baixa)
2026-06-23 09:04:00.384;171900;171950;171810;171950;0,0;469;88;WIN$N;1;0;90;90;50;19;1;1;True;2,0;False;1;469;88;0,0;0;90;90;0,21804825886838067;0,23567220139260847;427,0;145,0;5,0;2;Compra (baixa→alta)
2026-06-23 09:04:00.425;171900;171955;171850;171850;0,0;7;3;WIN$N;-1;55;0;55;50;20;2;1;True;1,0;True;2;7;3;0,0;55;0;55;0,0034777424483306836;0,008116883116883116;469,0;88,0;90,0;1;Venda (alta→baixa)
2026-06-23 09:04:00.514;171850;171900;171780;171900;0,0;304;27;WIN$N;1;0;70;70;50;21;1;1;True;2,0;False;1;304;27;0,0;0;70;70;0,3072879814009906;0,15863689776733256;1238,0;206,0;90,0;2;Compra (baixa→alta)
2026-06-23 09:04:00.527;171850;171935;171800;171800;0,0;59;15;WIN$N;-1;85;0;85;50;22;1;1;True;1,0;False;1;59;15;0,0;85;0;85;0,08484325568018407;0,12975778546712805;304,0;27,0;70,0;1;Venda (alta→baixa)
2026-06-23 09:04:00.538;171850;171900;171795;171900;0,0;14;2;WIN$N;1;0;55;55;50;23;1;1;True;1,0;False;1;14;2;0,0;0;55;55;0,02727449834404832;0,02262443438914027;59,0;15,0;85,0;1;Compra (baixa→alta)
2026-06-23 09:04:00.539;171850;171905;171800;171800;0,0;6;4;WIN$N;-1;55;0;55;50;24;1;1;True;1,0;False;1;6;4;0,0;55;0;55;0,02002670226969292;0,07092198581560284;14,0;2,0;55,0;1;Venda (alta→baixa)
2026-06-23 09:04:00.546;171850;171900;171795;171900;0,0;8;2;WIN$N;1;0;55;55;50;25;1;1;True;1,0;False;1;8;2;0,0;0;55;55;0,02829854969932791;0,03649635036496351;6,0;4,0;55,0;1;Compra (baixa→alta)
2026-06-23 09:04:00.551;171850;171910;171800;171800;0,0;49;16;WIN$N;-1;60;0;60;50;26;1;1;True;1,0;False;1;49;16;0,0;60;0;60;0,18984889577683067;0,31496062992125984;8,0;2,0;55,0;1;Venda (alta→baixa)
2026-06-23 09:04:00.562;171850;171900;171775;171900;0,0;187;46;WIN$N;1;0;75;75;50;27;1;1;True;1,0;False;1;187;46;0,0;0;75;75;0,7988039299444682;1,1246943765281174;49,0;16,0;60,0;1;Compra (baixa→alta)
2026-06-23 09:04:00.583;171850;171920;171800;171800;0,0;73;20;WIN$N;-1;70;0;70;50;28;1;1;True;1,0;False;1;73;20;0,0;70;0;70;0,37532133676092544;0,5865102639296187;187,0;46,0;75,0;1;Venda (alta→baixa)
2026-06-23 09:04:00.586;171850;171900;171775;171900;0,0;184;40;WIN$N;1;0;75;75;50;29;1;1;True;1,0;False;1;184;40;0,0;0;75;75;0,8671065032987748;1,0582010582010584;73,0;20,0;70,0;1;Compra (baixa→alta)
2026-06-23 09:04:00.605;171850;171930;171800;171800;0,0;35;5;WIN$N;-1;80;0;80;50;30;1;1;True;1,0;False;1;35;5;0,0;80;0;80;0,3808487486398259;0,2824858757062147;184,0;40,0;75,0;1;Venda (alta→baixa)
2026-06-23 09:04:00.605;171850;171900;171775;171900;0,0;3;3;WIN$N;1;0;75;75;50;31;1;1;True;1,0;False;1;3;3;0,0;0;75;75;0,04854368932038835;0,19607843137254902;35,0;5,0;80,0;1;Compra (baixa→alta)
2026-06-23 09:04:00.606;171850;171915;171800;171800;0,0;1;1;WIN$N;-1;65;0;65;50;32;1;1;True;1,0;False;1;1;1;0,0;65;0;65;0,017857142857142856;0,07194244604316546;3,0;3,0;75,0;1;Venda (alta→baixa)
2026-06-23 09:04:00.607;171850;171900;171775;171900;0,0;7;5;WIN$N;1;0;75;75;50;33;1;1;True;1,0;False;1;7;5;0,0;0;75;75;0,12658227848101267;0,35211267605633806;1,0;1,0;65,0;1;Compra (baixa→alta)
2026-06-23 09:04:00.620;171850;171910;171800;171800;0,0;3;1;WIN$N;-1;60;0;60;50;34;2;1;True;1,0;True;2;3;1;0,0;60;0;60;0,05454545454545454;0,07194244604316546;7,0;5,0;75,0;1;Venda (alta→baixa)
2026-06-23 09:04:00.694;171800;171850;171705;171850;0,0;3265;665;WIN$N;1;0;95;95;50;35;7;1;True;2,0;True;7;3265;665;0,0;0;95;95;7,368539832994809;7,405345211581292;673,0;112,0;90,0;2;Compra (baixa→alta)
2026-06-23 09:04:01.153;172100;172160;172050;172050;0,0;133;19;WIN$N;-1;60;0;60;50;36;2;1;True;7,0;True;2;133;19;0,0;60;0;60;0,22580645161290322;0,2122905027932961;589,0;19,0;0,0;7;Venda (alta→baixa)
2026-06-23 09:04:01.158;172050;172100;171990;172100;0,0;21;5;WIN$N;1;0;60;60;50;37;1;1;True;2,0;False;1;21;5;0,0;0;60;60;0,03865267807840972;0,05973715651135006;198,0;50,0;100,0;2;Compra (baixa→alta)
2026-06-23 09:04:01.159;172050;172130;172000;172000;0,0;150;41;WIN$N;-1;80;0;80;50;38;1;1;True;1,0;False;1;150;41;0,0;80;0;80;0,6471095772217429;1,9248826291079812;21,0;5,0;60,0;1;Venda (alta→baixa)
2026-06-23 09:04:01.167;172050;172100;171975;172100;0,0;427;91;WIN$N;1;0;75;75;50;39;2;1;True;1,0;True;2;427;91;0,0;0;75;75;1,6964640444974177;3,127147766323024;150,0;41,0;80,0;1;Compra (baixa→alta)
2026-06-23 09:04:01.307;172100;172165;172050;172050;0,0;647;166;WIN$N;-1;65;0;65;50;40;2;1;True;2,0;True;2;647;166;0,0;65;0;65;2,0817245817245817;3,198458574181118;280,0;90,0;20,0;2;Venda (alta→baixa)
2026-06-23 09:04:01.539;172050;172100;171980;172100;0,0;588;192;WIN$N;1;0;70;70;50;41;6;1;True;2,0;True;6;588;192;0,0;0;70;70;1,5;2,2273781902552203;887,0;189,0;75,0;2;Compra (baixa→alta)
2026-06-23 09:04:01.671;172300;172355;172250;172250;0,0;547;29;WIN$N;-1;55;0;55;50;42;2;1;True;6,0;True;2;547;29;0,0;55;0;55;1,1077359254759012;0,3815789473684211;328,0;17,0;0,0;6;Venda (alta→baixa)
2026-06-23 09:04:01.672;172250;172300;172155;172300;0,0;130;15;WIN$N;1;0;95;95;50;43;2;1;True;2,0;True;2;130;15;0,0;0;95;95;0,3125751382543881;0,2846299810246679;18,0;8,0;0,0;2;Compra (baixa→alta)
2026-06-23 09:04:01.674;172300;172355;172250;172250;0,0;40;12;WIN$N;-1;55;0;55;50;44;2;1;True;2,0;True;2;40;12;0,0;55;0;55;0,14678899082568808;0,7547169811320754;1,0;1,0;0,0;2;Venda (alta→baixa)
2026-06-23 09:04:01.678;172250;172300;172170;172300;0,0;39;7;WIN$N;1;0;80;80;50;45;1;1;True;2,0;False;1;39;7;0,0;0;80;80;0,17824497257769653;0,4320987654320988;77,0;32,0;80,0;2;Compra (baixa→alta)
2026-06-23 09:04:01.685;172250;172330;172200;172200;0,0;16;6;WIN$N;-1;80;0;80;50;46;1;1;True;1,0;False;1;16;6;0,0;80;0;80;0,09029345372460497;0,40268456375838924;39,0;7,0;80,0;1;Venda (alta→baixa)
2026-06-23 09:04:01.697;172250;172300;172170;172300;0,0;8;4;WIN$N;1;0;80;80;50;47;1;1;True;1,0;False;1;8;4;0,0;0;80;80;0,06644518272425248;0,3053435114503817;16,0;6,0;80,0;1;Compra (baixa→alta)
2026-06-23 09:04:01.705;172250;172305;172200;172200;0,0;26;8;WIN$N;-1;55;0;55;50;48;1;1;True;1,0;False;1;26;8;0,0;55;0;55;0,2882483370288248;0,6557377049180328;8,0;4,0;80,0;1;Venda (alta→baixa)
2026-06-23 09:04:01.709;172250;172300;172165;172300;0,0;16;4;WIN$N;1;0;85;85;50;49;1;1;True;1,0;False;1;16;4;0,0;0;85;85;0,43126684636118595;0,4123711340206186;26,0;8,0;55,0;1;Compra (baixa→alta)
2026-06-23 09:04:01.714;172250;172320;172200;172200;0,0;1;1;WIN$N;-1;70;0;70;50;50;1;1;True;1,0;False;1;1;1;0,0;70;0;70;0,02824858757062147;0,1111111111111111;16,0;4,0;85,0;1;Venda (alta→baixa)
2026-06-23 09:04:01.714;172250;172300;172165;172300;0,0;10;1;WIN$N;1;0;85;85;50;51;1;1;True;1,0;False;1;10;1;0,0;0;85;85;0,4273504273504274;0,13157894736842105;1,0;1,0;70,0;1;Compra (baixa→alta)
2026-06-23 09:04:01.714;172250;172315;172200;172200;0,0;1;1;WIN$N;-1;65;0;65;50;52;1;1;True;1,0;False;1;1;1;0,0;65;0;65;0,042735042735042736;0,13157894736842105;10,0;1,0;85,0;1;Venda (alta→baixa)
2026-06-23 09:04:01.716;172250;172300;172165;172300;0,0;13;4;WIN$N;1;0;85;85;50;53;1;1;True;1,0;False;1;13;4;0,0;0;85;85;0,6280193236714976;0,5882352941176471;1,0;1,0;65,0;1;Compra (baixa→alta)
2026-06-23 09:04:01.721;172250;172315;172200;172200;0,0;1;1;WIN$N;-1;65;0;65;50;54;1;1;True;1,0;False;1;1;1;0,0;65;0;65;0,07633587786259542;0,27027027027027023;13,0;4,0;85,0;1;Venda (alta→baixa)
2026-06-23 09:04:01.722;172250;172300;172165;172300;0,0;5;2;WIN$N;1;0;85;85;50;55;1;1;True;1,0;False;1;5;2;0,0;0;85;85;0,5154639175257733;0,625;1,0;1,0;65,0;1;Compra (baixa→alta)
2026-06-23 09:04:01.722;172250;172315;172200;172200;0,0;2;2;WIN$N;-1;65;0;65;50;56;2;1;True;1,0;True;2;2;2;0,0;65;0;65;0,24096385542168672;0,7142857142857143;5,0;2,0;85,0;1;Venda (alta→baixa)
2026-06-23 09:04:01.729;172200;172250;172140;172250;0,0;56;3;WIN$N;1;0;60;60;50;57;2;1;True;2,0;True;2;56;3;0,0;0;60;60;3,218390804597701;1,0714285714285714;69,0;9,0;0,0;2;Compra (baixa→alta)
2026-06-23 09:04:01.733;172250;172305;172200;172200;0,0;12;9;WIN$N;-1;55;0;55;50;58;2;1;True;2,0;True;2;12;9;0,0;55;0;55;0,670391061452514;2,7272727272727275;10,0;1,0;0,0;2;Venda (alta→baixa)
2026-06-23 09:04:01.733;172200;172250;172145;172250;0,0;1;1;WIN$N;1;0;55;55;50;59;1;1;True;2,0;False;1;1;1;0,0;0;55;55;0,0591715976331361;0,3125;0,0;0,0;0,0;2;Compra (baixa→alta)
2026-06-23 09:04:01.734;172200;172290;172150;172150;0,0;59;21;WIN$N;-1;90;0;90;50;60;1;1;True;1,0;False;1;59;21;0,0;90;0;90;2,744186046511628;4,285714285714286;1,0;1,0;55,0;1;Venda (alta→baixa)
2026-06-23 09:04:01.748;172200;172250;172140;172250;0,0;6;3;WIN$N;1;0;60;60;50;61;1;1;True;1,0;False;1;6;3;0,0;0;60;60;0,2727272727272727;0,5882352941176471;59,0;21,0;90,0;1;Compra (baixa→alta)
2026-06-23 09:04:01.749;172200;172290;172150;172150;0,0;14;6;WIN$N;-1;90;0;90;50;62;1;1;True;1,0;False;1;14;6;0,0;90;0;90;0,6113537117903931;1,0909090909090908;6,0;3,0;60,0;1;Venda (alta→baixa)
2026-06-23 09:04:01.750;172200;172250;172135;172250;0,0;12;2;WIN$N;1;0;65;65;50;63;1;1;True;1,0;False;1;12;2;0,0;0;65;65;0,502092050209205;0,36363636363636365;14,0;6,0;90,0;1;Compra (baixa→alta)
2026-06-23 09:04:01.751;172200;172285;172150;172150;0,0;1;1;WIN$N;-1;85;0;85;50;64;1;1;True;1,0;False;1;1;1;0,0;85;0;85;0,05847953216374269;0,2127659574468085;12,0;2,0;65,0;1;Venda (alta→baixa)
2026-06-23 09:04:01.751;172200;172250;172135;172250;0,0;2;1;WIN$N;1;0;65;65;50;65;1;1;True;1,0;False;1;2;1;0,0;0;65;65;0,17094017094017094;0,2222222222222222;1,0;1,0;85,0;1;Compra (baixa→alta)
2026-06-23 09:04:01.752;172200;172290;172150;172150;0,0;1;1;WIN$N;-1;90;0;90;50;66;1;1;True;1,0;False;1;1;1;0,0;90;0;90;0,09259259259259259;0,2222222222222222;2,0;1,0;65,0;1;Venda (alta→baixa)
2026-06-23 09:04:01.752;172200;172250;172135;172250;0,0;2;1;WIN$N;1;0;65;65;50;67;1;1;True;1,0;False;1;2;1;0,0;0;65;65;0,2040816326530612;0,27027027027027023;1,0;1,0;90,0;1;Compra (baixa→alta)
2026-06-23 09:04:01.753;172200;172290;172150;172150;0,0;14;7;WIN$N;-1;90;0;90;50;68;1;1;True;1,0;False;1;14;7;0,0;90;0;90;1,25;1,5909090909090908;2,0;1,0;65,0;1;Venda (alta→baixa)
2026-06-23 09:04:01.756;172200;172250;172135;172250;0,0;4;1;WIN$N;1;0;65;65;50;69;1;1;True;1,0;False;1;4;1;0,0;0;65;65;0,34782608695652173;0,22727272727272727;14,0;7,0;90,0;1;Compra (baixa→alta)
2026-06-23 09:04:01.756;172200;172290;172150;172150;0,0;17;3;WIN$N;-1;90;0;90;50;70;1;1;True;1,0;False;1;17;3;0,0;90;0;90;2,328767123287671;1,1538461538461537;4,0;1,0;65,0;1;Venda (alta→baixa)
2026-06-23 09:04:01.756;172200;172250;172135;172250;0,0;1;1;WIN$N;1;0;65;65;50;71;1;1;True;1,0;False;1;1;1;0,0;0;65;65;0,14705882352941177;0,4166666666666667;17,0;3,0;90,0;1;Compra (baixa→alta)
2026-06-23 09:04:01.756;172200;172285;172150;172150;0,0;1;1;WIN$N;-1;85;0;85;50;72;1;1;True;1,0;False;1;1;1;0,0;85;0;85;0,18181818181818182;0,5263157894736842;1,0;1,0;65,0;1;Venda (alta→baixa)
2026-06-23 09:04:01.757;172200;172250;172135;172250;0,0;2;2;WIN$N;1;0;65;65;50;73;1;1;True;1,0;False;1;2;2;0,0;0;65;65;0,4444444444444444;1,0526315789473684;1,0;1,0;85,0;1;Compra (baixa→alta)
2026-06-23 09:04:01.761;172200;172280;172150;172150;0,0;9;3;WIN$N;-1;80;0;80;50;74;1;1;True;1,0;False;1;9;3;0,0;80;0;80;1,6981132075471699;1,4285714285714286;2,0;2,0;65,0;1;Venda (alta→baixa)
2026-06-23 09:04:01.761;172200;172250;172135;172250;0,0;2;2;WIN$N;1;0;65;65;50;75;1;1;True;1,0;False;1;2;2;0,0;0;65;65;0,37735849056603776;0,9090909090909091;9,0;3,0;80,0;1;Compra (baixa→alta)
2026-06-23 09:04:01.763;172200;172275;172150;172150;0,0;4;3;WIN$N;-1;75;0;75;50;76;1;1;True;1,0;False;1;4;3;0,0;75;0;75;0,7142857142857143;1,25;2,0;2,0;65,0;1;Venda (alta→baixa)
2026-06-23 09:04:01.766;172200;172250;172135;172250;0,0;1;1;WIN$N;1;0;65;65;50;77;2;1;True;1,0;True;2;1;1;0,0;0;65;65;0,18181818181818182;0,4166666666666667;4,0;3,0;75,0;1;Compra (baixa→alta)
2026-06-23 09:04:01.767;172250;172345;172200;172200;0,0;221;62;WIN$N;-1;95;0;95;50;78;1;1;True;2,0;False;1;221;62;0,0;95;0;95;7,836879432624114;7,469879518072289;24,0;5,0;0,0;2;Venda (alta→baixa)
2026-06-23 09:04:01.795;172250;172300;172185;172300;0,0;14;1;WIN$N;1;0;65;65;50;79;1;1;True;1,0;False;1;14;1;0,0;0;65;65;0,5017921146953406;0,1234567901234568;221,0;62,0;95,0;1;Compra (baixa→alta)
2026-06-23 09:04:01.795;172250;172340;172200;172200;0,0;1;1;WIN$N;-1;90;0;90;50;80;1;1;True;1,0;False;1;1;1;0,0;90;0;90;0,03584229390681004;0,1234567901234568;14,0;1,0;65,0;1;Venda (alta→baixa)
2026-06-23 09:04:01.795;172250;172300;172180;172300;0,0;26;5;WIN$N;1;0;70;70;50;81;1;1;True;1,0;False;1;26;5;0,0;0;70;70;0,8552631578947368;0,5882352941176471;1,0;1,0;90,0;1;Compra (baixa→alta)
2026-06-23 09:04:01.798;172250;172340;172200;172200;0,0;5;2;WIN$N;-1;90;0;90;50;82;1;1;True;1,0;False;1;5;2;0,0;90;0;90;0,16286644951140067;0,23529411764705882;26,0;5,0;70,0;1;Venda (alta→baixa)
2026-06-23 09:04:01.799;172250;172300;172180;172300;0,0;3;2;WIN$N;1;0;70;70;50;83;1;1;True;1,0;False;1;3;2;0,0;0;70;70;0,09966777408637874;0,23809523809523808;5,0;2,0;90,0;1;Compra (baixa→alta)
2026-06-23 09:04:01.801;172250;172340;172200;172200;0,0;33;6;WIN$N;-1;90;0;90;50;84;2;1;True;1,0;True;2;33;6;0,0;90;0;90;0,9939759036144578;0,6818181818181818;3,0;2,0;70,0;1;Venda (alta→baixa)
2026-06-23 09:04:01.803;172200;172250;172140;172250;0,0;5;1;WIN$N;1;0;60;60;50;85;1;1;True;2,0;False;1;5;1;0,0;0;60;60;0,14925373134328357;0,11627906976744186;3,0;1,0;0,0;2;Compra (baixa→alta)
2026-06-23 09:04:01.804;172200;172295;172150;172150;0,0;1;1;WIN$N;-1;95;0;95;50;86;1;1;True;1,0;False;1;1;1;0,0;95;0;95;0,032051282051282055;0,12195121951219513;5,0;1,0;60,0;1;Venda (alta→baixa)
2026-06-23 09:04:01.804;172200;172250;172140;172250;0,0;1;1;WIN$N;1;0;60;60;50;87;1;1;True;1,0;False;1;1;1;0,0;0;60;60;0,10869565217391305;0,47619047619047616;1,0;1,0;95,0;1;Compra (baixa→alta)
2026-06-23 09:04:01.804;172200;172295;172150;172150;0,0;9;3;WIN$N;-1;95;0;95;50;88;1;1;True;1,0;False;1;9;3;0,0;95;0;95;1,0344827586206897;1,3043478260869565;1,0;1,0;60,0;1;Venda (alta→baixa)
2026-06-23 09:04:01.816;172200;172250;172140;172250;0,0;11;3;WIN$N;1;0;60;60;50;89;1;1;True;1,0;False;1;11;3;0,0;0;60;60;1,1340206185567012;1,2;9,0;3,0;95,0;1;Compra (baixa→alta)
2026-06-23 09:04:01.819;172200;172265;172150;172150;0,0;25;6;WIN$N;-1;65;0;65;50;90;1;1;True;1,0;False;1;25;6;0,0;65;0;65;2,604166666666667;2,3076923076923075;11,0;3,0;60,0;1;Venda (alta→baixa)
2026-06-23 09:04:01.821;172200;172250;172130;172250;0,0;14;3;WIN$N;1;0;70;70;50;91;1;1;True;1,0;False;1;14;3;0,0;0;70;70;1,3333333333333333;1,111111111111111;25,0;6,0;65,0;1;Compra (baixa→alta)
2026-06-23 09:04:01.821;172200;172275;172150;172150;0,0;20;8;WIN$N;-1;75;0;75;50;92;1;1;True;1,0;False;1;20;8;0,0;75;0;75;1,639344262295082;2,4242424242424243;14,0;3,0;70,0;1;Venda (alta→baixa)
2026-06-23 09:04:01.822;172200;172250;172130;172250;0,0;1;1;WIN$N;1;0;70;70;50;93;1;1;True;1,0;False;1;1;1;0,0;0;70;70;0,1111111111111111;0,35714285714285715;20,0;8,0;75,0;1;Compra (baixa→alta)
2026-06-23 09:04:01.822;172200;172300;172150;172150;0,0;41;8;WIN$N;-1;100;0;100;50;94;1;1;True;1,0;False;1;41;8;0,0;100;0;100;3,203125;2,2857142857142856;1,0;1,0;70,0;1;Venda (alta→baixa)
2026-06-23 09:04:01.824;172200;172250;172130;172250;0,0;3;1;WIN$N;1;0;70;70;50;95;1;1;True;1,0;False;1;3;1;0,0;0;70;70;0,2380952380952381;0,2857142857142857;41,0;8,0;100,0;1;Compra (baixa→alta)
2026-06-23 09:04:01.825;172200;172295;172150;172150;0,0;18;2;WIN$N;-1;95;0;95;50;96;1;1;True;1,0;False;1;18;2;0,0;95;0;95;1,2587412587412588;0,5555555555555556;3,0;1,0;70,0;1;Venda (alta→baixa)
2026-06-23 09:04:01.825;172200;172250;172120;172250;0,0;44;10;WIN$N;1;0;80;80;50;97;1;1;True;1,0;False;1;44;10;0,0;0;80;80;2,365591397849462;2,2222222222222223;18,0;2,0;95,0;1;Compra (baixa→alta)
2026-06-23 09:04:01.832;172200;172295;172150;172150;0,0;1;1;WIN$N;-1;95;0;95;50;98;4;1;True;1,0;True;4;1;1;0,0;95;0;95;0,056179775280898875;0,23255813953488372;44,0;10,0;80,0;1;Venda (alta→baixa)
2026-06-23 09:04:01.835;172050;172100;171965;172100;0,0;298;11;WIN$N;1;0;85;85;50;99;4;1;True;4,0;True;4;298;11;0,0;0;85;85;5,379061371841155;1,8644067796610169;60,0;8,0;0,0;4;Compra (baixa→alta)
2026-06-23 09:04:01.837;172200;172300;172150;172150;0,0;1;1;WIN$N;-1;100;0;100;50;100;4;1;True;4,0;True;4;1;1;0,0;100;0;100;0,020242914979757085;0,2;0,0;0,0;0,0;4;Venda (alta→baixa)
2026-06-23 09:04:01.838;172050;172100;171965;172100;0,0;1;1;WIN$N;1;0;85;85;50;101;4;1;True;4,0;True;4;1;1;0,0;0;85;85;0,027624309392265192;0,4347826086956522;0,0;0,0;0,0;4;Compra (baixa→alta)
2026-06-23 09:04:01.840;172200;172300;172150;172150;0,0;32;13;WIN$N;-1;100;0;100;50;102;1;1;True;4,0;False;1;32;13;0,0;100;0;100;7,2727272727272725;8,125;0,0;0,0;0,0;4;Venda (alta→baixa)
2026-06-23 09:04:01.843;172200;172250;172145;172250;0,0;1;1;WIN$N;1;0;55;55;50;103;1;1;True;1,0;False;1;1;1;0,0;0;55;55;0,2222222222222222;0,5882352941176471;32,0;13,0;100,0;1;Compra (baixa→alta)
2026-06-23 09:04:01.843;172200;172290;172150;172150;0,0;2;1;WIN$N;-1;90;0;90;50;104;1;1;True;1,0;False;1;2;1;0,0;90;0;90;0,4347826086956522;0,5882352941176471;1,0;1,0;55,0;1;Venda (alta→baixa)
2026-06-23 09:04:01.847;172200;172250;172145;172250;0,0;13;2;WIN$N;1;0;55;55;50;105;1;1;True;1,0;False;1;13;2;0,0;0;55;55;2,2033898305084745;1,0526315789473684;2,0;1,0;90,0;1;Compra (baixa→alta)
2026-06-23 09:04:01.850;172200;172290;172150;172150;0,0;34;8;WIN$N;-1;90;0;90;50;106;1;1;True;1,0;False;1;34;8;0,0;90;0;90;3,6559139784946235;2,962962962962963;13,0;2,0;55,0;1;Venda (alta→baixa)
2026-06-23 09:04:01.855;172200;172250;172145;172250;0,0;8;1;WIN$N;1;0;55;55;50;107;1;1;True;1,0;False;1;8;1;0,0;0;55;55;0,7920792079207921;0,35714285714285715;34,0;8,0;90,0;1;Compra (baixa→alta)
2026-06-23 09:04:01.856;172200;172285;172150;172150;0,0;5;1;WIN$N;-1;85;0;85;50;108;1;1;True;1,0;False;1;5;1;0,0;85;0;85;0,47619047619047616;0,35714285714285715;8,0;1,0;55,0;1;Venda (alta→baixa)
2026-06-23 09:04:01.856;172200;172250;172145;172250;0,0;4;1;WIN$N;1;0;55;55;50;109;1;1;True;1,0;False;1;4;1;0,0;0;55;55;0,40404040404040403;0,35714285714285715;5,0;1,0;85,0;1;Compra (baixa→alta)
2026-06-23 09:04:01.857;172200;172290;172150;172150;0,0;1;1;WIN$N;-1;90;0;90;50;110;1;1;True;1,0;False;1;1;1;0,0;90;0;90;0,1;0,3448275862068966;4,0;1,0;55,0;1;Venda (alta→baixa)
