i;data;lado;hora;preco_fecha;preco_meio;atr;incl_hma;curva;concava;incl_ema;folga_banda;dist_hma_ema;barras_colada;estic;n_ret;ret_pts;ret_atr;rng;pav_fav;pav_con;pav_fav_r;pav_con_r;corpo_r;rng_ret;pav_ret_con_r;aceito;i_ent;preco_ent;dur_s;i_sai;preco_sai;pts;mfe;mae;barras;motivo;parcial;data_sai;pav_tot;exaustao;ret_ok;geom_ok;e_prata;e_ouro;nivel;terco
694;2026-08-11 10:00:26.234;1;10,0;172125,0;172175,0;152,35197162525444;0,007770142932321464;0,02621256445383458;True;0,09838023130039283;2,1420672028543293;-0,1420672028544063;7;0,6375324237093396;1;115,0;0,7548310584576456;210,0;40,0;70,0;0,19047619047619047;0,3333333333333333;0,47619047619047616;115,0;0,13043478260869565;True;695;172075,0;51,08;696;172275,0;200,0;265,0;0,0;2,0;alvo;False;2026-08-11 10:03:21.589;110,0;True;False;False;False;False;bronze;T1
852;2026-08-11 16:50:22.692;1;16,833333333333332;167925,0;167975,0;136,92615951882368;0,06643541616047886;0,021835658596970533;True;-0,3392512634732459;2,815265024935547;-0,815265024935468;0;-0,025628064000763916;1;115,0;0,839868732199347;140,0;5,0;35,0;0,03571428571428571;0,25;0,7142857142857143;115,0;0,08695652173913043;True;853;167875,0;192,965;854;168075,0;200,0;255,0;0,0;2,0;alvo;False;2026-08-11 17:00:48.259;40,0;False;False;True;False;False;bronze;T1
856;2026-08-11 17:06:44.265;1;17,1;168125,0;168175,0;143,9704661695401;0,17803335369836287;0,021042645625360398;True;0,3253406305075642;2,526964756246063;-0,5269647562460199;0;1,0370216483748809;1;115,0;0,7987749366913602;160,0;10,0;50,0;0,0625;0,3125;0,625;115,0;0,043478260869565216;True;857;168075,0;180,665;858;167975,0;-100,0;0,0;-140,0;2,0;stop;False;2026-08-11 17:14:06.825;60,0;True;False;True;False;False;bronze;T1
903;2026-08-12 09:01:34.841;-1;9,016666666666667;171460,0;171410,0;171,9331022529973;0,3022710207081428;-0,033420243312592045;False;0,19435638146826414;2,2867326368840275;-0,28673263688405404;0;0,3403577985925683;2;300,0;1,7448646948657622;135,0;5,0;30,0;0,037037037037037035;0,2222222222222222;0,7407407407407407;210,0;0,42857142857142855;True;904;171510,0;1,274;905;171610,0;-100,0;0,0;-145,0;2,0;stop;False;2026-08-12 09:01:36.539;35,0;False;True;True;True;True;ouro;T1
905;2026-08-12 09:01:36.539;-1;9,016666666666667;171460,0;171410,0;172,3000845066093;0,2279534920684044;-0,02699623996875984;False;0,05955540508711381;1,8141977300718561;0,1858022699281825;2;0,328653840275677;1;140,0;0,8125358754227988;205,0;10,0;95,0;0,04878048780487805;0,4634146341463415;0,4878048780487805;140,0;0,14285714285714285;True;906;171510,0;5,687;907;171610,0;-100,0;0,0;-125,0;2,0;stop;False;2026-08-12 09:01:53.661;105,0;False;False;False;False;False;bronze;T1
932;2026-08-12 09:02:51.312;-1;9,033333333333333;171560,0;171510,0;159,76600267034158;0,06557208856129385;0,02035405101969945;True;0,3726261031735025;2,758116207971136;-0,758116207971182;0;0,6340350669138285;2;305,0;1,9090419419789313;200,0;0,0;100,0;0,0;0,5;0,5;105,0;0,047619047619047616;True;933;171610,0;18,658;936;171710,0;-100,0;110,0;-100,0;4,0;stop;False;2026-08-12 09:03:19.154;100,0;True;True;False;False;False;bronze;T1
939;2026-08-12 09:03:26.002;-1;9,05;171460,0;171410,0;153,5295796246369;0,15960854372282296;0,02569152173987025;True;0,2948158549441861;2,438047934739324;-0,4380479347393419;0;0,9556350179341;1;130,0;0,846742369241392;195,0;5,0;90,0;0,02564102564102564;0,46153846153846156;0,5128205128205128;125,0;0,08;True;940;171510,0;122,396;947;171310,0;200,0;270,0;-90,0;8,0;alvo;False;2026-08-12 09:05:40.699;95,0;True;False;False;False;False;bronze;T1
950;2026-08-12 09:06:45.375;-1;9,1;171360,0;171310,0;160,3868232363308;0,12494840389698275;-0,004484417910940589;False;0,43988549439397323;1,5382633389820441;0,46173666101795985;0;0,7441125842735349;2;335,0;2,088700263776506;185,0;5,0;80,0;0,02702702702702703;0,43243243243243246;0,5405405405405406;190,0;0,15789473684210525;True;951;171410,0;7,084;952;171510,0;-100,0;35,0;-150,0;2,0;stop;False;2026-08-12 09:07:30.028;85,0;False;True;True;True;True;ouro;T1
964;2026-08-12 09:16:51.243;1;9,266666666666667;171560,0;171610,0;140,11372982031483;0,11370084404448758;0,01345599417586918;True;0,31520357023647266;2,647310815561972;-0,647310815562037;0;0,5433001543696524;2;265,0;1,8913207173903819;135,0;0,0;35,0;0,0;0,25925925925925924;0,7407407407407407;100,0;0,0;True;965;171510,0;305,835;970;171410,0;-100,0;85,0;-165,0;6,0;stop;False;2026-08-12 09:22:15.097;35,0;True;True;True;False;False;bronze;T1
973;2026-08-12 09:25:02.365;1;9,416666666666666;171460,0;171510,0;135,07617248720163;0,002794755293321377;-0,0037837668703291426;False;-0,20411271878503764;1,9747001521170755;0,025299847882886584;5;-0,03954102721590333;1;115,0;0,8513714734617326;155,0;10,0;45,0;0,06451612903225806;0,2903225806451613;0,6451612903225806;115,0;0,13043478260869565;True;974;171410,0;14,828;975;171610,0;200,0;255,0;0,0;2,0;alvo;False;2026-08-12 09:25:39.312;55,0;False;False;True;False;False;bronze;T1
978;2026-08-12 09:28:07.331;1;9,466666666666667;171560,0;171610,0;142,61589340469888;0,06063935772548867;0,006487577288696128;True;0,2415499438091441;1,9571629229584893;0,042837077041498424;10;0,4221835793463102;2;215,0;1,5075458622966929;215,0;70,0;45,0;0,32558139534883723;0,20930232558139536;0,46511627906976744;150,0;0,26666666666666666;True;979;171510,0;16,588;980;171410,0;-100,0;0,0;-250,0;2,0;stop;False;2026-08-12 09:30:01.420;115,0;False;True;False;True;False;prata;T1
993;2026-08-12 09:30:29.562;-1;9,5;171260,0;171210,0;180,26891814382876;0,04160510759476748;0,013513771157680278;True;0,09794865177974099;1,7640599932704641;0,23594000672957965;1;0,5630507225278711;1;110,0;0,6101994793813306;180,0;0,0;80,0;0,0;0,4444444444444444;0,5555555555555556;105,0;0,0;True;994;171310,0;88,004;997;171410,0;-100,0;60,0;-155,0;4,0;stop;False;2026-08-12 09:32:37.334;80,0;True;False;True;False;False;bronze;T1
