i;data;lado;hora;preco_fecha;preco_meio;atr;incl_hma;curva;concava;incl_ema;folga_banda;dist_hma_ema;barras_colada;estic;n_ret;ret_pts;ret_atr;rng;pav_fav;pav_con;pav_fav_r;pav_con_r;corpo_r;rng_ret;pav_ret_con_r;aceito;i_ent;preco_ent;dur_s;i_sai;preco_sai;pts;mfe;mae;barras;motivo;parcial;data_sai;pav_tot;exaustao;ret_ok;geom_ok;e_prata;e_ouro;nivel;terco
1252;2026-08-12 14:50:30.372;-1;14,833333333333334;171360,0;171310,0;145,6631010356452;0,058421136589101;0,012724429456280245;True;0,16469575997349822;2,631021728893483;-0,631021728893411;0;0,29574334855792034;2;295,0;2,025221198111185;185,0;0,0;85,0;0,0;0,4594594594594595;0,5405405405405406;115,0;0,13043478260869565;True;1252;171360,0;1446,436;1255;171060,0;300,0;300,0;-40,0;4;alvo;False;2026-08-12 15:14:36.808;85,0;False;True;True;True;True;ouro;T1
1334;2026-08-13 09:31:43.625;1;9,516666666666667;169765,0;169815,0;156,53705381699137;0,10560332821493795;0,013966085442858878;True;0,20083355079167986;2,8258140533582727;-0,8258140533582206;0;0,35313170997123094;2;265,0;1,6928899167210179;130,0;5,0;25,0;0,038461538461538464;0,19230769230769232;0,7692307692307693;165,0;0,21212121212121213;True;1334;169765,0;192,085;1337;170065,0;300,0;310,0;-80,0;4;alvo;False;2026-08-13 09:34:55.710;30,0;False;True;True;True;True;ouro;T1
1343;2026-08-13 09:45:29.079;1;9,75;170065,0;170115,0;153,20019223954503;0,23752954014709202;-0,015142008889104806;False;0,6209720978632111;2,0338191114031523;-0,03381911140317927;2;1,0418345447641526;2;240,0;1,5665776686802984;185,0;15,0;70,0;0,08108108108108109;0,3783783783783784;0,5405405405405406;125,0;0,16;True;1343;170065,0;1110,966;1350;170365,0;300,0;300,0;-75,0;8;alvo;False;2026-08-13 10:04:00.045;85,0;False;True;True;True;True;ouro;T1
1467;2026-08-13 13:23:52.316;1;13,383333333333333;169865,0;169915,0;140,96846715844123;0,01753499282470873;0,03127012580267345;True;-0,11510699546245087;4,447917849452177;-2,4479178494521943;0;-0,161701449733194;2;205,0;1,454225928197053;135,0;0,0;35,0;0,0;0,25925925925925924;0,7407407407407407;155,0;0,3548387096774194;True;1467;169865,0;592,246;1470;170165,0;300,0;305,0;-40,0;4;alvo;False;2026-08-13 13:33:44.562;35,0;False;True;True;True;True;ouro;T1
1507;2026-08-13 17:02:21.767;-1;17,033333333333335;170265,0;170215,0;143,2023078542075;0,20934336442526416;-0,024917171816716252;False;0,2745404615592568;2,3083901376369793;-0,3083901376369229;0;0,47611257227923726;2;295,0;2,0600226659778125;140,0;5,0;35,0;0,03571428571428571;0,25;0,7142857142857143;140,0;0,07142857142857142;True;1507;170265,0;852,165;1508;170365,0;-100,0;100,0;-105,0;2;stop;False;2026-08-13 17:16:33.932;40,0;False;True;True;True;True;ouro;T1
1631;2026-08-14 10:19:03.866;-1;10,316666666666666;169700,0;169650,0;151,2864854025106;0,009186456279940965;0,008636693159993417;True;-0,04487522201033186;2,760181047958627;-0,7601810479586332;0;-0,04849417376455867;2;220,0;1,454194665271463;145,0;5,0;40,0;0,034482758620689655;0,27586206896551724;0,6896551724137931;160,0;0,3125;True;1631;169700,0;63,11;1632;169800,0;-100,0;80,0;-110,0;2;stop;False;2026-08-14 10:20:06.976;45,0;False;True;True;True;True;ouro;T1
1669;2026-08-14 10:44:12.246;1;10,733333333333333;169100,0;169150,0;132,88919118918724;0,12204843893958582;0,013013614238124856;True;0,04744900251248679;3,0332748828532274;-1,033274882853273;0;0,1061930289657948;2;215,0;1,6178892961573976;115,0;5,0;10,0;0,043478260869565216;0,08695652173913043;0,8695652173913043;105,0;0,0;True;1669;169100,0;172,676;1674;169400,0;300,0;310,0;-30,0;6;alvo;False;2026-08-14 10:47:04.922;15,0;False;True;False;True;False;prata;T1
1699;2026-08-14 11:11:10.729;-1;11,183333333333334;168900,0;168850,0;139,89514564162945;0,24223208849343228;-0,02434180661631347;False;0,4428838385995195;1,73532090497051;0,26467909502943027;0;0,752479411798943;2;215,0;1,5368653359192839;185,0;10,0;75,0;0,05405405405405406;0,40540540540540543;0,5405405405405406;135,0;0,25925925925925924;True;1699;168900,0;133,061;1702;168600,0;300,0;305,0;-25,0;4;alvo;False;2026-08-14 11:13:23.790;85,0;False;True;True;True;True;ouro;T1
1716;2026-08-14 11:31:22.317;1;11,516666666666667;168800,0;168850,0;141,66605180068203;0,08945474013075072;0,015836412320754313;True;0,09785166067555895;3,4670995063774153;-1,4670995063774026;0;0,18698729553997231;2;250,0;1,7647135416164426;105,0;0,0;5,0;0,0;0,047619047619047616;0,9523809523809523;145,0;0,3103448275862069;True;1716;168800,0;43,68;1717;168700,0;-100,0;25,0;-105,0;2;stop;False;2026-08-14 11:32:05.997;5,0;False;True;False;True;False;prata;T1
1721;2026-08-14 11:36:38.747;1;11,6;168700,0;168750,0;144,1114006126519;0,03926013028570202;-0,0024072210285697626;False;-0,20331837539947573;2,916417772210633;-0,9164177722105333;0;-0,3067748427044027;2;220,0;1,5265967790523691;130,0;10,0;20,0;0,07692307692307693;0,15384615384615385;0,7692307692307693;185,0;0,40540540540540543;True;1721;168700,0;533,493;1724;168600,0;-100,0;140,0;-100,0;4;stop;False;2026-08-14 11:45:32.240;30,0;False;True;True;True;True;ouro;T1
1748;2026-08-14 13:31:03.648;-1;13,516666666666667;168600,0;168550,0;156,85083453266702;0,050525814439438266;-0,003585437077482208;False;0,2020815179010125;1,9267455572818386;0,07325444271819913;20;0,3551274936496651;2;280,0;1,7851355450817505;190,0;10,0;80,0;0,05263157894736842;0,42105263157894735;0,5263157894736842;110,0;0,0;True;1748;168600,0;1449,515;1751;168300,0;300,0;305,0;0,0;4;alvo;False;2026-08-14 13:55:13.163;90,0;False;True;True;True;True;ouro;T1
1852;2026-08-17 09:04:20.275;-1;9,066666666666666;170545,0;170495,0;134,7686374639516;0,18040574158134984;-0,0018319280479603564;False;0,25309597796176636;2,3320928503049783;-0,3320928503050732;0;0,44264052084264177;2;225,0;1,669527897840355;110,0;5,0;5,0;0,045454545454545456;0,045454545454545456;0,9090909090909091;120,0;0,041666666666666664;True;1852;170545,0;14,025;1855;170245,0;300,0;310,0;-30,0;4;alvo;False;2026-08-17 09:04:34.300;10,0;False;True;False;True;False;prata;T1
