i;data;lado;hora;preco_fecha;preco_meio;atr;incl_hma;curva;concava;incl_ema;folga_banda;dist_hma_ema;barras_colada;estic;n_ret;ret_pts;ret_atr;rng;pav_fav;pav_con;pav_fav_r;pav_con_r;corpo_r;rng_ret;pav_ret_con_r;aceito;i_ent;preco_ent;dur_s;i_sai;preco_sai;pts;mfe;mae;barras;motivo;parcial;data_sai;pav_tot;exaustao;ret_ok;geom_ok;e_prata;e_ouro;nivel;terco
558;2026-03-06 14:05:00;1;14,083333333333334;182200,0;182250,0;133,0220263955138;0,03841548440642923;0,03643931258260539;True;0,08793591375118959;3,6305780352737695;-1,6305780352737889;0;0,17248113685611877;2;255,0;1,9169757589003316;130,0;5,0;25,0;0,038461538461538464;0,19230769230769232;0,7692307692307693;120,0;0,08333333333333333;True;558;182200,0;0,0;559;182100,0;-100,0;5,0;-100,0;2;stop;False;2026-03-06 14:05:00;30,0;False;True;True;True;True;ouro;T1
568;2026-03-06 14:16:00;1;14,266666666666667;182200,0;182250,0;147,5655212702795;0,11164462748181471;0,007140233172737274;True;0,16303429228841246;2,7559576984463456;-0,7559576984462838;0;0,2926870248082572;2;275,0;1,863578955522495;150,0;0,0;50,0;0,0;0,3333333333333333;0,6666666666666666;205,0;0,4878048780487805;True;568;182200,0;360,0;573;182500,0;300,0;305,0;-75,0;6;alvo;False;2026-03-06 14:22:00;50,0;False;True;True;True;True;ouro;T1
610;2026-03-06 15:04:00;1;15,066666666666666;182000,0;182050,0;155,29371985270382;0,08441580065131381;0,017743413194249418;True;0,14209839558362947;2,7354164800693552;-0,7354164800693141;0;0,25711852989585254;2;225,0;1,448867347716396;165,0;0,0;65,0;0,0;0,3939393939393939;0,6060606060606061;185,0;0,4594594594594595;True;610;182000,0;60,0;611;181900,0;-100,0;0,0;-100,0;2;stop;False;2026-03-06 15:05:00;65,0;False;True;True;True;True;ouro;T1
662;2026-03-06 16:23:00;1;16,383333333333333;182600,0;182650,0;150,76369937777952;0,0289526428411254;0,01693025012819871;True;0,23498393776870438;2,307912971632132;-0,3079129716320582;0;0,40999480511476977;2;245,0;1,6250596198630398;155,0;10,0;45,0;0,06451612903225806;0,2903225806451613;0,6451612903225806;180,0;0,3888888888888889;True;662;182600,0;0,0;663;182500,0;-100,0;10,0;-100,0;2;stop;False;2026-03-06 16:23:00;55,0;False;True;True;True;True;ouro;T1
675;2026-03-06 16:41:00;-1;16,683333333333334;182500,0;182450,0;154,73797088490983;0,016567825000046815;-0,0034394459363223996;False;0,11941327823045558;1,9922475840585634;0,007752415941360288;8;0,22004838701764762;2;275,0;1,7771979199891281;175,0;5,0;70,0;0,02857142857142857;0,4;0,5714285714285714;175,0;0,4;True;675;182500,0;360,0;678;182200,0;300,0;325,0;-40,0;4;alvo;False;2026-03-06 16:47:00;75,0;False;True;True;True;True;ouro;T1
691;2026-03-06 17:10:00;1;17,166666666666668;182500,0;182550,0;161,56507311423508;0,047565860224954556;0,009415549071884464;True;0,24499164497327816;2,558356684860174;-0,5583566848601411;0;0,42470932434091774;2;295,0;1,8258896821803767;170,0;10,0;60,0;0,058823529411764705;0,35294117647058826;0,5882352941176471;195,0;0,48717948717948717;True;691;182500,0;480,0;694;182400,0;-100,0;130,0;-100,0;4;stop;False;2026-03-06 17:18:00;70,0;False;True;True;True;True;ouro;T1
732;2026-03-06 17:50:00;1;17,833333333333332;181600,0;181650,0;152,4961958927008;0,14498932856715774;-0,0015033878960507084;False;-0,05770566919955918;3,016950282503791;-1,016950282503782;0;-0,06970852295860222;2;220,0;1,4426589378976782;130,0;0,0;30,0;0,0;0,23076923076923078;0,7692307692307693;115,0;0,13043478260869565;True;732;181600,0;0,0;733;181500,0;-100,0;0,0;-100,0;2;stop;False;2026-03-06 17:50:00;30,0;False;True;True;True;True;ouro;T1
803;2026-03-09 09:02:00;1;9,033333333333333;181180,0;181230,0;142,4301303350902;0,04894933043066048;-0,008185553309048204;False;0,24084423751528558;1,8056522518098723;0,1943477481901931;11;0,19105827766531192;3;385,0;2,703079742286442;165,0;10,0;55,0;0,06060606060606061;0,3333333333333333;0,6060606060606061;105,0;0,0;True;803;181180,0;0,0;804;181080,0;-100,0;15,0;-105,0;2;stop;False;2026-03-09 09:02:00;65,0;False;True;True;True;True;ouro;T1
855;2026-03-09 09:22:00;-1;9,366666666666667;180980,0;180930,0;147,8261637142881;0,030023559451218942;-0,0010961120842840225;False;0,1572348465487557;2,064430008099819;-0,06443000809984795;8;0,28314246944783933;2;280,0;1,8941166635506532;160,0;0,0;60,0;0,0;0,375;0,625;130,0;0,11538461538461539;True;855;180980,0;60,0;856;181080,0;-100,0;25,0;-110,0;2;stop;False;2026-03-09 09:23:00;60,0;False;True;True;True;True;ouro;T1
867;2026-03-09 09:29:00;-1;9,483333333333333;180980,0;180930,0;146,37860808998724;0,05347224240999251;0,002696722680703537;True;0,10648451220330667;2,035015346084254;-0,035015346084241915;20;0,20026781975671434;2;230,0;1,5712678444011843;150,0;5,0;45,0;0,03333333333333333;0,3;0,6666666666666666;110,0;0,045454545454545456;True;867;180980,0;60,0;868;181080,0;-100,0;55,0;-110,0;2;stop;False;2026-03-09 09:30:00;50,0;False;True;True;True;True;ouro;T1
