BarIndex,Date,fold,y,prob,side
5605,2026-07-10 09:57:52.973,0,1,0.4853179759139545,1
5609,2026-07-10 09:57:56.350,0,0,0.4819595875599008,-1
5612,2026-07-10 09:57:59.553,0,0,0.48580773619671547,1
5620,2026-07-10 09:58:09.196,0,0,0.4853179759139545,1
5628,2026-07-10 09:58:13.374,0,0,0.4853179759139545,-1
5637,2026-07-10 09:58:20.723,0,1,0.4819595875599008,1
5651,2026-07-10 09:58:26.364,0,1,0.4853179759139545,-1
5658,2026-07-10 09:58:26.369,0,1,0.4853179759139545,1
5662,2026-07-10 09:58:26.401,0,0,0.4819595875599008,-1
5669,2026-07-10 09:58:26.404,0,0,0.4853179759139545,1
5672,2026-07-10 09:58:26.412,0,0,0.4819595875599008,-1
5675,2026-07-10 09:58:26.413,0,0,0.4853179759139545,1
5679,2026-07-10 09:58:26.474,0,0,0.4819595875599008,1
5698,2026-07-10 09:58:52.739,0,1,0.4853179759139545,1
5702,2026-07-10 09:59:05.619,0,0,0.5012498042391828,-1
5707,2026-07-10 09:59:13.110,0,0,0.48580773619671547,1
5716,2026-07-10 10:01:32.732,0,0,0.5054853061964735,-1
5723,2026-07-10 10:03:23.904,0,0,0.5012498042391828,-1
5732,2026-07-10 10:04:43.027,0,0,0.4853179759139545,1
5735,2026-07-10 10:06:06.496,0,0,0.48580773619671547,-1
5746,2026-07-10 10:09:44.482,0,0,0.4906939812631902,1
5752,2026-07-10 10:11:14.292,0,0,0.48534837737478465,1
5772,2026-07-10 10:17:13.583,0,0,0.4906939812631902,1
5775,2026-07-10 10:18:01.301,0,1,0.4906939812631902,-1
5779,2026-07-10 10:18:45.393,0,0,0.4844821677820269,1
5783,2026-07-10 10:20:09.910,0,0,0.48531064156264697,1
5788,2026-07-10 10:21:45.505,0,1,0.4853179759139545,1
5792,2026-07-10 10:22:20.666,0,0,0.49141153035694823,-1
5798,2026-07-10 10:25:05.713,0,0,0.49579436689338263,-1
5807,2026-07-10 10:26:05.970,0,1,0.5012498042391828,-1
5812,2026-07-10 10:27:26.448,0,0,0.4844821677820269,1
5817,2026-07-10 10:30:14.037,0,1,0.49141153035694823,1
5821,2026-07-10 10:31:50.602,0,0,0.4899508771132149,-1
5834,2026-07-10 10:35:18.746,0,0,0.4844821677820269,1
5837,2026-07-10 10:36:08.387,0,0,0.4853179759139545,-1
5845,2026-07-10 10:38:03.507,0,0,0.4899508771132149,-1
5850,2026-07-10 10:40:05.256,0,0,0.4906939812631902,-1
5866,2026-07-10 10:45:16.717,0,0,0.5012498042391828,1
5878,2026-07-10 10:52:33.606,0,0,0.493763007651218,-1
5883,2026-07-10 10:56:06.257,0,0,0.4844821677820269,-1
5892,2026-07-10 11:02:27.844,0,1,0.49093496881577886,-1
5898,2026-07-10 11:07:23.548,0,0,0.4899508771132149,1
5901,2026-07-10 11:08:26.944,0,1,0.48531064156264697,-1
5907,2026-07-10 11:10:58.146,0,0,0.493763007651218,1
5920,2026-07-10 11:18:48.729,0,1,0.49141153035694823,-1
5925,2026-07-10 11:23:21.423,0,1,0.49579436689338263,1
5933,2026-07-10 11:27:12.514,0,0,0.49093496881577886,-1
5952,2026-07-10 11:33:07.629,0,0,0.5012498042391828,1
5962,2026-07-10 11:34:06.472,0,0,0.4906939812631902,-1
5968,2026-07-10 11:36:20.343,0,0,0.5012498042391828,-1
5973,2026-07-10 11:39:38.272,0,1,0.5054853061964735,1
5985,2026-07-10 11:53:10.945,0,1,0.49093496881577886,-1
6000,2026-07-10 12:12:47.917,0,0,0.49093496881577886,1
6007,2026-07-10 12:26:38.806,0,1,0.48531064156264697,-1
6012,2026-07-10 12:37:15.650,0,0,0.48880240389964885,1
6015,2026-07-10 12:43:33.864,0,0,0.48880240389964885,-1
6019,2026-07-10 12:53:53.285,0,0,0.48880240389964885,-1
6031,2026-07-10 13:15:39.990,0,0,0.4899508771132149,-1
6038,2026-07-10 13:29:50.049,0,0,0.4899508771132149,-1
6046,2026-07-10 13:50:36.566,0,0,0.5012498042391828,-1
6049,2026-07-10 14:01:21.326,0,0,0.48880240389964885,1
6054,2026-07-10 14:19:43.196,0,0,0.49579436689338263,1
6057,2026-07-10 14:41:40.786,0,0,0.493763007651218,-1
6060,2026-07-10 14:58:31.792,0,1,0.49093496881577886,1
6068,2026-07-10 15:06:04.906,0,0,0.5012498042391828,-1
6076,2026-07-10 15:17:31.266,0,1,0.48531064156264697,-1
6084,2026-07-10 15:52:32.965,0,0,0.48880240389964885,1
6092,2026-07-10 16:05:57.848,0,0,0.493763007651218,-1
6103,2026-07-10 17:00:35.191,0,0,0.4899508771132149,-1
6111,2026-07-10 17:11:51.660,0,0,0.49141153035694823,-1
6119,2026-07-10 17:50:39.132,0,0,0.49141153035694823,-1
6123,2026-07-10 18:05:46.183,0,0,0.49093496881577886,-1
6151,2026-07-13 09:03:11.909,0,1,0.4853179759139545,1
6161,2026-07-13 09:03:20.727,0,1,0.4853179759139545,-1
6166,2026-07-13 09:03:22.242,0,1,0.4853179759139545,1
6171,2026-07-13 09:03:26.192,0,0,0.4853179759139545,-1
6178,2026-07-13 09:03:37.093,0,1,0.4853179759139545,-1
6183,2026-07-13 09:03:38.764,0,1,0.4853179759139545,1
6188,2026-07-13 09:03:42.016,0,0,0.4853179759139545,-1
6198,2026-07-13 09:03:57.327,0,0,0.4853179759139545,1
6201,2026-07-13 09:04:01.538,0,1,0.4853179759139545,-1
6208,2026-07-13 09:04:08.197,0,1,0.4853179759139545,1
6212,2026-07-13 09:04:10.183,0,0,0.4853179759139545,-1
6215,2026-07-13 09:04:13.196,0,0,0.4853179759139545,1
6221,2026-07-13 09:04:18.091,0,0,0.4853179759139545,1
6230,2026-07-13 09:04:31.008,0,0,0.4853179759139545,-1
6237,2026-07-13 09:04:38.109,0,0,0.4853179759139545,1
6242,2026-07-13 09:05:02.982,0,0,0.4819595875599008,-1
6250,2026-07-13 09:05:31.042,0,0,0.48580773619671547,-1
6253,2026-07-13 09:05:40.507,0,1,0.4853179759139545,1
6257,2026-07-13 09:06:56.620,0,0,0.5054853061964735,-1
6260,2026-07-13 09:07:26.151,0,0,0.48531064156264697,1
6265,2026-07-13 09:08:56.045,0,0,0.48534837737478465,-1
6268,2026-07-13 09:09:33.140,0,0,0.48534837737478465,1
6274,2026-07-13 09:12:13.589,0,0,0.5012498042391828,1
6277,2026-07-13 09:13:19.069,0,0,0.48580773619671547,-1
6282,2026-07-13 09:15:11.078,0,0,0.4844821677820269,-1
6291,2026-07-13 09:17:24.428,0,0,0.49579436689338263,-1
6299,2026-07-13 09:20:12.344,0,0,0.4853179759139545,1
6306,2026-07-13 09:24:46.373,0,1,0.49093496881577886,1
6313,2026-07-13 09:30:07.000,0,0,0.49579436689338263,-1
6325,2026-07-13 09:42:10.856,0,0,0.4899508771132149,-1
6340,2026-07-13 09:52:06.204,0,1,0.49093496881577886,1
6346,2026-07-13 09:55:19.621,0,0,0.49579436689338263,-1
6356,2026-07-13 10:00:43.595,0,0,0.5012498042391828,1
6364,2026-07-13 10:02:13.515,0,0,0.493763007651218,1
6370,2026-07-13 10:04:11.760,0,1,0.49141153035694823,-1
6376,2026-07-13 10:09:40.733,0,1,0.49093496881577886,1
6383,2026-07-13 10:11:20.340,0,0,0.4899508771132149,-1
6387,2026-07-13 10:13:26.704,0,1,0.48531064156264697,-1
6392,2026-07-13 10:15:06.450,0,0,0.4853179759139545,1
6398,2026-07-13 10:19:33.178,0,0,0.49093496881577886,1
6401,2026-07-13 10:21:24.040,0,1,0.48880240389964885,-1
6412,2026-07-13 10:27:39.515,0,1,0.5012498042391828,1
6416,2026-07-13 10:29:13.466,0,0,0.493763007651218,-1
