feature,lag,mean_pos,mean_neg,cohens_d,auc,abs_auc_gap
UpperWickNorm,2,0.18877613858675263,0.20163496944605494,-0.050438649445365705,0.4903747961440269,0.009625203855973097
TradesResidual20,1,-1094.5924499999999,-1040.9807396323215,-0.0082585042120064,0.4903807182556648,0.009619281744335184
AggPerBrickProgress,0,555.6115484515484,539.5720085470085,0.03073727243682598,0.509261144838068,0.009261144838067947
ConsecutiveDownCount,2,1.6303696303696305,1.5350427350427351,0.03754995510956425,0.5091343485574255,0.009134348557425453
ConsecutiveDownCount,1,2.1283716283716285,2.0286324786324785,0.03464445443359818,0.5091343485574255,0.009134348557425453
LogDurationResidual20,0,0.9793531074922623,0.9328979608679053,0.03777965850414126,0.5090921333903378,0.009092133390337764
AggBalanceNorm,2,-2.0708876236557594,-0.567900036278001,-0.025202442243054988,0.4913910875449337,0.008608912455066287
AggTotalResidual20,1,-2705.4925,-2519.537900812313,-0.010915015344551597,0.49139247541684483,0.008607524583155168
LowerWickNorm,2,0.19390367719752066,0.20072165749850476,-0.02663694795824948,0.4914818087895011,0.008518191210498904
AggTotalRatio20,2,1.0525936722079496,1.080657379755779,-0.029372354713837853,0.49187890123984607,0.008121098760153933
AggBalanceNormMean3Change,1,-0.4614764933440526,0.5457563931980209,-0.03590290906093863,0.4920073083116561,0.007992691688343878
RangeMean5,0,97.26086956521739,97.77521367521368,-0.0390372953931909,0.4920627293191011,0.007937270680898889
AggBalanceNormMean3Change,2,-0.393617815942238,0.15950844893062868,-0.019919618984326495,0.49206689390347563,0.007933106096524367
DeltaTLog,1,2.6814410731000735,2.6265910206906184,0.03131245585127351,0.5078989386681695,0.007898938668169486
LowerWickNorm,1,0.1452880335036946,0.14092981443895145,0.020561475927947232,0.5073347592578362,0.007334759257836221
RangeMean5,1,90.64967516241879,91.15811965811966,-0.03501259400390266,0.4928215379489742,0.007178462051025791
CloseChange3Bricks,0,0.010494752623688156,-0.00641025641025641,0.02930719421611613,0.5070285370135446,0.007028537013544556
AggBalanceChange,2,-2.5676331162851556,-0.3735671203613495,-0.035914397874941606,0.4930435423313984,0.00695645766860159
AggTotalPerQuantity,2,0.7723920490457771,0.7688298789384651,0.027570770500413677,0.5067114509422201,0.006711450942220143
AggShareOfQuantity,2,0.7723920490457771,0.7688298789384651,0.027570770500413677,0.5067114509422201,0.006711450942220143
AggBalanceAcceleration,2,-2.1692539692464194,-2.0020564883289054,-0.001721016457839807,0.5066395221192822,0.006639522119282204
DurationResidualMean3,0,1174.6683666666665,-488.9848795781676,0.05917909220759402,0.49351838392475417,0.006481616075245833
QuantityPerTradeRatio20,2,1.0022584492074211,1.0282999781388094,-0.06526436385000274,0.49355386917486105,0.0064461308251389515
AggTotalResidual20,0,7387.5885499999995,7667.815840102608,-0.014074735745309645,0.4935616716545532,0.0064383283454467755
LogDuration,2,4.837233960681989,4.765519678275375,0.026919416906040973,0.5061642417411648,0.006164241741164811
AggTotalRatio20,0,1.4673323514094752,1.443951023282875,0.020562710292691837,0.5060637024369389,0.006063702436938878
Range,0,125.7867132867133,126.05555555555556,-0.018878043751818393,0.4941016248708556,0.005898375129144373
WickTotalNorm,0,0.5973373944224307,0.5983213865669114,-0.021738412058980437,0.4941016248708556,0.005898375129144373
BodyNorm,0,0.40266260557756917,0.4016786134330888,0.02173841205897431,0.5058983751291444,0.005898375129144373
QuantityResidual20,0,10670.187324999999,10992.614557503204,-0.011655813610037613,0.49411960239418556,0.005880397605814436
OpenLocation,1,0.4927474125290545,0.4973706382019229,-0.014998245782927787,0.494142396065473,0.005857603934527
WickAsym,1,0.005254585472943467,-0.003780894612179274,0.024934904721168324,0.5055136103213026,0.005513610321302598
AggTotalPerTrade,0,2.40158144431497,2.413578518855529,-0.017355172136951102,0.5054804170188786,0.005480417018878581
TradesResidual20,0,2977.2749999999996,3092.0155622060706,-0.015253257110291405,0.4945274690038478,0.005472530996152192
AggImbalanceChange,2,-0.005643656514962555,0.0019170683662653077,-0.016144025855891697,0.4946171145196632,0.005382885480336774
TradesPerQuantity,1,0.32389267213618983,0.322167073427564,0.01722789222153052,0.5052796562411948,0.005279656241194752
AggBalanceNormMean3,0,-0.8805298762838436,-0.30339144771463417,-0.019140529747026513,0.49498130075053154,0.005018699249468461
DurationResidualMean3,2,-696.3358679339673,-558.7937152629331,-0.013738623058250072,0.4953099679382231,0.0046900320617769276
AggBalanceAcceleration,0,-1.0800902578282214,-0.35351503027329884,-0.005916602463754781,0.4953303107149261,0.004669689285073886
QuantityPerTradeRatio20,0,1.049649690122554,1.05562743739669,-0.010808608224755645,0.4953366823428816,0.004663317657118415
AggBalanceNormMean3,1,-0.7012888088106178,-0.3159286854949884,-0.007523789765920475,0.49562206076448956,0.004377939235510442
DurationResidualPct,0,0.7260668533347352,0.6411028010942487,0.0469433419309043,0.5041917486105173,0.0041917486105172985
AggBalanceRunSum,2,-4.805991503705296,-7.388042149073927,0.011666650133872736,0.4959424122885661,0.004057587711433885
DurationResidualMean5,0,417.67351175587777,-506.03957674219765,0.04990198171684608,0.4960019556593175,0.003998044340682516
QuantityPerTradeRatio20,1,0.9865990890163874,0.9693473693864901,0.048535049843567164,0.503976699444207,0.003976699444206977
TradesRatio20,0,1.4733644284249636,1.4403804419511987,0.030293518098182246,0.5038806113723814,0.0038806113723813818
DurationResidualMean3,1,-720.5775304318829,-676.7821291150068,-0.004893347187655551,0.5036241934562835,0.0036241934562835088
DirVsAggDivergence,0,-0.002700287209082732,-0.00305868156936002,0.0024539770828555184,0.4964374300912762,0.0035625699087237783
SignedRunLength,2,-0.022977022977022976,-0.02863247863247863,0.0013161293342863279,0.4965135292058369,0.003486470794163088
SignedRunLength,1,-0.01898101898101898,-0.01581196581196581,-0.0006247282890247203,0.4965135292058369,0.003486470794163088
ConsecutiveUpCount,1,2.1093906093906094,2.0128205128205128,0.0323726082167504,0.5034417505571351,0.003441750557135137
ConsecutiveUpCount,2,1.6073926073926075,1.5064102564102564,0.037875689244138644,0.5034417505571351,0.003441750557135137
QuantityRatio20,0,1.471115685577256,1.4441120675091847,0.023910716930902434,0.5029558572039333,0.002955857203933321
CloseChange2Bricks,1,0.019490254872563718,0.019230769230769232,0.00010901750581090735,0.5027197939491792,0.0027197939491792056
CloseChange1Bricks,2,0.014992503748125937,0.00641025641025641,0.006070505367181189,0.5027197939491792,0.0027197939491792056
DirVsAggDivergence,2,-0.000684862650124949,-0.000387960585491129,-0.0025053219161956714,0.49728636747867516,0.002713632521324838
WickAsym,2,-0.005127538610768018,0.000913311947550178,-0.013247882117797769,0.4973631069784916,0.0026368930215083797
DurationResidualPct,1,-0.09210701601232071,-0.15279152492931566,0.04621784283315332,0.4974287088499359,0.0025712911500641034
DurationResidualMean5,1,-769.2819809904953,-584.3072937152631,-0.019376746212371444,0.4974401480346843,0.002559851965315718
DurationResidualMean5,2,-307.63192096048033,-609.3433475844379,0.02337881504788618,0.4974972522601617,0.0025027477398382736
DirVsAggDivergence,1,-0.0001015107523921433,0.00042554930259348445,-0.01722747672146605,0.49772535157150544,0.0022746484284945634
Direction,0,-0.003996003996003996,-0.01282051282051282,0.00882289948679553,0.5022061272061272,0.0022061272061272286
CloseLocation,2,0.501998001998002,0.5064102564102564,-0.008822899486795398,0.49779387279387277,0.0022061272061272286
CloseChange1Bricks,0,-0.007992007992007992,-0.02564102564102564,0.00882289948679553,0.5022061272061272,0.0022061272061272286
CloseChange1Bricks,1,0.003996003996003996,0.01282051282051282,-0.00882289948679553,0.49779387279387277,0.0022061272061272286
CloseChange2Bricks,0,-0.003996003996003996,-0.01282051282051282,0.00882289948679553,0.5022061272061272,0.0022061272061272286
ConsecutiveDownCount,0,0.501998001998002,0.5064102564102564,-0.008822899486795398,0.49779387279387277,0.0022061272061272286
Direction,1,0.003996003996003996,0.01282051282051282,-0.00882289948679553,0.49779387279387277,0.0022061272061272286
Direction,2,0.003996003996003996,0.01282051282051282,-0.00882289948679553,0.49779387279387277,0.0022061272061272286
CloseLocation,1,0.501998001998002,0.5064102564102564,-0.008822899486795398,0.49779387279387277,0.0022061272061272286
CloseLocation,0,0.498001998001998,0.4935897435897436,0.008822899486795509,0.5022061272061272,0.0022061272061272286
SignedRunLength,0,-0.003996003996003996,-0.01282051282051282,0.00882289948679553,0.5022061272061272,0.0022061272061272286
ConsecutiveUpCount,0,0.498001998001998,0.4935897435897436,0.008822899486795509,0.5022061272061272,0.0022061272061272286
OpenLocation,0,0.49933464624459534,0.4998304331850059,-0.004597038256250106,0.4980184345568961,0.0019815654431039054
WickAsym,0,0.0026633557534066327,0.006579823225250509,-0.006530775027455604,0.5019815654431039,0.0019815654431039054
AggBalanceNormMean3Change,0,-0.17947350575451665,0.012537237780354276,-0.006875331052919374,0.501944006629164,0.0019440066291640523
AggBalanceRunSum,1,-5.326491294046342,-7.573595253364074,0.008401819027942332,0.4982012645474184,0.001798735452581579
DurationResidual,0,5032.6622,-128.44136383069687,0.06394706184700272,0.49833625480974775,0.0016637451902522526
AggTotalPerQuantity,1,0.7802236977895071,0.7655669994513178,0.09349066610504332,0.5016324487478334,0.0016324487478334149
AggShareOfQuantity,1,0.7802236977895071,0.7655669994513178,0.09349066610504332,0.5016324487478334,0.0016324487478334149
AggImbalance,1,0.006785015444379581,0.01021783505214822,-0.006958843002072679,0.49842177053715514,0.00157822946284486
UpperWickNorm,0,0.3000003750879187,0.3024506048960809,-0.00815419745567363,0.4984438638284792,0.0015561361715207833
LowerWickNorm,0,0.2973370193345121,0.2958707816708303,0.004872630893543288,0.49866842559150254,0.0013315744084974601
BuyShare,0,0.4940587317851409,0.49416933081611275,-0.0008840563390458282,0.5010087135087135,0.0010087135087134547
BodyNormMean5,0,0.588689381492233,0.5874037438629736,0.013832543363162924,0.49901843949819963,0.0009815605018003715
AggBalanceNormMean5,1,-0.42514445319066846,-0.7634067446877536,0.008453588917317408,0.49902207016150046,0.000977929838499536
BodyNormMean5,1,0.6318323506653248,0.6311538764399218,0.006439005839367809,0.4991933520419278,0.0008066479580722263
AggBalanceNormMean5,2,-0.876176796931714,-0.8197533919629896,-0.0015233540455136853,0.4993428894787322,0.000657110521267823
AggBalanceNorm,1,-0.520499790341047,-0.18555310429014482,-0.00500539026073865,0.5006081525312295,0.0006081525312294778
AggBalanceNormMean5,0,-0.25547262295169,-0.5854659085888937,0.01078106520831201,0.4995759598833062,0.00042404011669378017
RangeRatio20,0,1.3376334351630608,1.3371392919872958,0.0026931710664760424,0.5003971782813168,0.0003971782813168012
AggImbalanceChange,0,-0.01567054887709486,-0.017605669146418413,0.00313743112545356,0.5003434599588445,0.0003434599588445497
AggImbalance,0,-0.008885533432715283,-0.0073878340942701995,-0.006166449858999073,0.5003401513016897,0.0003401513016897395
SellShare,0,0.5029442652178561,0.501557164910383,0.011077206632599817,0.5002970320278013,0.0002970320278012917
AggBalanceNormMean3,2,-0.2398123154665654,-0.8616850786930091,0.01374041647223887,0.5001912505285818,0.00019125052858182112
DurationRatio20,2,1.1040788306283207,1.1035952660065433,0.00031167799995167783,0.4998157332193245,0.00018426678067551272
BodyNormMean3,0,0.574717379104322,0.5737477507409361,0.008948658966148703,0.4999399105168336,6.0089483166381186e-05
LogDurationResidual20,1,-0.4117159855747593,-0.38630940749404014,-0.012819645104984597,0.4999511543394613,4.8845660538698876e-05
AggBalanceNorm,0,-0.050202214854554936,-0.15672120257558772,0.0027724674715703663,0.49996371150217306,3.628849782694177e-05
AggBalanceRunSum,0,-0.050202214854554936,-0.15672120257558772,0.0027724674715703663,0.49996371150217306,3.628849782694177e-05
CloseChange3Bricks,2,0.010994502748625687,0.011111111111111112,-4.737509927372014e-05,0.5000087563056079,8.756305607926507e-06
AggBalanceChange,0,0.4702975754864923,0.028831901714557195,0.004445866425189165,0.500002775002775,2.775002775012858e-06
RunLength,0,1.0,1.0,,0.5,0.0
