BarIndex,Date,fold,y,prob,side
5605,2026-07-10 09:57:52.973,0,1,0.27621625614266754,1
5609,2026-07-10 09:57:56.350,0,0,0.289585247149467,-1
5612,2026-07-10 09:57:59.553,0,0,0.272282397039205,1
5620,2026-07-10 09:58:09.196,0,0,0.4345290536641245,1
5628,2026-07-10 09:58:13.374,0,0,0.19739645760496294,-1
5637,2026-07-10 09:58:20.723,0,1,0.30787456798959895,1
5651,2026-07-10 09:58:26.364,0,1,0.1861857325351234,-1
5658,2026-07-10 09:58:26.369,0,1,0.2506106064057287,1
5662,2026-07-10 09:58:26.401,0,0,0.1830331781049441,-1
5669,2026-07-10 09:58:26.404,0,0,0.24890265703698355,1
5672,2026-07-10 09:58:26.412,0,0,0.18213487110956775,-1
5675,2026-07-10 09:58:26.413,0,0,0.2154629326470781,1
5679,2026-07-10 09:58:26.474,0,0,0.23887746246373953,1
5698,2026-07-10 09:58:52.739,0,1,0.31818973500250386,1
5702,2026-07-10 09:59:05.619,0,0,0.3244970746170698,-1
5707,2026-07-10 09:59:13.110,0,0,0.2512244112664531,1
5716,2026-07-10 10:01:32.732,0,0,0.25259512834923314,-1
5723,2026-07-10 10:03:23.904,0,0,0.35639897209981264,-1
5732,2026-07-10 10:04:43.027,0,0,0.3636176426200906,1
5735,2026-07-10 10:06:06.496,0,0,0.3020709759475217,-1
5746,2026-07-10 10:09:44.482,0,0,0.36031911580858633,1
5752,2026-07-10 10:11:14.292,0,0,0.2782595043853223,1
5772,2026-07-10 10:17:13.583,0,0,0.27141120089525383,1
5775,2026-07-10 10:18:01.301,0,1,0.3044584235399129,-1
5779,2026-07-10 10:18:45.393,0,0,0.357326263727157,1
5783,2026-07-10 10:20:09.910,0,0,0.3504716407522905,1
5788,2026-07-10 10:21:45.505,0,1,0.33084091002225535,1
5792,2026-07-10 10:22:20.666,0,0,0.36847835390379513,-1
5798,2026-07-10 10:25:05.713,0,0,0.3315262813188188,-1
5807,2026-07-10 10:26:05.970,0,1,0.3036748714421355,-1
5812,2026-07-10 10:27:26.448,0,0,0.28599079542049194,1
5817,2026-07-10 10:30:14.037,0,1,0.3233950982639157,1
5821,2026-07-10 10:31:50.602,0,0,0.34810436132589956,-1
5834,2026-07-10 10:35:18.746,0,0,0.371809428537533,1
5837,2026-07-10 10:36:08.387,0,0,0.3827522374060265,-1
5845,2026-07-10 10:38:03.507,0,0,0.33424296898623107,-1
5850,2026-07-10 10:40:05.256,0,0,0.29917135000390144,-1
5866,2026-07-10 10:45:16.717,0,0,0.33909549336664285,1
5878,2026-07-10 10:52:33.606,0,0,0.3930460196655236,-1
5883,2026-07-10 10:56:06.257,0,0,0.29977875266866433,-1
5892,2026-07-10 11:02:27.844,0,1,0.3417793472429653,-1
5898,2026-07-10 11:07:23.548,0,0,0.31571854275608896,1
5901,2026-07-10 11:08:26.944,0,1,0.3307097292636592,-1
5907,2026-07-10 11:10:58.146,0,0,0.2987197252711436,1
5920,2026-07-10 11:18:48.729,0,1,0.3813424435981787,-1
5925,2026-07-10 11:23:21.423,0,1,0.33099387424757165,1
5933,2026-07-10 11:27:12.514,0,0,0.3773690219163971,-1
5952,2026-07-10 11:33:07.629,0,0,0.40020457157926137,1
5962,2026-07-10 11:34:06.472,0,0,0.3438355381428139,-1
5968,2026-07-10 11:36:20.343,0,0,0.341454731906058,-1
5973,2026-07-10 11:39:38.272,0,1,0.27293518792186094,1
5985,2026-07-10 11:53:10.945,0,1,0.27230957949427737,-1
6000,2026-07-10 12:12:47.917,0,0,0.2987220526960392,1
6007,2026-07-10 12:26:38.806,0,1,0.33240084543830284,-1
6012,2026-07-10 12:37:15.650,0,0,0.3546165104972125,1
6015,2026-07-10 12:43:33.864,0,0,0.3370915788419999,-1
6019,2026-07-10 12:53:53.285,0,0,0.28203275317287607,-1
6031,2026-07-10 13:15:39.990,0,0,0.39669918754381917,-1
6038,2026-07-10 13:29:50.049,0,0,0.3909017417386119,-1
6046,2026-07-10 13:50:36.566,0,0,0.27839101182659215,-1
6049,2026-07-10 14:01:21.326,0,0,0.3140051480262662,1
6054,2026-07-10 14:19:43.196,0,0,0.3229322637196685,1
6057,2026-07-10 14:41:40.786,0,0,0.2932954362937262,-1
6060,2026-07-10 14:58:31.792,0,1,0.38317820427979876,1
6068,2026-07-10 15:06:04.906,0,0,0.2649445415219559,-1
6076,2026-07-10 15:17:31.266,0,1,0.31560260342327257,-1
6084,2026-07-10 15:52:32.965,0,0,0.39425245183982693,1
6092,2026-07-10 16:05:57.848,0,0,0.3347708108522219,-1
6103,2026-07-10 17:00:35.191,0,0,0.352027584439759,-1
6111,2026-07-10 17:11:51.660,0,0,0.3097718382741317,-1
6119,2026-07-10 17:50:39.132,0,0,0.3391647976936695,-1
6123,2026-07-10 18:05:46.183,0,0,0.3155587498830904,-1
6151,2026-07-13 09:03:11.909,0,1,0.3363242779613048,1
6161,2026-07-13 09:03:20.727,0,1,0.2233927038285946,-1
6166,2026-07-13 09:03:22.242,0,1,0.21523936234458435,1
6171,2026-07-13 09:03:26.192,0,0,0.20369442541135627,-1
6178,2026-07-13 09:03:37.093,0,1,0.21008117007447777,-1
6183,2026-07-13 09:03:38.764,0,1,0.22997090887541635,1
6188,2026-07-13 09:03:42.016,0,0,0.25575580100110823,-1
6198,2026-07-13 09:03:57.327,0,0,0.32710952343310007,1
6201,2026-07-13 09:04:01.538,0,1,0.2934768068045585,-1
6208,2026-07-13 09:04:08.197,0,1,0.23385013237024085,1
6212,2026-07-13 09:04:10.183,0,0,0.195919550963869,-1
6215,2026-07-13 09:04:13.196,0,0,0.24165189427659256,1
6221,2026-07-13 09:04:18.091,0,0,0.2203504966366332,1
6230,2026-07-13 09:04:31.008,0,0,0.19830645008556036,-1
6237,2026-07-13 09:04:38.109,0,0,0.2236717286926839,1
6242,2026-07-13 09:05:02.982,0,0,0.2571137854820356,-1
6250,2026-07-13 09:05:31.042,0,0,0.22709114941131614,-1
6253,2026-07-13 09:05:40.507,0,1,0.31042986321251875,1
6257,2026-07-13 09:06:56.620,0,0,0.3559646093354319,-1
6260,2026-07-13 09:07:26.151,0,0,0.32867077780120213,1
6265,2026-07-13 09:08:56.045,0,0,0.29441950237319914,-1
6268,2026-07-13 09:09:33.140,0,0,0.24786867772563764,1
6274,2026-07-13 09:12:13.589,0,0,0.3720316693023147,1
6277,2026-07-13 09:13:19.069,0,0,0.27934428954635915,-1
6282,2026-07-13 09:15:11.078,0,0,0.330130020620651,-1
6291,2026-07-13 09:17:24.428,0,0,0.3314234212017149,-1
6299,2026-07-13 09:20:12.344,0,0,0.30889929630980395,1
6306,2026-07-13 09:24:46.373,0,1,0.36471315989118225,1
6313,2026-07-13 09:30:07.000,0,0,0.3640430075572823,-1
6325,2026-07-13 09:42:10.856,0,0,0.33496838998659634,-1
6340,2026-07-13 09:52:06.204,0,1,0.3867931287734855,1
6346,2026-07-13 09:55:19.621,0,0,0.3227285640900464,-1
6356,2026-07-13 10:00:43.595,0,0,0.35557217318946743,1
6364,2026-07-13 10:02:13.515,0,0,0.37036348291956356,1
6370,2026-07-13 10:04:11.760,0,1,0.2974880439542025,-1
6376,2026-07-13 10:09:40.733,0,1,0.45718781138326114,1
6383,2026-07-13 10:11:20.340,0,0,0.3318073841200466,-1
6387,2026-07-13 10:13:26.704,0,1,0.3568735655852533,-1
6392,2026-07-13 10:15:06.450,0,0,0.35409054670476775,1
6398,2026-07-13 10:19:33.178,0,0,0.278880810437692,1
6401,2026-07-13 10:21:24.040,0,1,0.413522124061924,-1
6412,2026-07-13 10:27:39.515,0,1,0.3946971522360796,1
6416,2026-07-13 10:29:13.466,0,0,0.3779950607495693,-1
6421,2026-07-13 10:30:24.543,0,0,0.3457291217771425,-1
6430,2026-07-13 10:34:14.898,0,1,0.3443497841745147,-1
6436,2026-07-13 10:35:44.790,0,0,0.36871140786195034,1
6447,2026-07-13 10:39:36.750,0,0,0.36622598049557953,1
6455,2026-07-13 10:42:03.870,0,1,0.31842802775082235,1
6461,2026-07-13 10:44:27.173,0,0,0.3440997359949797,-1
6473,2026-07-13 10:50:43.233,0,1,0.3906228366851371,1
6481,2026-07-13 10:54:41.139,0,0,0.27574799409519724,-1
6490,2026-07-13 11:02:30.066,0,0,0.36972199047884324,1
6495,2026-07-13 11:05:53.732,0,0,0.36255547848062575,1
6502,2026-07-13 11:11:23.051,0,0,0.36138535908071656,-1
6513,2026-07-13 11:16:50.792,0,0,0.38446355149579237,1
6519,2026-07-13 11:17:36.442,0,1,0.4264912213486009,1
6526,2026-07-13 11:18:13.215,0,0,0.26972604685298285,-1
6533,2026-07-13 11:21:07.875,0,1,0.29660982397163027,1
6537,2026-07-13 11:26:13.925,0,0,0.3058776664003581,-1
6551,2026-07-13 11:43:17.898,0,1,0.3282762351674952,1
6555,2026-07-13 11:46:37.411,0,0,0.37196324840088185,-1
6571,2026-07-13 12:12:02.799,0,0,0.3488047588221774,1
6578,2026-07-13 12:24:27.432,0,0,0.3188525149005408,-1
6591,2026-07-13 12:56:46.689,0,0,0.2876328085899721,1
6600,2026-07-13 13:35:27.223,0,0,0.24674756862583705,1
6603,2026-07-13 13:45:13.405,0,1,0.4250212792602756,-1
6611,2026-07-13 14:01:27.559,0,1,0.2905278747833428,1
6615,2026-07-13 14:18:37.382,0,0,0.30751796096823913,-1
6624,2026-07-13 14:31:07.480,0,0,0.3265194259331977,1
6633,2026-07-13 14:52:06.864,0,0,0.28468814053310987,1
