BarIndex,Date,fold,y,prob,side
5605,2026-07-10 09:57:52.973,0,1,0.45474185294177405,1
5609,2026-07-10 09:57:56.350,0,0,0.4450561185201071,-1
5612,2026-07-10 09:57:59.553,0,0,0.45590285418958904,1
5620,2026-07-10 09:58:09.196,0,0,0.4590714720825021,1
5628,2026-07-10 09:58:13.374,0,0,0.44936952022230214,-1
5637,2026-07-10 09:58:20.723,0,1,0.45474185294177405,1
5651,2026-07-10 09:58:26.364,0,1,0.46050650192988,-1
5658,2026-07-10 09:58:26.369,0,1,0.47299142729170507,1
5662,2026-07-10 09:58:26.401,0,0,0.44474199876263826,-1
5669,2026-07-10 09:58:26.404,0,0,0.4590714720825021,1
5672,2026-07-10 09:58:26.412,0,0,0.44042638276747903,-1
5675,2026-07-10 09:58:26.413,0,0,0.4706322579311916,1
5679,2026-07-10 09:58:26.474,0,0,0.45144165907717587,1
5698,2026-07-10 09:58:52.739,0,1,0.4557945443034574,1
5702,2026-07-10 09:59:05.619,0,0,0.4442342010937232,-1
5707,2026-07-10 09:59:13.110,0,0,0.45474185294177405,1
5716,2026-07-10 10:01:32.732,0,0,0.44733164568360717,-1
5723,2026-07-10 10:03:23.904,0,0,0.452002036426455,-1
5732,2026-07-10 10:04:43.027,0,0,0.4546710887194129,1
5735,2026-07-10 10:06:06.496,0,0,0.44733164568360717,-1
5746,2026-07-10 10:09:44.482,0,0,0.4403687216155031,1
5752,2026-07-10 10:11:14.292,0,0,0.45474185294177405,1
5772,2026-07-10 10:17:13.583,0,0,0.464985449208175,1
5775,2026-07-10 10:18:01.301,0,1,0.44936952022230214,-1
5779,2026-07-10 10:18:45.393,0,0,0.4556268341602255,1
5783,2026-07-10 10:20:09.910,0,0,0.4545294465387273,1
5788,2026-07-10 10:21:45.505,0,1,0.4556268341602255,1
5792,2026-07-10 10:22:20.666,0,0,0.44733164568360717,-1
5798,2026-07-10 10:25:05.713,0,0,0.4445141458009951,-1
5807,2026-07-10 10:26:05.970,0,1,0.43548298720123046,-1
5812,2026-07-10 10:27:26.448,0,0,0.4662875937303967,1
5817,2026-07-10 10:30:14.037,0,1,0.45161660655823316,1
5821,2026-07-10 10:31:50.602,0,0,0.451610716649948,-1
5834,2026-07-10 10:35:18.746,0,0,0.4422610477603636,1
5837,2026-07-10 10:36:08.387,0,0,0.45425924176474947,-1
5845,2026-07-10 10:38:03.507,0,0,0.44613627328125577,-1
5850,2026-07-10 10:40:05.256,0,0,0.45164915241496667,-1
5866,2026-07-10 10:45:16.717,0,0,0.45855550278735224,1
5878,2026-07-10 10:52:33.606,0,0,0.45425924176474947,-1
5883,2026-07-10 10:56:06.257,0,0,0.44042638276747903,-1
5892,2026-07-10 11:02:27.844,0,1,0.4450561185201071,-1
5898,2026-07-10 11:07:23.548,0,0,0.44854445140892607,1
5901,2026-07-10 11:08:26.944,0,1,0.44733164568360717,-1
5907,2026-07-10 11:10:58.146,0,0,0.4500659706754393,1
5920,2026-07-10 11:18:48.729,0,1,0.4450561185201071,-1
5925,2026-07-10 11:23:21.423,0,1,0.47325737057376505,1
5933,2026-07-10 11:27:12.514,0,0,0.44733164568360717,-1
5952,2026-07-10 11:33:07.629,0,0,0.45179639048502745,1
5962,2026-07-10 11:34:06.472,0,0,0.4433253956729047,-1
5968,2026-07-10 11:36:20.343,0,0,0.451610716649948,-1
5973,2026-07-10 11:39:38.272,0,1,0.45474185294177405,1
5985,2026-07-10 11:53:10.945,0,1,0.44509386654695315,-1
6000,2026-07-10 12:12:47.917,0,0,0.45144165907717587,1
6007,2026-07-10 12:26:38.806,0,1,0.44733164568360717,-1
6012,2026-07-10 12:37:15.650,0,0,0.4547859328228294,1
6015,2026-07-10 12:43:33.864,0,0,0.44733164568360717,-1
6019,2026-07-10 12:53:53.285,0,0,0.44509386654695315,-1
6031,2026-07-10 13:15:39.990,0,0,0.45164915241496667,-1
6038,2026-07-10 13:29:50.049,0,0,0.4519772942132407,-1
6046,2026-07-10 13:50:36.566,0,0,0.44733164568360717,-1
6049,2026-07-10 14:01:21.326,0,0,0.45474185294177405,1
6054,2026-07-10 14:19:43.196,0,0,0.44854445140892607,1
6057,2026-07-10 14:41:40.786,0,0,0.44509386654695315,-1
6060,2026-07-10 14:58:31.792,0,1,0.4477058711936917,1
6068,2026-07-10 15:06:04.906,0,0,0.4491729340109155,-1
6076,2026-07-10 15:17:31.266,0,1,0.44733164568360717,-1
6084,2026-07-10 15:52:32.965,0,0,0.45474185294177405,1
6092,2026-07-10 16:05:57.848,0,0,0.44091296739198765,-1
6103,2026-07-10 17:00:35.191,0,0,0.45178050319913715,-1
6111,2026-07-10 17:11:51.660,0,0,0.44509386654695315,-1
6119,2026-07-10 17:50:39.132,0,0,0.44733164568360717,-1
6123,2026-07-10 18:05:46.183,0,0,0.44091296739198765,-1
6151,2026-07-13 09:03:11.909,0,1,0.4666913779285605,1
6161,2026-07-13 09:03:20.727,0,1,0.4321822204245773,-1
6166,2026-07-13 09:03:22.242,0,1,0.4677260870103393,1
6171,2026-07-13 09:03:26.192,0,0,0.451610716649948,-1
6178,2026-07-13 09:03:37.093,0,1,0.4364564957447607,-1
6183,2026-07-13 09:03:38.764,0,1,0.4508420255605239,1
6188,2026-07-13 09:03:42.016,0,0,0.446836357543182,-1
6198,2026-07-13 09:03:57.327,0,0,0.4553702697271615,1
6201,2026-07-13 09:04:01.538,0,1,0.43548298720123046,-1
6208,2026-07-13 09:04:08.197,0,1,0.46168834044673546,1
6212,2026-07-13 09:04:10.183,0,0,0.45164915241496667,-1
6215,2026-07-13 09:04:13.196,0,0,0.4519438888580336,1
6221,2026-07-13 09:04:18.091,0,0,0.4763123689173757,1
6230,2026-07-13 09:04:31.008,0,0,0.44508264624941096,-1
6237,2026-07-13 09:04:38.109,0,0,0.4763123689173757,1
6242,2026-07-13 09:05:02.982,0,0,0.4436770382331366,-1
6250,2026-07-13 09:05:31.042,0,0,0.44733164568360717,-1
6253,2026-07-13 09:05:40.507,0,1,0.4547859328228294,1
6257,2026-07-13 09:06:56.620,0,0,0.44768391040784133,-1
6260,2026-07-13 09:07:26.151,0,0,0.45474185294177405,1
6265,2026-07-13 09:08:56.045,0,0,0.44733164568360717,-1
6268,2026-07-13 09:09:33.140,0,0,0.4662875937303967,1
6274,2026-07-13 09:12:13.589,0,0,0.46168834044673546,1
6277,2026-07-13 09:13:19.069,0,0,0.4407775465874267,-1
6282,2026-07-13 09:15:11.078,0,0,0.45425924176474947,-1
6291,2026-07-13 09:17:24.428,0,0,0.446836357543182,-1
6299,2026-07-13 09:20:12.344,0,0,0.448123947144595,1
6306,2026-07-13 09:24:46.373,0,1,0.4477058711936917,1
6313,2026-07-13 09:30:07.000,0,0,0.4519772942132407,-1
6325,2026-07-13 09:42:10.856,0,0,0.4387143915819713,-1
6340,2026-07-13 09:52:06.204,0,1,0.45474185294177405,1
6346,2026-07-13 09:55:19.621,0,0,0.4445141458009951,-1
6356,2026-07-13 10:00:43.595,0,0,0.4547859328228294,1
6364,2026-07-13 10:02:13.515,0,0,0.4545294465387273,1
6370,2026-07-13 10:04:11.760,0,1,0.44733164568360717,-1
6376,2026-07-13 10:09:40.733,0,1,0.45144165907717587,1
6383,2026-07-13 10:11:20.340,0,0,0.45178050319913715,-1
6387,2026-07-13 10:13:26.704,0,1,0.4436770382331366,-1
6392,2026-07-13 10:15:06.450,0,0,0.448123947144595,1
6398,2026-07-13 10:19:33.178,0,0,0.4662875937303967,1
6401,2026-07-13 10:21:24.040,0,1,0.4436770382331366,-1
6412,2026-07-13 10:27:39.515,0,1,0.4546710887194129,1
6416,2026-07-13 10:29:13.466,0,0,0.44473087308639797,-1
6421,2026-07-13 10:30:24.543,0,0,0.4491729340109155,-1
6430,2026-07-13 10:34:14.898,0,1,0.44416236947990173,-1
6436,2026-07-13 10:35:44.790,0,0,0.4475913472174691,1
6447,2026-07-13 10:39:36.750,0,0,0.4763123689173757,1
6455,2026-07-13 10:42:03.870,0,1,0.45144165907717587,1
6461,2026-07-13 10:44:27.173,0,0,0.44733164568360717,-1
6473,2026-07-13 10:50:43.233,0,1,0.4560748825253772,1
6481,2026-07-13 10:54:41.139,0,0,0.44733164568360717,-1
6490,2026-07-13 11:02:30.066,0,0,0.4547859328228294,1
6495,2026-07-13 11:05:53.732,0,0,0.45474185294177405,1
6502,2026-07-13 11:11:23.051,0,0,0.44733164568360717,-1
6513,2026-07-13 11:16:50.792,0,0,0.4662875937303967,1
6519,2026-07-13 11:17:36.442,0,1,0.4477058711936917,1
6526,2026-07-13 11:18:13.215,0,0,0.451636988057576,-1
6533,2026-07-13 11:21:07.875,0,1,0.4545294465387273,1
6537,2026-07-13 11:26:13.925,0,0,0.4436770382331366,-1
6551,2026-07-13 11:43:17.898,0,1,0.441318732891986,1
6555,2026-07-13 11:46:37.411,0,0,0.44232798704067827,-1
6571,2026-07-13 12:12:02.799,0,0,0.4477058711936917,1
6578,2026-07-13 12:24:27.432,0,0,0.44416236947990173,-1
6591,2026-07-13 12:56:46.689,0,0,0.4662875937303967,1
6600,2026-07-13 13:35:27.223,0,0,0.46168834044673546,1
6603,2026-07-13 13:45:13.405,0,1,0.44733164568360717,-1
6611,2026-07-13 14:01:27.559,0,1,0.45144165907717587,1
6615,2026-07-13 14:18:37.382,0,0,0.4433253956729047,-1
6624,2026-07-13 14:31:07.480,0,0,0.4662875937303967,1
6633,2026-07-13 14:52:06.864,0,0,0.44865087201602954,1
6642,2026-07-13 15:11:02.728,0,1,0.45474185294177405,1
6647,2026-07-13 15:38:14.071,0,0,0.44416236947990173,-1
6651,2026-07-13 16:02:00.274,0,1,0.4450561185201071,-1
6659,2026-07-13 16:35:37.440,0,0,0.4422610477603636,1
6662,2026-07-13 16:49:05.790,0,0,0.44733164568360717,-1
6667,2026-07-13 17:02:25.466,0,1,0.45164915241496667,-1
6679,2026-07-13 18:02:14.109,0,1,0.441318732891986,1
6685,2026-07-13 18:22:15.183,0,0,0.44232798704067827,-1
6688,2026-07-13 18:24:59.731,0,1,0.45358225007831654,1
6707,2026-07-14 09:02:54.704,0,0,0.46193244871240036,-1
6713,2026-07-14 09:02:57.705,0,0,0.44474199876263826,-1
6716,2026-07-14 09:03:00.263,0,0,0.45442278079714626,1
6719,2026-07-14 09:03:02.118,0,1,0.4383635829973025,-1
6725,2026-07-14 09:03:08.335,0,0,0.4483797900573415,1
6728,2026-07-14 09:03:11.375,0,1,0.4450561185201071,-1
6732,2026-07-14 09:03:19.248,0,0,0.45144165907717587,1
6735,2026-07-14 09:03:20.454,0,1,0.4416941349312772,-1
6739,2026-07-14 09:03:26.990,0,1,0.4545294465387273,1
6746,2026-07-14 09:03:37.778,0,0,0.4369513087058983,-1
6754,2026-07-14 09:03:53.823,0,0,0.45474185294177405,1
6757,2026-07-14 09:04:02.228,0,0,0.44509386654695315,-1
6762,2026-07-14 09:04:18.843,0,0,0.45164915241496667,-1
6771,2026-07-14 09:05:10.229,0,0,0.45474185294177405,1
6787,2026-07-14 09:08:07.560,0,1,0.4634980091447156,1
6793,2026-07-14 09:10:10.964,0,0,0.4433253956729047,-1
6796,2026-07-14 09:12:01.337,0,1,0.4547859328228294,1
6803,2026-07-14 09:16:15.382,0,1,0.44416236947990173,-1
6808,2026-07-14 09:19:50.184,0,0,0.4477058711936917,1
6811,2026-07-14 09:20:11.260,0,0,0.44091296739198765,-1
6814,2026-07-14 09:22:17.327,0,1,0.4547859328228294,1
6819,2026-07-14 09:23:36.053,0,0,0.43548298720123046,-1
6831,2026-07-14 09:26:46.990,0,0,0.46168834044673546,1
6834,2026-07-14 09:28:00.344,0,0,0.44042638276747903,-1
6839,2026-07-14 09:29:59.597,0,0,0.44689561424755264,-1
6845,2026-07-14 09:30:02.034,0,1,0.43548298720123046,-1
6849,2026-07-14 09:30:02.061,0,1,0.4546710887194129,1
6867,2026-07-14 09:30:08.868,0,0,0.4383635829973025,-1
6881,2026-07-14 09:30:11.017,0,0,0.47272138360585003,1
6895,2026-07-14 09:30:12.710,0,0,0.44416236947990173,-1
6898,2026-07-14 09:30:13.744,0,1,0.4619692264517174,1
6902,2026-07-14 09:30:16.082,0,0,0.4436658250955882,-1
6908,2026-07-14 09:30:33.762,0,0,0.4433253956729047,-1
6918,2026-07-14 09:30:51.465,0,0,0.46193244871240036,-1
6926,2026-07-14 09:30:57.496,0,1,0.44755463701003256,-1
6930,2026-07-14 09:30:58.353,0,1,0.4508420255605239,1
6934,2026-07-14 09:31:00.327,0,0,0.4433253956729047,-1
6937,2026-07-14 09:31:07.314,0,0,0.4477058711936917,1
6942,2026-07-14 09:31:33.666,0,0,0.448123947144595,1
6946,2026-07-14 09:32:05.324,0,0,0.45161660655823316,1
6951,2026-07-14 09:33:22.304,0,0,0.44865087201602954,1
6956,2026-07-14 09:34:13.663,0,1,0.44733164568360717,-1
6965,2026-07-14 09:36:57.076,0,1,0.44865087201602954,1
6972,2026-07-14 09:38:44.131,0,0,0.44950075149356056,-1
6987,2026-07-14 09:48:32.885,0,1,0.45161660655823316,1
6991,2026-07-14 09:50:54.665,0,0,0.4450561185201071,-1
7002,2026-07-14 10:00:03.428,0,1,0.47325737057376505,1
7010,2026-07-14 10:01:45.957,0,0,0.4436658250955882,-1
7018,2026-07-14 10:03:16.872,0,0,0.45161660655823316,1
7032,2026-07-14 10:12:47.547,0,0,0.45903293343201507,1
7039,2026-07-14 10:16:06.150,0,1,0.4590714720825021,1
7046,2026-07-14 10:17:30.118,0,1,0.4442342010937232,-1
7053,2026-07-14 10:20:13.358,0,1,0.45243483055597444,1
7062,2026-07-14 10:24:08.471,0,1,0.4450561185201071,-1
7067,2026-07-14 10:27:13.764,0,0,0.45474185294177405,1
7071,2026-07-14 10:29:07.827,0,1,0.44854445140892607,1
7082,2026-07-14 10:30:54.389,0,1,0.44733164568360717,-1
7087,2026-07-14 10:32:39.450,0,0,0.4590714720825021,1
7090,2026-07-14 10:33:36.594,0,0,0.4433253956729047,-1
7097,2026-07-14 10:34:37.624,0,1,0.4406832794475626,-1
7105,2026-07-14 10:36:03.355,0,0,0.4634980091447156,1
7115,2026-07-14 10:40:28.889,0,0,0.44733164568360717,-1
7122,2026-07-14 10:44:06.327,0,1,0.44768391040784133,-1
7127,2026-07-14 10:45:13.000,0,0,0.4547859328228294,1
7130,2026-07-14 10:46:22.792,0,0,0.44733164568360717,-1
7135,2026-07-14 10:48:10.037,0,0,0.45425924176474947,-1
7138,2026-07-14 10:48:48.791,0,1,0.4590714720825021,1
7142,2026-07-14 10:50:27.392,0,0,0.44733164568360717,-1
7145,2026-07-14 10:52:23.061,0,0,0.441318732891986,1
7148,2026-07-14 10:53:31.436,0,0,0.44473087308639797,-1
7152,2026-07-14 10:54:27.316,0,0,0.44557950631108223,-1
7165,2026-07-14 11:01:27.143,0,1,0.44613627328125577,-1
7172,2026-07-14 11:05:02.950,0,1,0.45161660655823316,1
7177,2026-07-14 11:06:34.527,0,1,0.45425924176474947,-1
7184,2026-07-14 11:10:39.470,0,0,0.47325737057376505,1
7194,2026-07-14 11:16:33.665,0,0,0.4556268341602255,1
7197,2026-07-14 11:18:22.751,0,0,0.44733164568360717,-1
7204,2026-07-14 11:23:08.857,0,0,0.44042638276747903,-1
7212,2026-07-14 11:26:20.866,0,0,0.45144165907717587,1
7225,2026-07-14 11:34:13.790,0,0,0.4491729340109155,-1
7242,2026-07-14 11:46:09.294,0,0,0.45838011414010466,1
7251,2026-07-14 12:01:57.992,0,0,0.45144165907717587,1
7254,2026-07-14 12:04:21.232,0,0,0.4416941349312772,-1
7260,2026-07-14 12:04:44.347,0,1,0.4454345673398057,-1
7265,2026-07-14 12:05:33.956,0,1,0.4534674571238459,1
7269,2026-07-14 12:08:38.365,0,0,0.45425924176474947,-1
7275,2026-07-14 12:17:43.359,0,0,0.44733164568360717,-1
7278,2026-07-14 12:20:37.818,0,0,0.4520088851403383,1
7286,2026-07-14 12:42:10.875,0,1,0.4666913779285605,1
7290,2026-07-14 12:47:52.621,0,1,0.44733164568360717,-1
7301,2026-07-14 13:07:08.812,0,1,0.45474185294177405,1
7307,2026-07-14 13:13:22.091,0,0,0.45425924176474947,-1
7313,2026-07-14 13:42:02.403,0,1,0.44733164568360717,-1
7317,2026-07-14 13:48:41.183,0,0,0.4526098453572703,1
7323,2026-07-14 14:06:46.412,0,0,0.44865087201602954,1
7328,2026-07-14 14:51:34.315,0,0,0.44091296739198765,-1
7331,2026-07-14 14:56:41.062,0,0,0.4634980091447156,1
7334,2026-07-14 15:14:06.408,0,0,0.4387143915819713,-1
7345,2026-07-14 15:48:24.690,1,0,0.4728976342646285,-1
7357,2026-07-14 16:33:10.458,1,1,0.4747721795295065,1
7365,2026-07-14 17:08:47.113,1,1,0.469718271257264,-1
7369,2026-07-14 17:16:41.389,1,0,0.4779890660829997,1
7389,2026-07-15 09:02:48.838,1,1,0.4779890660829997,1
7393,2026-07-15 09:02:53.179,1,1,0.4719871701159343,-1
7397,2026-07-15 09:03:05.258,1,0,0.47707767162981674,1
7404,2026-07-15 09:03:33.652,1,1,0.469718271257264,-1
7408,2026-07-15 09:03:53.360,1,0,0.4779890660829997,1
7423,2026-07-15 09:05:27.162,1,0,0.46619662494504116,1
7427,2026-07-15 09:06:38.750,1,0,0.47707767162981674,1
7433,2026-07-15 09:08:29.174,1,1,0.47441060203198415,1
7445,2026-07-15 09:09:53.539,1,0,0.47448131999652293,-1
7450,2026-07-15 09:10:40.708,1,0,0.4719871701159343,-1
7457,2026-07-15 09:11:43.264,1,0,0.4728976342646285,-1
7465,2026-07-15 09:16:04.669,1,0,0.46688065210862134,1
7476,2026-07-15 09:22:32.728,1,1,0.4719871701159343,-1
7480,2026-07-15 09:24:58.663,1,1,0.47444829985691156,1
7484,2026-07-15 09:29:04.378,1,0,0.46935710319007273,-1
7489,2026-07-15 09:30:19.294,1,1,0.470363972269079,-1
7497,2026-07-15 09:31:01.223,1,1,0.4784409867807149,1
7502,2026-07-15 09:32:10.992,1,0,0.46928794879968627,-1
7511,2026-07-15 09:38:42.749,1,0,0.4862656355405894,-1
7519,2026-07-15 09:48:15.817,1,1,0.469718271257264,-1
7524,2026-07-15 09:53:49.302,1,0,0.47444829985691156,1
7541,2026-07-15 10:02:31.331,1,1,0.46619662494504116,1
