BarIndex,Date,fold,y,prob,side
5605,2026-07-10 09:57:52.973,0,1,0.29323367539294626,1
5609,2026-07-10 09:57:56.350,0,0,0.29061794343086494,-1
5612,2026-07-10 09:57:59.553,0,0,0.2765432317251848,1
5620,2026-07-10 09:58:09.196,0,0,0.2944298981299333,1
5628,2026-07-10 09:58:13.374,0,0,0.2544984249101656,-1
5637,2026-07-10 09:58:20.723,0,1,0.2816171105959931,1
5651,2026-07-10 09:58:26.364,0,1,0.2469482169760006,-1
5658,2026-07-10 09:58:26.369,0,1,0.2649873958676933,1
5662,2026-07-10 09:58:26.401,0,0,0.26407229705683544,-1
5669,2026-07-10 09:58:26.404,0,0,0.26479220605742687,1
5672,2026-07-10 09:58:26.412,0,0,0.26396690511259197,-1
5675,2026-07-10 09:58:26.413,0,0,0.264612001035109,1
5679,2026-07-10 09:58:26.474,0,0,0.2672351465934521,1
5698,2026-07-10 09:58:52.739,0,1,0.31531119473095887,1
5702,2026-07-10 09:59:05.619,0,0,0.2918449880953854,-1
5707,2026-07-10 09:59:13.110,0,0,0.28164703777970906,1
5716,2026-07-10 10:01:32.732,0,0,0.2907132466992126,-1
5723,2026-07-10 10:03:23.904,0,0,0.26486243586751107,-1
5732,2026-07-10 10:04:43.027,0,0,0.29388896087370153,1
5735,2026-07-10 10:06:06.496,0,0,0.26861795439251596,-1
5746,2026-07-10 10:09:44.482,0,0,0.3057769610623654,1
5752,2026-07-10 10:11:14.292,0,0,0.3351879497398807,1
5772,2026-07-10 10:17:13.583,0,0,0.311471567725179,1
5775,2026-07-10 10:18:01.301,0,1,0.27345142203179545,-1
5779,2026-07-10 10:18:45.393,0,0,0.2838870958104653,1
5783,2026-07-10 10:20:09.910,0,0,0.4576140352084108,1
5788,2026-07-10 10:21:45.505,0,1,0.3079701667979065,1
5792,2026-07-10 10:22:20.666,0,0,0.36276839014117346,-1
5798,2026-07-10 10:25:05.713,0,0,0.2443765321364756,-1
5807,2026-07-10 10:26:05.970,0,1,0.24911236075915508,-1
5812,2026-07-10 10:27:26.448,0,0,0.29514395657242226,1
5817,2026-07-10 10:30:14.037,0,1,0.3382879368248343,1
5821,2026-07-10 10:31:50.602,0,0,0.2669395256039582,-1
5834,2026-07-10 10:35:18.746,0,0,0.2895148090669161,1
5837,2026-07-10 10:36:08.387,0,0,0.2674729670648829,-1
5845,2026-07-10 10:38:03.507,0,0,0.3031366515323893,-1
5850,2026-07-10 10:40:05.256,0,0,0.24765065931990526,-1
5866,2026-07-10 10:45:16.717,0,0,0.3489385253529409,1
5878,2026-07-10 10:52:33.606,0,0,0.3398870110290717,-1
5883,2026-07-10 10:56:06.257,0,0,0.2982478209543209,-1
5892,2026-07-10 11:02:27.844,0,1,0.28469204010611915,-1
5898,2026-07-10 11:07:23.548,0,0,0.3929872366888743,1
5901,2026-07-10 11:08:26.944,0,1,0.32082899154467864,-1
5907,2026-07-10 11:10:58.146,0,0,0.35818051301118126,1
5920,2026-07-10 11:18:48.729,0,1,0.24998194189860937,-1
5925,2026-07-10 11:23:21.423,0,1,0.29953125161165306,1
5933,2026-07-10 11:27:12.514,0,0,0.32814522608511615,-1
5952,2026-07-10 11:33:07.629,0,0,0.31177797486346703,1
5962,2026-07-10 11:34:06.472,0,0,0.2845545848268065,-1
5968,2026-07-10 11:36:20.343,0,0,0.2728757139286233,-1
5973,2026-07-10 11:39:38.272,0,1,0.44019685309045015,1
5985,2026-07-10 11:53:10.945,0,1,0.2646547104649979,-1
6000,2026-07-10 12:12:47.917,0,0,0.38466567263485707,1
6007,2026-07-10 12:26:38.806,0,1,0.4440704491064534,-1
6012,2026-07-10 12:37:15.650,0,0,0.2752272208756512,1
6015,2026-07-10 12:43:33.864,0,0,0.2552968128452416,-1
6019,2026-07-10 12:53:53.285,0,0,0.23476628003589403,-1
6031,2026-07-10 13:15:39.990,0,0,0.24237925677675584,-1
6038,2026-07-10 13:29:50.049,0,0,0.3022977446061562,-1
6046,2026-07-10 13:50:36.566,0,0,0.3037217890348881,-1
6049,2026-07-10 14:01:21.326,0,0,0.31489187483205705,1
6054,2026-07-10 14:19:43.196,0,0,0.33283960486486,1
6057,2026-07-10 14:41:40.786,0,0,0.25831375524684946,-1
6060,2026-07-10 14:58:31.792,0,1,0.23621727018522395,1
6068,2026-07-10 15:06:04.906,0,0,0.2699548771288288,-1
6076,2026-07-10 15:17:31.266,0,1,0.35840655622771533,-1
6084,2026-07-10 15:52:32.965,0,0,0.4049226919796921,1
6092,2026-07-10 16:05:57.848,0,0,0.4294310651988884,-1
6103,2026-07-10 17:00:35.191,0,0,0.3496671919303058,-1
6111,2026-07-10 17:11:51.660,0,0,0.28066214951702234,-1
6119,2026-07-10 17:50:39.132,0,0,0.2716345669563068,-1
6123,2026-07-10 18:05:46.183,0,0,0.2075795407140984,-1
6151,2026-07-13 09:03:11.909,0,1,0.20852561424367796,1
6161,2026-07-13 09:03:20.727,0,1,0.2625005727984378,-1
6166,2026-07-13 09:03:22.242,0,1,0.2735632116905343,1
6171,2026-07-13 09:03:26.192,0,0,0.2674897393180454,-1
6178,2026-07-13 09:03:37.093,0,1,0.28139363159568154,-1
