BarIndex,Date,fold,y,prob,side
5605,2026-07-10 09:57:52.973,0,1,0.3187584521785134,1
5609,2026-07-10 09:57:56.350,0,0,0.25221947242909193,-1
5612,2026-07-10 09:57:59.553,0,0,0.2631227533894238,1
5620,2026-07-10 09:58:09.196,0,0,0.38834311696829554,1
5628,2026-07-10 09:58:13.374,0,0,0.21924169555871917,-1
5637,2026-07-10 09:58:20.723,0,1,0.26126340804347736,1
5651,2026-07-10 09:58:26.364,0,1,0.2286156852534359,-1
5658,2026-07-10 09:58:26.369,0,1,0.26286736179948145,1
5662,2026-07-10 09:58:26.401,0,0,0.2019487575878915,-1
5669,2026-07-10 09:58:26.404,0,0,0.24052557514783332,1
5672,2026-07-10 09:58:26.412,0,0,0.19028918945639958,-1
5675,2026-07-10 09:58:26.413,0,0,0.2455827892229214,1
5679,2026-07-10 09:58:26.474,0,0,0.2049276644809411,1
5698,2026-07-10 09:58:52.739,0,1,0.2904482817552006,1
5702,2026-07-10 09:59:05.619,0,0,0.31629203508516845,-1
5707,2026-07-10 09:59:13.110,0,0,0.22344022224004614,1
5716,2026-07-10 10:01:32.732,0,0,0.23978091319071657,-1
5723,2026-07-10 10:03:23.904,0,0,0.30718471743484305,-1
5732,2026-07-10 10:04:43.027,0,0,0.3606309058272966,1
5735,2026-07-10 10:06:06.496,0,0,0.2596675442029609,-1
5746,2026-07-10 10:09:44.482,0,0,0.3874498889018803,1
5752,2026-07-10 10:11:14.292,0,0,0.2474856753234815,1
5772,2026-07-10 10:17:13.583,0,0,0.2958490159532645,1
5775,2026-07-10 10:18:01.301,0,1,0.32808205288461045,-1
5779,2026-07-10 10:18:45.393,0,0,0.3412353904965791,1
5783,2026-07-10 10:20:09.910,0,0,0.35262260381316707,1
5788,2026-07-10 10:21:45.505,0,1,0.40892062234501025,1
5792,2026-07-10 10:22:20.666,0,0,0.3595973890394822,-1
5798,2026-07-10 10:25:05.713,0,0,0.313597383879295,-1
5807,2026-07-10 10:26:05.970,0,1,0.3226469490572041,-1
5812,2026-07-10 10:27:26.448,0,0,0.2966381370794422,1
5817,2026-07-10 10:30:14.037,0,1,0.3185953678075314,1
5821,2026-07-10 10:31:50.602,0,0,0.3166384970980729,-1
5834,2026-07-10 10:35:18.746,0,0,0.3474959779759381,1
5837,2026-07-10 10:36:08.387,0,0,0.30542417779134917,-1
