BarIndex,Date,fold,y,prob,side
5605,2026-07-10 09:57:52.973,0,1,0.30675532961535945,1
5609,2026-07-10 09:57:56.350,0,0,0.2687723305701476,-1
5612,2026-07-10 09:57:59.553,0,0,0.3346777209262014,1
5620,2026-07-10 09:58:09.196,0,0,0.30411733045490386,1
5628,2026-07-10 09:58:13.374,0,0,0.20094195130789655,-1
5637,2026-07-10 09:58:20.723,0,1,0.3042708859026333,1
5651,2026-07-10 09:58:26.364,0,1,0.0998721029219239,-1
5658,2026-07-10 09:58:26.369,0,1,0.4919427626185765,1
5662,2026-07-10 09:58:26.401,0,0,0.1561810559284501,-1
5669,2026-07-10 09:58:26.404,0,0,0.30660083860106313,1
5672,2026-07-10 09:58:26.412,0,0,0.1420781570346907,-1
5675,2026-07-10 09:58:26.413,0,0,0.43291551613869855,1
5679,2026-07-10 09:58:26.474,0,0,0.33431408695086184,1
5698,2026-07-10 09:58:52.739,0,1,0.32222374330903764,1
5702,2026-07-10 09:59:05.619,0,0,0.10825344482815392,-1
5707,2026-07-10 09:59:13.110,0,0,0.2985248560360259,1
5716,2026-07-10 10:01:32.732,0,0,0.2325623408682633,-1
5723,2026-07-10 10:03:23.904,0,0,0.24646076022889377,-1
5732,2026-07-10 10:04:43.027,0,0,0.350906828394553,1
5735,2026-07-10 10:06:06.496,0,0,0.2731776857073867,-1
5746,2026-07-10 10:09:44.482,0,0,0.2835625890856524,1
5752,2026-07-10 10:11:14.292,0,0,0.3242497758358173,1
5772,2026-07-10 10:17:13.583,0,0,0.2932905362474714,1
5775,2026-07-10 10:18:01.301,0,1,0.2539240587920085,-1
5779,2026-07-10 10:18:45.393,0,0,0.3129126430701771,1
5783,2026-07-10 10:20:09.910,0,0,0.4662258124627211,1
5788,2026-07-10 10:21:45.505,0,1,0.37337022645255347,1
5792,2026-07-10 10:22:20.666,0,0,0.3567133063908048,-1
5798,2026-07-10 10:25:05.713,0,0,0.23757806620578176,-1
5807,2026-07-10 10:26:05.970,0,1,0.2537972751556615,-1
5812,2026-07-10 10:27:26.448,0,0,0.2917444318344763,1
5817,2026-07-10 10:30:14.037,0,1,0.3431799335945547,1
5821,2026-07-10 10:31:50.602,0,0,0.2916668430908402,-1
5834,2026-07-10 10:35:18.746,0,0,0.28424075195956444,1
5837,2026-07-10 10:36:08.387,0,0,0.2626705044413048,-1
5845,2026-07-10 10:38:03.507,0,0,0.34364232734324196,-1
5850,2026-07-10 10:40:05.256,0,0,0.25458498213534175,-1
5866,2026-07-10 10:45:16.717,0,0,0.35389717758628825,1
5878,2026-07-10 10:52:33.606,0,0,0.3730042066796989,-1
5883,2026-07-10 10:56:06.257,0,0,0.31561675326080624,-1
5892,2026-07-10 11:02:27.844,0,1,0.3251226153227099,-1
5898,2026-07-10 11:07:23.548,0,0,0.4425581811016487,1
5901,2026-07-10 11:08:26.944,0,1,0.34992005234259826,-1
5907,2026-07-10 11:10:58.146,0,0,0.417221624624447,1
5920,2026-07-10 11:18:48.729,0,1,0.2692713463739197,-1
5925,2026-07-10 11:23:21.423,0,1,0.3129927698044297,1
5933,2026-07-10 11:27:12.514,0,0,0.3779607022628404,-1
5952,2026-07-10 11:33:07.629,0,0,0.36997540900374587,1
5962,2026-07-10 11:34:06.472,0,0,0.2896607410868337,-1
5968,2026-07-10 11:36:20.343,0,0,0.2818678456859799,-1
5973,2026-07-10 11:39:38.272,0,1,0.428714669172946,1
5985,2026-07-10 11:53:10.945,0,1,0.22852972007467184,-1
6000,2026-07-10 12:12:47.917,0,0,0.3739867439337324,1
6007,2026-07-10 12:26:38.806,0,1,0.477557552955474,-1
6012,2026-07-10 12:37:15.650,0,0,0.2895298192290322,1
6015,2026-07-10 12:43:33.864,0,0,0.28515299335940236,-1
6019,2026-07-10 12:53:53.285,0,0,0.25231159543143544,-1
6031,2026-07-10 13:15:39.990,0,0,0.29594745694606606,-1
6038,2026-07-10 13:29:50.049,0,0,0.37218799301883676,-1
6046,2026-07-10 13:50:36.566,0,0,0.3744011175519463,-1
6049,2026-07-10 14:01:21.326,0,0,0.3459342716132552,1
6054,2026-07-10 14:19:43.196,0,0,0.3820969598132434,1
6057,2026-07-10 14:41:40.786,0,0,0.34461599834372325,-1
6060,2026-07-10 14:58:31.792,0,1,0.3346408105568425,1
6068,2026-07-10 15:06:04.906,0,0,0.3087376979904,-1
6076,2026-07-10 15:17:31.266,0,1,0.37253352591262806,-1
6084,2026-07-10 15:52:32.965,0,0,0.42213107747071005,1
6092,2026-07-10 16:05:57.848,0,0,0.5024684911740961,-1
6103,2026-07-10 17:00:35.191,0,0,0.42736042077813585,-1
6111,2026-07-10 17:11:51.660,0,0,0.27542558061188244,-1
6119,2026-07-10 17:50:39.132,0,0,0.3216773088472607,-1
6123,2026-07-10 18:05:46.183,0,0,0.19849750162664848,-1
6151,2026-07-13 09:03:11.909,0,1,0.3704772127855862,1
6161,2026-07-13 09:03:20.727,0,1,0.23030006439769443,-1
6166,2026-07-13 09:03:22.242,0,1,0.36266614451364604,1
6171,2026-07-13 09:03:26.192,0,0,0.2546649223556039,-1
6178,2026-07-13 09:03:37.093,0,1,0.267449347545215,-1
6183,2026-07-13 09:03:38.764,0,1,0.2937697709005962,1
6188,2026-07-13 09:03:42.016,0,0,0.27379208544762096,-1
6198,2026-07-13 09:03:57.327,0,0,0.34238697090925885,1
6201,2026-07-13 09:04:01.538,0,1,0.24598007688937518,-1
6208,2026-07-13 09:04:08.197,0,1,0.2870593656077463,1
6212,2026-07-13 09:04:10.183,0,0,0.23782407710054507,-1
