BarIndex,Date,fold,y,prob,side
5605,2026-07-10 09:57:52.973,0,1,0.2890042481779558,1
5609,2026-07-10 09:57:56.350,0,0,0.28821861434586943,-1
5612,2026-07-10 09:57:59.553,0,0,0.2658004239297233,1
5620,2026-07-10 09:58:09.196,0,0,0.3205222250041959,1
5622,2026-07-10 09:58:12.656,0,0,0.2812890510565678,-1
5628,2026-07-10 09:58:13.374,0,0,0.2433665347240164,-1
5630,2026-07-10 09:58:13.764,0,0,0.2663887010564691,1
5637,2026-07-10 09:58:20.723,0,1,0.3024627517730508,1
5651,2026-07-10 09:58:26.364,0,1,0.2464509780404577,-1
5658,2026-07-10 09:58:26.369,0,1,0.22569948833048303,1
5662,2026-07-10 09:58:26.401,0,0,0.21911917019501415,-1
5665,2026-07-10 09:58:26.403,0,1,0.21911917019501415,-1
5669,2026-07-10 09:58:26.404,0,0,0.22401759897497467,1
5672,2026-07-10 09:58:26.412,0,0,0.22401759897497467,-1
5675,2026-07-10 09:58:26.413,0,0,0.22401759897497467,1
5679,2026-07-10 09:58:26.474,0,0,0.2304847504992983,1
5689,2026-07-10 09:58:27.434,0,1,0.2259571172606072,-1
5698,2026-07-10 09:58:52.739,0,1,0.31303899629754267,1
5702,2026-07-10 09:59:05.619,0,0,0.29732424272997426,-1
5707,2026-07-10 09:59:13.110,0,0,0.28788980641168976,1
5710,2026-07-10 10:00:01.521,0,1,0.2802867694289345,1
5716,2026-07-10 10:01:32.732,0,0,0.2785393163944443,-1
5719,2026-07-10 10:02:39.913,0,0,0.29919611122571665,-1
5723,2026-07-10 10:03:23.904,0,0,0.3284700092898377,-1
5725,2026-07-10 10:03:59.261,0,0,0.2719211475000229,1
5732,2026-07-10 10:04:43.027,0,0,0.33656014608772655,1
5735,2026-07-10 10:06:06.496,0,0,0.2939864570657415,-1
5737,2026-07-10 10:06:52.419,0,0,0.27513225072317093,1
5739,2026-07-10 10:08:02.943,0,1,0.2974754132266924,-1
5746,2026-07-10 10:09:44.482,0,0,0.38521939298472874,1
5748,2026-07-10 10:10:02.857,0,1,0.34018708030052996,-1
5752,2026-07-10 10:11:14.292,0,0,0.2713471966514557,1
5754,2026-07-10 10:12:01.043,0,0,0.32610095453458515,-1
5756,2026-07-10 10:12:51.299,0,0,0.35339175779981935,1
5761,2026-07-10 10:14:43.403,0,0,0.2928714636761751,1
5763,2026-07-10 10:15:01.414,0,0,0.3004902599373636,-1
5765,2026-07-10 10:15:37.642,0,0,0.32442863044726244,1
5767,2026-07-10 10:16:02.471,0,1,0.3131195545653951,-1
5772,2026-07-10 10:17:13.583,0,0,0.2876568354789382,1
5775,2026-07-10 10:18:01.301,0,1,0.2912935049524727,-1
5779,2026-07-10 10:18:45.393,0,0,0.32586656704603434,1
5783,2026-07-10 10:20:09.910,0,0,0.41510879713583976,1
5788,2026-07-10 10:21:45.505,0,1,0.32792197519654087,1
5792,2026-07-10 10:22:20.666,0,0,0.3500011679341271,-1
5798,2026-07-10 10:25:05.713,0,0,0.3339142546714898,-1
5807,2026-07-10 10:26:05.970,0,1,0.3179858985573981,-1
5812,2026-07-10 10:27:26.448,0,0,0.2680332844329767,1
5814,2026-07-10 10:28:53.845,0,0,0.35179338329069054,-1
5817,2026-07-10 10:30:14.037,0,1,0.2892994726933704,1
5821,2026-07-10 10:31:50.602,0,0,0.2862704936794964,-1
5823,2026-07-10 10:32:09.890,0,0,0.3177142153752437,1
5827,2026-07-10 10:33:50.592,0,0,0.3182977111717689,-1
5830,2026-07-10 10:34:54.823,0,1,0.301985991295827,-1
5834,2026-07-10 10:35:18.746,0,0,0.33562539575363054,1
5837,2026-07-10 10:36:08.387,0,0,0.315450818812644,-1
5845,2026-07-10 10:38:03.507,0,0,0.3206605212062947,-1
5847,2026-07-10 10:38:59.346,0,0,0.35430919289819995,1
5850,2026-07-10 10:40:05.256,0,0,0.31947283223137,-1
5852,2026-07-10 10:40:27.072,0,0,0.31623783206449746,1
5866,2026-07-10 10:45:16.717,0,0,0.38576195704167565,1
5868,2026-07-10 10:48:52.758,0,0,0.33714904352494257,-1
5878,2026-07-10 10:52:33.606,0,0,0.3593894978068339,-1
5880,2026-07-10 10:55:17.052,0,0,0.3378838559253789,1
5883,2026-07-10 10:56:06.257,0,0,0.35888670097031483,-1
5892,2026-07-10 11:02:27.844,0,1,0.32075571325303703,-1
5898,2026-07-10 11:07:23.548,0,0,0.3970209497350709,1
5901,2026-07-10 11:08:26.944,0,1,0.34261975425672153,-1
5907,2026-07-10 11:10:58.146,0,0,0.39430584270424035,1
5910,2026-07-10 11:12:06.024,0,1,0.3794919842219044,1
5920,2026-07-10 11:18:48.729,0,1,0.2823779638848233,-1
5925,2026-07-10 11:23:21.423,0,1,0.38115294947408823,1
5933,2026-07-10 11:27:12.514,0,0,0.3479344525417453,-1
5935,2026-07-10 11:29:59.168,0,0,0.3141890054667711,1
5952,2026-07-10 11:33:07.629,0,0,0.3286070326221672,1
5962,2026-07-10 11:34:06.472,0,0,0.29273249153095376,-1
5968,2026-07-10 11:36:20.343,0,0,0.33535220347419087,-1
5973,2026-07-10 11:39:38.272,0,1,0.33367497869138196,1
5985,2026-07-10 11:53:10.945,0,1,0.34823924050400074,-1
6000,2026-07-10 12:12:47.917,0,0,0.3685310209067202,1
6003,2026-07-10 12:19:04.216,0,1,0.3644546857190306,1
6007,2026-07-10 12:26:38.806,0,1,0.3755922311101024,-1
6012,2026-07-10 12:37:15.650,0,0,0.33742367627588016,1
6015,2026-07-10 12:43:33.864,0,0,0.3652944333393439,-1
6019,2026-07-10 12:53:53.285,0,0,0.31945640538645764,-1
6031,2026-07-10 13:15:39.990,0,0,0.37615141110059175,-1
6038,2026-07-10 13:29:50.049,0,0,0.314611828464801,-1
6046,2026-07-10 13:50:36.566,0,0,0.32532248208602244,-1
6049,2026-07-10 14:01:21.326,0,0,0.34217683709042424,1
6051,2026-07-10 14:15:31.284,0,0,0.3369750473426513,-1
6054,2026-07-10 14:19:43.196,0,0,0.34404924982249796,1
6057,2026-07-10 14:41:40.786,0,0,0.39846323900200764,-1
6060,2026-07-10 14:58:31.792,0,1,0.31725912600991174,1
6068,2026-07-10 15:06:04.906,0,0,0.31186419732283194,-1
6076,2026-07-10 15:17:31.266,0,1,0.32723746885542365,-1
6084,2026-07-10 15:52:32.965,0,0,0.37136690932492794,1
6092,2026-07-10 16:05:57.848,0,0,0.40229406479131014,-1
6095,2026-07-10 16:25:38.415,0,0,0.4198102840219038,-1
6103,2026-07-10 17:00:35.191,0,0,0.33809584355985517,-1
6111,2026-07-10 17:11:51.660,0,0,0.34569889841782264,-1
6119,2026-07-10 17:50:39.132,0,0,0.4091539201157205,-1
6123,2026-07-10 18:05:46.183,0,0,0.31017671136314984,-1
6125,2026-07-10 18:08:23.788,0,0,0.32216466589105486,1
6129,2026-07-10 18:16:23.004,0,1,0.3201000852732061,-1
6151,2026-07-13 09:03:11.909,0,1,0.30896173650913633,1
6161,2026-07-13 09:03:20.727,0,1,0.302528019336417,-1
6166,2026-07-13 09:03:22.242,0,1,0.2809976979621191,1
6171,2026-07-13 09:03:26.192,0,0,0.2544641400984847,-1
6173,2026-07-13 09:03:27.818,0,1,0.29392021592124284,1
6178,2026-07-13 09:03:37.093,0,1,0.31658540819366693,-1
6183,2026-07-13 09:03:38.764,0,1,0.29456690153684634,1
6188,2026-07-13 09:03:42.016,0,0,0.278080415375059,-1
6190,2026-07-13 09:03:46.841,0,0,0.27359322831849814,1
6192,2026-07-13 09:03:51.295,0,0,0.3181329742118709,-1
6194,2026-07-13 09:03:51.955,0,0,0.27106301510616004,1
6198,2026-07-13 09:03:57.327,0,0,0.28940866619077915,1
6201,2026-07-13 09:04:01.538,0,1,0.2568844474198369,-1
6208,2026-07-13 09:04:08.197,0,1,0.30112802284580104,1
6212,2026-07-13 09:04:10.183,0,0,0.2807378567822148,-1
6215,2026-07-13 09:04:13.196,0,0,0.2748813715156131,1
6221,2026-07-13 09:04:18.091,0,0,0.2928803790126778,1
6224,2026-07-13 09:04:22.767,0,1,0.293903380515612,1
6230,2026-07-13 09:04:31.008,0,0,0.31023298392517834,-1
6237,2026-07-13 09:04:38.109,0,0,0.2854765789351996,1
6242,2026-07-13 09:05:02.982,0,0,0.25720217721752703,-1
6246,2026-07-13 09:05:10.040,0,1,0.27696730614072745,1
6250,2026-07-13 09:05:31.042,0,0,0.2925578167991186,-1
6253,2026-07-13 09:05:40.507,0,1,0.30259274216754833,1
6257,2026-07-13 09:06:56.620,0,0,0.3043969301991982,-1
6260,2026-07-13 09:07:26.151,0,0,0.35632924995941034,1
6265,2026-07-13 09:08:56.045,0,0,0.28773591123561704,-1
6268,2026-07-13 09:09:33.140,0,0,0.30532399623845236,1
6274,2026-07-13 09:12:13.589,0,0,0.37213448572446256,1
6277,2026-07-13 09:13:19.069,0,0,0.34975269416195826,-1
6279,2026-07-13 09:14:44.067,0,0,0.28531766573376777,1
6282,2026-07-13 09:15:11.078,0,0,0.3516302643548758,-1
6284,2026-07-13 09:15:46.944,0,1,0.285856420625418,1
6291,2026-07-13 09:17:24.428,0,0,0.3184451087746612,-1
6299,2026-07-13 09:20:12.344,0,0,0.3012769750190855,1
6302,2026-07-13 09:21:43.636,0,0,0.3134291699657771,1
6306,2026-07-13 09:24:46.373,0,1,0.36314770252182754,1
6313,2026-07-13 09:30:07.000,0,0,0.3621823622972725,-1
6315,2026-07-13 09:32:37.800,0,0,0.303679060470271,1
6318,2026-07-13 09:36:29.518,0,1,0.35085827224617433,1
6325,2026-07-13 09:42:10.856,0,0,0.3303556276533232,-1
6327,2026-07-13 09:42:46.490,0,0,0.30308808609751675,1
6332,2026-07-13 09:45:39.600,0,0,0.35194506909071727,1
6334,2026-07-13 09:47:55.695,0,0,0.33929430504358987,-1
6340,2026-07-13 09:52:06.204,0,1,0.35402019625548065,1
6346,2026-07-13 09:55:19.621,0,0,0.3284692752260301,-1
6348,2026-07-13 09:56:40.955,0,0,0.36754407797428784,1
6352,2026-07-13 10:00:00.202,0,1,0.3732239812101449,-1
6356,2026-07-13 10:00:43.595,0,0,0.3581654565692021,1
6358,2026-07-13 10:01:01.522,0,1,0.33520233066804217,-1
6364,2026-07-13 10:02:13.515,0,0,0.3947408707248899,1
6370,2026-07-13 10:04:11.760,0,1,0.3156902439993567,-1
6376,2026-07-13 10:09:40.733,0,1,0.36401879647094737,1
6383,2026-07-13 10:11:20.340,0,0,0.3538659696887256,-1
6387,2026-07-13 10:13:26.704,0,1,0.3436991519539507,-1
6392,2026-07-13 10:15:06.450,0,0,0.3179951572425584,1
6394,2026-07-13 10:16:02.431,0,1,0.37159238902226754,-1
6398,2026-07-13 10:19:33.178,0,0,0.3392285312697331,1
6401,2026-07-13 10:21:24.040,0,1,0.3019167122946808,-1
6412,2026-07-13 10:27:39.515,0,1,0.4016959371367866,1
6416,2026-07-13 10:29:13.466,0,0,0.3288840325902193,-1
6421,2026-07-13 10:30:24.543,0,0,0.3251579795825836,-1
6424,2026-07-13 10:31:24.507,0,0,0.31804414242110285,-1
