BarIndex,Date,fold,y,prob,side
5605,2026-07-10 09:57:52.973,0,1,0.5642059129104279,1
5609,2026-07-10 09:57:56.350,0,1,0.4814325064124599,-1
5612,2026-07-10 09:57:59.553,0,0,0.45146038183671705,1
5620,2026-07-10 09:58:09.196,0,0,0.555491965112885,1
5622,2026-07-10 09:58:12.656,0,0,0.5246551201915256,-1
5628,2026-07-10 09:58:13.374,0,0,0.48425732831042145,-1
5630,2026-07-10 09:58:13.764,0,0,0.47545474677394733,1
5637,2026-07-10 09:58:20.723,0,1,0.5450970375090783,1
5651,2026-07-10 09:58:26.364,0,1,0.5100359029128047,-1
5658,2026-07-10 09:58:26.369,0,1,0.6574049474252702,1
5662,2026-07-10 09:58:26.401,0,0,0.39649466893172053,-1
5665,2026-07-10 09:58:26.403,0,1,0.475600807341577,-1
5669,2026-07-10 09:58:26.404,0,1,0.5359883605370135,1
5672,2026-07-10 09:58:26.412,0,1,0.20317891025870025,-1
5675,2026-07-10 09:58:26.413,0,0,0.5401339645420474,1
5679,2026-07-10 09:58:26.474,0,0,0.6286215393277155,1
5689,2026-07-10 09:58:27.434,0,1,0.44595959810108526,-1
5698,2026-07-10 09:58:52.739,0,1,0.5888565364108514,1
5702,2026-07-10 09:59:05.619,0,0,0.47255836736053175,-1
5707,2026-07-10 09:59:13.110,0,0,0.49342245680599606,1
5710,2026-07-10 10:00:01.521,0,1,0.4380462799436728,1
5716,2026-07-10 10:01:32.732,0,0,0.48496014350928096,-1
5719,2026-07-10 10:02:39.913,0,0,0.5168967571460006,-1
5723,2026-07-10 10:03:23.904,0,0,0.4438871925876013,-1
5725,2026-07-10 10:03:59.261,0,0,0.5658859886683325,1
5732,2026-07-10 10:04:43.027,0,1,0.4855395796314632,1
5735,2026-07-10 10:06:06.496,0,0,0.44695013665840205,-1
5737,2026-07-10 10:06:52.419,0,0,0.43284954701530176,1
5739,2026-07-10 10:08:02.943,0,1,0.4131068509523258,-1
5746,2026-07-10 10:09:44.482,0,0,0.39992423981629477,1
5748,2026-07-10 10:10:02.857,0,1,0.45656609603959436,-1
5752,2026-07-10 10:11:14.292,0,0,0.46979138647753443,1
5754,2026-07-10 10:12:01.043,0,0,0.4473792915737418,-1
5756,2026-07-10 10:12:51.299,0,0,0.5169210207410744,1
5761,2026-07-10 10:14:43.403,0,0,0.3300896013308089,1
5763,2026-07-10 10:15:01.414,0,0,0.4594778309734155,-1
5765,2026-07-10 10:15:37.642,0,0,0.49658025442787873,1
5767,2026-07-10 10:16:02.471,0,1,0.4505090627432947,-1
5772,2026-07-10 10:17:13.583,0,1,0.5078855801432578,1
5775,2026-07-10 10:18:01.301,0,1,0.441692765063451,-1
5779,2026-07-10 10:18:45.393,0,0,0.4178375212305022,1
5783,2026-07-10 10:20:09.910,0,0,0.5782960835170986,1
5788,2026-07-10 10:21:45.505,0,1,0.44979430211654386,1
5792,2026-07-10 10:22:20.666,0,0,0.4984950306765779,-1
5798,2026-07-10 10:25:05.713,0,0,0.38630159956699694,-1
5807,2026-07-10 10:26:05.970,0,1,0.4922858952358657,-1
5812,2026-07-10 10:27:26.448,0,0,0.5389628730656261,1
5814,2026-07-10 10:28:53.845,0,1,0.501259861875864,-1
5817,2026-07-10 10:30:14.037,0,1,0.517550913742825,1
5821,2026-07-10 10:31:50.602,0,0,0.49847976912524816,-1
5823,2026-07-10 10:32:09.890,0,0,0.5748947513063919,1
5827,2026-07-10 10:33:50.592,0,0,0.4630466183203956,-1
5830,2026-07-10 10:34:54.823,0,1,0.47904432920178697,-1
5834,2026-07-10 10:35:18.746,0,1,0.43408808546639893,1
5837,2026-07-10 10:36:08.387,0,0,0.4718855171978115,-1
5845,2026-07-10 10:38:03.507,0,0,0.5467275081850681,-1
5847,2026-07-10 10:38:59.346,0,1,0.42199856402775204,1
5850,2026-07-10 10:40:05.256,0,0,0.42028924691851405,-1
5852,2026-07-10 10:40:27.072,0,0,0.43873707564311426,1
5866,2026-07-10 10:45:16.717,0,0,0.5278383730179764,1
5868,2026-07-10 10:48:52.758,0,0,0.4578609459699154,-1
5878,2026-07-10 10:52:33.606,0,0,0.5460983155788481,-1
5880,2026-07-10 10:55:17.052,0,1,0.516237460182067,1
5883,2026-07-10 10:56:06.257,0,0,0.4685648200601655,-1
5892,2026-07-10 11:02:27.844,0,1,0.4734594659664334,-1
5898,2026-07-10 11:07:23.548,0,1,0.5287735729452026,1
5901,2026-07-10 11:08:26.944,0,1,0.4755818090587526,-1
5907,2026-07-10 11:10:58.146,0,0,0.5401983535957248,1
5910,2026-07-10 11:12:06.024,0,1,0.5020865716234504,1
5920,2026-07-10 11:18:48.729,0,1,0.40114175367266147,-1
5925,2026-07-10 11:23:21.423,0,1,0.40000316587240137,1
5933,2026-07-10 11:27:12.514,0,0,0.4945956946132785,-1
5935,2026-07-10 11:29:59.168,0,0,0.3750473951721976,1
5952,2026-07-10 11:33:07.629,0,0,0.49523917758384245,1
5962,2026-07-10 11:34:06.472,0,0,0.5411511626740794,-1
5968,2026-07-10 11:36:20.343,0,0,0.4290994644841258,-1
5973,2026-07-10 11:39:38.272,0,1,0.5976299499804206,1
5985,2026-07-10 11:53:10.945,0,1,0.31726094043329994,-1
6000,2026-07-10 12:12:47.917,0,0,0.5704424491936759,1
6003,2026-07-10 12:19:04.216,0,1,0.4637619626977921,1
6007,2026-07-10 12:26:38.806,0,1,0.5173854500736086,-1
6012,2026-07-10 12:37:15.650,0,1,0.3555052125881763,1
6015,2026-07-10 12:43:33.864,0,0,0.343358084112567,-1
6019,2026-07-10 12:53:53.285,0,0,0.3655313046136295,-1
6031,2026-07-10 13:15:39.990,0,0,0.4959136629366061,-1
6038,2026-07-10 13:29:50.049,0,0,0.5124187563696584,-1
6046,2026-07-10 13:50:36.566,0,1,0.44002818937023475,-1
6049,2026-07-10 14:01:21.326,0,0,0.4780791470505495,1
6051,2026-07-10 14:15:31.284,0,1,0.27486054655053876,-1
6054,2026-07-10 14:19:43.196,0,1,0.363281051236713,1
6057,2026-07-10 14:41:40.786,0,1,0.36588125760588003,-1
6060,2026-07-10 14:58:31.792,0,1,0.2754541885898633,1
6068,2026-07-10 15:06:04.906,0,0,0.46025707525151516,-1
6076,2026-07-10 15:17:31.266,0,1,0.5064400527631212,-1
6084,2026-07-10 15:52:32.965,0,0,0.6182343495042467,1
6092,2026-07-10 16:05:57.848,0,0,0.6728254617373435,-1
6095,2026-07-10 16:25:38.415,0,0,0.6548684534911312,-1
6103,2026-07-10 17:00:35.191,0,0,0.6063443631900972,-1
6111,2026-07-10 17:11:51.660,0,0,0.4118184961547428,-1
6119,2026-07-10 17:50:39.132,0,0,0.43299658295949767,-1
6123,2026-07-10 18:05:46.183,0,0,0.37741595914804976,-1
6125,2026-07-10 18:08:23.788,0,0,0.5923736223779138,1
6129,2026-07-10 18:16:23.004,0,1,0.5085073062607471,-1
6151,2026-07-13 09:03:11.909,0,1,0.8054138723992048,1
6161,2026-07-13 09:03:20.727,0,1,0.5609056726922427,-1
6166,2026-07-13 09:03:22.242,0,1,0.5241882108505236,1
6171,2026-07-13 09:03:26.192,0,0,0.4867259386814984,-1
6173,2026-07-13 09:03:27.818,0,1,0.45095472912820345,1
6178,2026-07-13 09:03:37.093,0,1,0.5419525274124222,-1
6183,2026-07-13 09:03:38.764,0,1,0.46208089405398456,1
6188,2026-07-13 09:03:42.016,0,0,0.5624160517377661,-1
6190,2026-07-13 09:03:46.841,0,0,0.4962735182206083,1
6192,2026-07-13 09:03:51.295,0,0,0.48525482257020774,-1
6194,2026-07-13 09:03:51.955,0,0,0.4778364861644727,1
6198,2026-07-13 09:03:57.327,0,1,0.5199933100587328,1
6201,2026-07-13 09:04:01.538,0,1,0.5054007258526466,-1
6208,2026-07-13 09:04:08.197,0,1,0.5528459727569333,1
6212,2026-07-13 09:04:10.183,0,1,0.5193607683766153,-1
6215,2026-07-13 09:04:13.196,0,0,0.523999669817012,1
6221,2026-07-13 09:04:18.091,0,0,0.5875371384931698,1
6224,2026-07-13 09:04:22.767,0,1,0.4172371310648341,1
6230,2026-07-13 09:04:31.008,0,0,0.45429060729934995,-1
6237,2026-07-13 09:04:38.109,0,0,0.5517863211122965,1
6242,2026-07-13 09:05:02.982,0,0,0.33678485255558754,-1
6246,2026-07-13 09:05:10.040,0,1,0.3713316478027173,1
6250,2026-07-13 09:05:31.042,0,1,0.43355861767930587,-1
6253,2026-07-13 09:05:40.507,0,1,0.4365873651403981,1
6257,2026-07-13 09:06:56.620,0,1,0.40268516251971187,-1
6260,2026-07-13 09:07:26.151,0,0,0.45479405120341976,1
6265,2026-07-13 09:08:56.045,0,1,0.3668292111403293,-1
6268,2026-07-13 09:09:33.140,0,0,0.47513687888780914,1
6274,2026-07-13 09:12:13.589,0,1,0.4326142688559679,1
6277,2026-07-13 09:13:19.069,0,0,0.37564719004045033,-1
6279,2026-07-13 09:14:44.067,0,1,0.38594174806693693,1
6282,2026-07-13 09:15:11.078,0,0,0.4448950337414399,-1
