feature,lag,mean_pos,mean_neg,cohens_d,auc,abs_auc_gap
OpenLocation,0,0.5014583874937643,0.4977387254197686,0.034701355653643524,0.5097954137549165,0.009795413754916549
DurationResidual,0,902.0319194823869,-331.6825465425532,0.05191570897842759,0.49029642496596665,0.009703575034033352
ConsecutiveUpCount,0,0.5043103448275862,0.4850498338870432,0.038517356342242196,0.5096302554702715,0.00963025547027152
SignedRunLength,0,0.008620689655172414,-0.029900332225913623,0.038517356342242265,0.5096302554702715,0.00963025547027152
ConsecutiveDownCount,0,0.4956896551724138,0.5149501661129569,-0.03851735634224231,0.4903697445297285,0.00963025547027152
CloseChange1Bricks,2,-0.008620689655172414,0.029900332225913623,-0.038517356342242265,0.4903697445297285,0.00963025547027152
CloseChange2Bricks,0,0.008620689655172414,-0.029900332225913623,0.038517356342242265,0.5096302554702715,0.00963025547027152
CloseChange1Bricks,0,0.017241379310344827,-0.059800664451827246,0.038517356342242265,0.5096302554702715,0.00963025547027152
CloseChange1Bricks,1,-0.008620689655172414,0.029900332225913623,-0.038517356342242265,0.4903697445297285,0.00963025547027152
CloseLocation,0,0.5043103448275862,0.4850498338870432,0.038517356342242196,0.5096302554702715,0.00963025547027152
Direction,0,0.008620689655172414,-0.029900332225913623,0.038517356342242265,0.5096302554702715,0.00963025547027152
CloseLocation,1,0.4956896551724138,0.5149501661129569,-0.03851735634224231,0.4903697445297285,0.00963025547027152
Direction,2,-0.008620689655172414,0.029900332225913623,-0.038517356342242265,0.4903697445297285,0.00963025547027152
Direction,1,-0.008620689655172414,0.029900332225913623,-0.038517356342242265,0.4903697445297285,0.00963025547027152
CloseLocation,2,0.4956896551724138,0.5149501661129569,-0.03851735634224231,0.4903697445297285,0.00963025547027152
CloseChange2Bricks,1,-0.017241379310344827,0.059800664451827246,-0.038517356342242265,0.4903697445297285,0.00963025547027152
AggTotalRatio20,0,1.5080471674433773,1.5182489029189694,-0.00897303320006716,0.4903879613625587,0.009612038637441311
TradesRatio20,0,1.5138016505645921,1.5099610006012187,0.0034678483044111356,0.49048356073236765,0.009516439267632348
AggPerBrickProgress,2,351.5817097701149,341.194830564784,0.02485772541344611,0.490506739985489,0.009493260014511007
AggBalanceAcceleration,1,2.9740147981487506,1.2257408376112011,0.023168334811629502,0.5094304903196243,0.009430490319624285
AggBalanceAcceleration,2,-1.3824111059999278,-3.5751223179532317,0.02848182155552728,0.5093925421010425,0.009392542101042456
BodyNormMean3,2,0.6443990506568225,0.6391496539801375,0.039411455188671486,0.5093176003360446,0.009317600336044563
AggTotalNormMean3,0,206.7884281519498,208.99359066015978,-0.01540643701800185,0.4906869343567419,0.009313065643258123
LogDurationResidual20,1,-0.4686299552101534,-0.5227914298881126,0.026604211044365663,0.5088199978585741,0.008819997858574125
AggShareOfQuantity,1,0.7863993703030497,0.7921858980884701,-0.04720407150584887,0.49136284224997134,0.008637157750028657
AggTotalPerQuantity,1,0.7863993703030497,0.7921858980884701,-0.04720407150584887,0.49136284224997134,0.008637157750028657
DurationResidualPct,0,0.6638863879586572,0.6553921492924442,0.0049108553612825555,0.49168428881716814,0.008315711182831864
DurationRatio20,1,0.8532503446874273,0.747074434915632,0.08343630909829225,0.5079624715113878,0.007962471511387847
AggTotalNorm,2,196.7390757580567,195.66217432287144,0.00620711006961273,0.49220534043609426,0.007794659563905737
DeltaTLog,2,2.680545349913361,2.7096781077168695,-0.016893898586409183,0.4925206209187765,0.007479379081223481
AggTotalResidual20,1,-1788.7214593817396,-2063.6765957446805,0.015535242973468314,0.5074708517521452,0.0074708517521452356
QuantityPerTradeRatio20,1,0.992231455380481,1.005631858224288,-0.03447736166834273,0.49259009284610794,0.007409907153892059
DirVsAggDivergence,0,-0.004022534645836637,0.0006656008466325465,-0.0461031325845801,0.4926619123992821,0.007338087600717913
DurationResidualMean3,0,-323.1332135154568,-813.2397052304967,0.03999824000341516,0.4927655176897074,0.0072344823102926115
AggTotalRatio20,1,0.984989163162928,0.9159274808144205,0.07886717772537911,0.5069993078605626,0.006999307860562576
SellShare,1,0.49809508684564374,0.4923246352635669,0.02292685653918667,0.5069865295757436,0.0069865295757436385
AggPerBrickProgress,1,358.9925718390805,355.29318272425246,0.008997432760136068,0.5069805628747088,0.006980562874708829
LowerWickNorm,0,0.30105280804887896,0.29044720366267235,0.035274175945628955,0.5069738801695498,0.0069738801695498065
AggImbalanceChange,1,0.004603237139986132,-0.00810333450302192,0.03378589178669509,0.5069182705159049,0.0069182705159048785
QuantityResidual20,1,-2696.7183680805174,-3086.80585106383,0.01562878988183627,0.506624797329336,0.006624797329335963
AggTotalNormMean3,2,198.79009597231266,199.07953865403647,-0.0020725086579192363,0.4934547676327949,0.006545232367205112
Range,2,78.86494252873563,78.88372093023256,-0.0006623270073056717,0.49349534119983196,0.0065046588001680394
WickTotalNorm,2,0.2888647483672252,0.2934321815205164,-0.020985762889348433,0.49349534119983196,0.0065046588001680394
BodyNorm,2,0.7111352516327747,0.7065678184794836,0.020985762889347923,0.506504658800168,0.0065046588001680394
TradesRatio20,1,0.9667201523087672,0.9039231553465319,0.07264082812222068,0.5065012351438579,0.00650123514385792
AggBalanceNorm,2,-1.8208474676114494,-0.840198509984687,-0.014209525675809341,0.4935996391339214,0.0064003608660785916
ConsecutiveUpCount,1,2.5811781609195403,2.5847176079734218,-0.0010211585925844206,0.4937449879711307,0.0062550120288693
ConsecutiveUpCount,2,2.0854885057471266,2.0697674418604652,0.005045483877265865,0.4937449879711307,0.0062550120288693
QuantityRatio20,1,0.9472621275582918,0.9010447848909748,0.05239796562284953,0.5062302109304495,0.006230210930449509
TradesResidual20,1,-756.8497843278216,-872.1645611702128,0.01709312403119988,0.505888682181807,0.005888682181807048
QuantityPerTradeRatio20,0,1.0617194031377077,1.0421473349095216,0.03196795467807445,0.4942442009422274,0.005755799057772626
AggTotalNormMean5,0,203.9992993229455,205.71144272394284,-0.012775121333949651,0.49429893649520756,0.005701063504792436
LogDuration,1,4.300178233130842,4.26663607092506,0.012435307240323205,0.5056831634016878,0.005683163401687841
DurationResidual,1,-961.2598130841121,-998.0603723404256,0.003750105406446654,0.50567955856035,0.005679558560349962
AggBalanceNormMean3,0,-0.9490462575541654,-0.44577529161341445,-0.015194657309617795,0.49432471264367817,0.005675287356321834
WickAsym,2,0.0009308312077243793,-0.0037607987813765187,0.012901347695828942,0.5056015389315309,0.005601538931530925
LowerWickNorm,1,0.14232615294613046,0.14612581943354158,-0.017931178060712684,0.494420179860236,0.005579820139763991
DeltaTLog,0,2.3237596753755465,2.2867558572452458,0.02198960504391597,0.5054590541108184,0.005459054110818373
TradesResidual20,2,-990.5305535585909,-1142.1400598404255,0.022437554755506846,0.49455131391773866,0.005448686082261345
TradesPerQuantity,1,0.322862612518873,0.32731602215976874,-0.05227861711523707,0.4946481078397678,0.005351892160232186
ConsecutiveDownCount,2,2.1329022988505746,2.1043189368770765,0.009709472018467283,0.5053134666055676,0.0053134666055676405
ConsecutiveDownCount,1,2.637212643678161,2.5893687707641195,0.0143864407312514,0.5053134666055676,0.0053134666055676405
BodyNormMean5,1,0.6520626629429799,0.6493127781753015,0.02624817343795234,0.5050385210218811,0.0050385210218810705
AggTotalNormMean5,2,198.48707247420705,199.44578937182172,-0.007227851107547022,0.4950381358522866,0.00496186414771338
AggSellNorm,1,101.23223362033671,101.70217935402697,-0.005134137965367046,0.5048910241722993,0.004891024172299252
DurationResidual,2,-910.171746944644,-1109.9761968085106,0.018943308742277398,0.49518537673799656,0.004814623262003437
AggTotalNormMean5,1,198.2772517829731,199.20137035214864,-0.007075620292929298,0.4952982395845267,0.004701760415473322
AggImbalanceChange,0,-0.006300522796910128,-0.018577435113770947,0.01986051498245001,0.5045719250009547,0.004571925000954713
QuantityResidual20,2,-3390.5458303378864,-4184.822872340425,0.031402046672593394,0.4954561619529804,0.004543838047019577
RangeRatio20,0,1.3464200059058322,1.3503590169296984,-0.021261736752096215,0.49548986073083806,0.004510139269161939
AggBalanceNormMean5,2,-1.0384044392468181,-0.6734581586802869,-0.008990289618644237,0.49572309091464906,0.004276909085350944
BodyNormMean3,1,0.6767374908721707,0.6774508053706026,-0.005466104356604563,0.49599873028601976,0.004001269713980238
AggTotalPerTrade,0,2.41886493531439,2.4355856180568054,-0.03199048393636226,0.49606197731698937,0.0039380226830106335
CloseChange3Bricks,2,0.007183908045977011,0.019933554817275746,-0.004342161516192625,0.5038368274334594,0.0038368274334593666
DirVsAggDivergence,1,-0.0004549106190650764,0.0006391587901735628,-0.04120620465717725,0.49636126704089817,0.0036387329591018314
RangeMean5,1,87.74568965517241,87.99335548172758,-0.017432207773359857,0.4965488601214343,0.003451139878565712
AggBalanceNormMean3Change,2,-0.08191349660519277,-0.14761544098801838,0.0022687881961421185,0.49656508954824913,0.003434910451750872
BodyNormMean3,0,0.6076298382389432,0.6089680476702779,-0.012725208842286806,0.4966939702906022,0.0033060297093978064
TradesPerQuantity,2,0.3223755710379073,0.32496710326932376,-0.0301052649439815,0.4967650933669378,0.0032349066330621956
DurationResidualMean5,0,-509.22291366906484,-792.4661037234044,0.02517035802837467,0.49684869125975817,0.0031513087402418316
AggBalanceNormMean3,1,-0.8295092015619211,-0.43161823078100886,-0.0064863112641716635,0.4969104422041471,0.003089557795852904
DurationResidualMean5,1,-892.910892086331,-868.8267619680852,-0.0022148678781734937,0.5028922872340426,0.0028922872340425565
RangeRatio20,2,0.849587400657821,0.8468788393128442,0.009194843880276561,0.4971267609403919,0.0028732390596081236
AggBalanceNormMean3,2,-0.34113025065067665,-1.426000675362683,0.020807511374928152,0.5028411043647611,0.002841104364761149
AggBalanceNormMean5,0,-0.40993641140052456,-0.9550258781886304,0.015186615781336767,0.5026757074120747,0.0026757074120746793
AggTotalResidual20,2,-2260.259705248023,-2884.1534574468083,0.03460838308389396,0.4977123070804717,0.0022876929195282947
AggBalanceRunSum,2,-5.754524168659703,-11.444273290012903,0.02108228860340045,0.5021835739107191,0.0021835739107191054
UpperWickNorm,2,0.1448977897874748,0.14483569136956992,0.0002938079310051627,0.5020501584755794,0.0020501584755794333
SignedRunLength,1,-0.05603448275862069,-0.004651162790697674,-0.008495902993202447,0.4980617768358346,0.0019382231641654202
SignedRunLength,2,-0.04741379310344827,-0.0345514950166113,-0.0024670936582733803,0.4980617768358346,0.0019382231641654202
TradesNorm,1,79.32341798886594,79.5162051969325,-0.003112052306750009,0.5018346412342002,0.001834641234200185
RunLength,1,5.218390804597701,5.174086378737542,0.014322401552652958,0.4981658361018826,0.0018341638981174135
RunLength,2,4.218390804597701,4.174086378737542,0.014322401552652958,0.4981658361018826,0.0018341638981174135
AggBalanceAcceleration,0,-0.48507800739182294,-0.6762370359002117,0.001551425961252086,0.4981990109596365,0.001800989040363521
AggTotalNormMean3,1,200.64278098480824,198.65955494602034,0.014528212491685467,0.5017816569290106,0.0017816569290105555
AggTotalPerTrade,1,2.48288651469729,2.488049062631142,-0.010305764104625722,0.49830569557413984,0.0016943044258601603
AggTotalNorm,1,201.67711365224997,203.18399576174065,-0.008957113389726849,0.5016616069041892,0.0016616069041891501
AggBalanceNorm,1,-0.7873535884235017,-0.22036294631328796,-0.008176073088919943,0.4983861267040898,0.0016138732959101731
AggBalanceRunSum,1,-6.541877757083206,-11.664636236326189,0.01594761467134701,0.5014573070607553,0.0014573070607553085
QuantityNorm,1,272.40672722825246,273.89208709662125,-0.006161533549891351,0.5014525336999275,0.001452533699927483
QuantityPerTradeRatio20,2,0.9902726686801578,0.993814645057488,-0.01143790499238503,0.4986857476635514,0.001314252336448607
HourOfDay,1,11.176508620689654,11.163654485049834,0.00582790697563268,0.49889281895597054,0.0011071810440294594
AggBalanceNormMean3Change,0,-0.11953705599224376,-0.014157060832405819,-0.003230482400615418,0.5011031236873258,0.001103123687325791
OpenLocation,1,0.4970537975803069,0.49574364530400644,0.004270209247097465,0.49891429907969603,0.001085700920303967
HourOfDay,2,11.16282327586207,11.150863787375414,0.005462664203158872,0.4989314831786764,0.001068516821323584
SecondsSinceSessionOpen,0,7597.265658045977,7473.335628571428,0.015708506967989772,0.5010589700996678,0.001058970099667822
BuyShare,0,0.49300752531911957,0.49639329169782,-0.030273149644517754,0.4989763527704586,0.0010236472295414023
TradesPerQuantity,0,0.3177204907294066,0.31969843897154304,-0.024227242741461704,0.5009723336006415,0.0009723336006415284
QuantityPerTrade,0,3.4143819781397515,3.3364393758795146,0.03633221916332848,0.49902766639935847,0.0009723336006415284
AggBalanceRunSum,0,-0.23893771662737673,-0.27676441854210043,0.0008910353344252698,0.4990431798220491,0.0009568201779509011
AggBalanceNorm,0,-0.23893771662737673,-0.27676441854210043,0.0008910353344252698,0.4990431798220491,0.0009568201779509011
AggBalanceChange,0,0.5484158717961249,-0.05640147222881186,0.0057299067792479196,0.5009446481078398,0.000944648107839785
DurationResidualMean5,2,-238.9592517985612,-913.8672140957447,0.04441855949524506,0.49906580055104854,0.000934199448951456
SecondsSinceSessionOpen,1,7553.737908764368,7431.0389029900325,0.015646794725840688,0.5009138599304999,0.0009138599304998607
SecondsSinceSessionOpen,2,7504.37222341954,7385.51137807309,0.01527280251658416,0.5009026425325543,0.000902642532554343
HourOfDay,0,11.188397988505747,11.174894795127354,0.006085853572044193,0.4991121548860121,0.0008878451139878729
AggSellNorm,2,99.27996161283407,98.25118641642807,0.010840782035169244,0.49913291900561346,0.0008670809943865376
RangeMean5,0,94.30675287356321,94.38870431893687,-0.006389250275464115,0.5008384408294192,0.0008384408294191958
AggBalanceNormMean5,1,-0.6771702636342234,-0.9791434318843365,0.006496573133991249,0.4992114407912323,0.0007885592087676918
QuantityPerTrade,1,3.210994164007724,3.22143823708301,-0.007311709730534107,0.5007179134685149,0.000717913468514908
SellShare,0,0.505555693071685,0.50360670830218,0.017420420089503445,0.4995897296368427,0.0004102703631572724
DirVsAggDivergence,2,-0.0003656398640384735,0.0002671017024849699,-0.03986100842657421,0.5003179058311376,0.0003179058311375549
AggImbalance,0,-0.01254816775256529,-0.007213416604360031,-0.024011723943192672,0.49970333562454655,0.00029666437545344815
QuantityPerTrade,2,3.206370814233202,3.195023286266169,0.008411175708099105,0.49976801466376447,0.00023198533623552953
DurationResidualMean3,2,-828.9376378896885,-877.5291999113477,0.004240111376140957,0.5001124100719424,0.00011241007194240371
AggBuyNorm,1,100.44488003191323,101.48181640771368,-0.01146691009283852,0.49991121548860123,8.878451139876509e-05
BodyNormMean5,0,0.6089902830109032,0.6075570572943513,0.015509046970842521,0.5000816244701569,8.162447015691576e-05
RunLength,0,1.0,1.0,,0.5,0.0
CloseChange3Bricks,0,0.0,0.0,,0.5,0.0
