BarIndex,Date,fold,y,prob,side
5605,2026-07-10 09:57:52.973,0,1,0.5418501361419475,1
5609,2026-07-10 09:57:56.350,0,1,0.5018675477370939,-1
5612,2026-07-10 09:57:59.553,0,0,0.4854837900211312,1
5620,2026-07-10 09:58:09.196,0,0,0.5474286907622191,1
5628,2026-07-10 09:58:13.374,0,0,0.4862128482405989,-1
5637,2026-07-10 09:58:20.723,0,1,0.5419747490376099,1
5651,2026-07-10 09:58:26.364,0,1,0.48774441192916884,-1
5658,2026-07-10 09:58:26.369,0,1,0.5417467222417659,1
5662,2026-07-10 09:58:26.401,0,0,0.4674933828370754,-1
5669,2026-07-10 09:58:26.404,0,1,0.5818857669142552,1
5672,2026-07-10 09:58:26.412,0,1,0.43188073959845813,-1
5675,2026-07-10 09:58:26.413,0,0,0.5691772283318138,1
5679,2026-07-10 09:58:26.474,0,0,0.6393534996963331,1
5698,2026-07-10 09:58:52.739,0,1,0.575720156045843,1
5702,2026-07-10 09:59:05.619,0,0,0.5222792741193939,-1
5707,2026-07-10 09:59:13.110,0,0,0.47494405681145624,1
5716,2026-07-10 10:01:32.732,0,0,0.49297459843951724,-1
5723,2026-07-10 10:03:23.904,0,0,0.5019547581208135,-1
5732,2026-07-10 10:04:43.027,0,1,0.5227893664530873,1
5735,2026-07-10 10:06:06.496,0,0,0.45502468484146896,-1
5746,2026-07-10 10:09:44.482,0,0,0.5301908478182669,1
5752,2026-07-10 10:11:14.292,0,0,0.5034661040869254,1
5772,2026-07-10 10:17:13.583,0,1,0.5378326021052967,1
5775,2026-07-10 10:18:01.301,0,1,0.516729857374223,-1
5779,2026-07-10 10:18:45.393,0,0,0.4893918304878467,1
5783,2026-07-10 10:20:09.910,0,0,0.5193600474266108,1
5788,2026-07-10 10:21:45.505,0,1,0.5177754885093939,1
5792,2026-07-10 10:22:20.666,0,0,0.5096073878012943,-1
5798,2026-07-10 10:25:05.713,0,0,0.4620877490716103,-1
5807,2026-07-10 10:26:05.970,0,1,0.46899818650103703,-1
5812,2026-07-10 10:27:26.448,0,0,0.5024838767751417,1
5817,2026-07-10 10:30:14.037,0,1,0.5463184653517074,1
5821,2026-07-10 10:31:50.602,0,0,0.49446251358400595,-1
